"Bloque1","Bloque2","Distancia"
"Bloque 31","Bloque 2",1.71134187462694
"Bloque 32","Bloque 2",1.33745510423879
"Bloque 33","Bloque 2",1.54324526532028
"Bloque 34","Bloque 2",1.71097111174312
"Bloque 35","Bloque 2",1.65823348530151
"Bloque 0","Bloque 3",0.914094314903193
"Bloque 1","Bloque 3",0.0598661117763516
"Bloque 2","Bloque 3",0.297958915282421
"Bloque 3","Bloque 3",0
"Bloque 4","Bloque 3",0.174967343797191
"Bloque 5","Bloque 3",0.115440645572267
"Bloque 6","Bloque 3",0.395140209356814
"Bloque 7","Bloque 3",0.390947355322032
"Bloque 8","Bloque 3",0.896150584259282
"Bloque 9","Bloque 3",0.47268265688744
"Bloque 10","Bloque 3",0.738339824079151
"Bloque 11","Bloque 3",0.632749672561829
"Bloque 12","Bloque 3",0.897410184912935
"Bloque 13","Bloque 3",0.498901272540981
"Bloque 14","Bloque 3",0.926042418613491
"Bloque 15","Bloque 3",2.64746670741547
"Bloque 16","Bloque 3",2.2691492054193
"Bloque 17","Bloque 3",2.30935902283155
"Bloque 18","Bloque 3",2.41190779587126
"Bloque 19","Bloque 3",3.02279201574448
"Bloque 20","Bloque 3",2.46827752903136
"Bloque 21","Bloque 3",2.69789138487247
"Bloque 22","Bloque 3",0.790983594434577
"Bloque 23","Bloque 3",1.14831336526723
"Bloque 24","Bloque 3",0.975981074243388
"Bloque 25","Bloque 3",0.898525248966908
"Bloque 26","Bloque 3",0.623421084427629
"Bloque 27","Bloque 3",0.712784527091806
"Bloque 28","Bloque 3",0.77651596481754
"Bloque 29","Bloque 3",2.06026691535377
"Bloque 30","Bloque 3",1.32405350302186
"Bloque 31","Bloque 3",1.62332431762653
"Bloque 32","Bloque 3",1.24943754723838
"Bloque 33","Bloque 3",1.45522770831987
"Bloque 34","Bloque 3",1.62295355474271
"Bloque 35","Bloque 3",1.5702159283011
"Bloque 0","Bloque 4",0.820766093074575
"Bloque 1","Bloque 4",0.196885872801578
"Bloque 2","Bloque 4",0.181345778829029
"Bloque 3","Bloque 4",0.174967343797191
"Bloque 4","Bloque 4",0
"Bloque 5","Bloque 4",0.208768867400886
"Bloque 6","Bloque 4",0.220172865559623
"Bloque 7","Bloque 4",0.215980011524841
"Bloque 8","Bloque 4",0.989478806087901
"Bloque 9","Bloque 4",0.590134936052045
"Bloque 10","Bloque 4",0.83166804590777
"Bloque 11","Bloque 4",0.80771701635902
"Bloque 12","Bloque 4",1.07237752871013
"Bloque 13","Bloque 4",0.5922294943696
"Bloque 14","Bloque 4",1.01937064044211
"Bloque 15","Bloque 4",2.55413848558686
"Bloque 16","Bloque 4",2.17582098359068
"Bloque 17","Bloque 4",2.21603080100293
"Bloque 18","Bloque 4",2.31857957404264
"Bloque 19","Bloque 4",2.92946379391586
"Bloque 20","Bloque 4",2.37494930720274
"Bloque 21","Bloque 4",2.60456316304385
"Bloque 22","Bloque 4",0.965950938231768
"Bloque 23","Bloque 4",1.32328070906442
"Bloque 24","Bloque 4",1.15094841804058
"Bloque 25","Bloque 4",0.80519702713829
"Bloque 26","Bloque 4",0.79838842822482
"Bloque 27","Bloque 4",0.887751870888997
"Bloque 28","Bloque 4",0.951483308614731
"Bloque 29","Bloque 4",1.96693869352515
"Bloque 30","Bloque 4",1.23072528119324
"Bloque 31","Bloque 4",1.52999609579791
"Bloque 32","Bloque 4",1.15610932540976
"Bloque 33","Bloque 4",1.36189948649125
"Bloque 34","Bloque 4",1.52962533291409
"Bloque 35","Bloque 4",1.47688770647248
"Bloque 0","Bloque 5",1.02953496047546
"Bloque 1","Bloque 5",0.175306757348619
"Bloque 2","Bloque 5",0.215912345056132
"Bloque 3","Bloque 5",0.115440645572267
"Bloque 4","Bloque 5",0.208768867400886
"Bloque 5","Bloque 5",0
"Bloque 6","Bloque 5",0.358358360192309
"Bloque 7","Bloque 5",0.349724591361587
"Bloque 8","Bloque 5",0.780709938687015
"Bloque 9","Bloque 5",0.497214162481143
"Bloque 10","Bloque 5",0.622899178506884
"Bloque 11","Bloque 5",0.714796242788118
"Bloque 12","Bloque 5",0.979456755139224
"Bloque 13","Bloque 5",0.469811035625767
"Bloque 14","Bloque 5",0.810601773041224
"Bloque 15","Bloque 5",2.76290735298774
"Bloque 16","Bloque 5",2.38458985099157
"Bloque 17","Bloque 5",2.42479966840382
"Bloque 18","Bloque 5",2.52734844144353
"Bloque 19","Bloque 5",3.13823266131675
"Bloque 20","Bloque 5",2.58371817460362
"Bloque 21","Bloque 5",2.81333203044474
"Bloque 22","Bloque 5",0.873030164660866
"Bloque 23","Bloque 5",1.23035993549352
"Bloque 24","Bloque 5",1.05802764446968
"Bloque 25","Bloque 5",1.01396589453918
"Bloque 26","Bloque 5",0.705467654653918
"Bloque 27","Bloque 5",0.794831097318095
"Bloque 28","Bloque 5",0.858562535043829
"Bloque 29","Bloque 5",2.17570756092604
"Bloque 30","Bloque 5",1.43949414859413
"Bloque 31","Bloque 5",1.73876496319879
"Bloque 32","Bloque 5",1.36487819281065
"Bloque 33","Bloque 5",1.57066835389213
"Bloque 34","Bloque 5",1.73839420031497
"Bloque 35","Bloque 5",1.68565657387337
"Bloque 0","Bloque 6",0.835565776831011
"Bloque 1","Bloque 6",0.417058738361201
"Bloque 2","Bloque 6",0.330935271620453
"Bloque 3","Bloque 6",0.395140209356814
"Bloque 4","Bloque 6",0.220172865559623
"Bloque 5","Bloque 6",0.358358360192309
"Bloque 6","Bloque 6",0
"Bloque 7","Bloque 6",0.00863376883072232
"Bloque 8","Bloque 6",1.13906829887932
"Bloque 9","Bloque 6",0.810307801611668
"Bloque 10","Bloque 6",0.981257538699194
"Bloque 11","Bloque 6",1.02788988191864
"Bloque 12","Bloque 6",1.29255039426975
"Bloque 13","Bloque 6",0.782904674756292
"Bloque 14","Bloque 6",1.16896013323353
"Bloque 15","Bloque 6",2.40454899279543
"Bloque 16","Bloque 6",2.02623149079926
"Bloque 17","Bloque 6",2.06644130821151
"Bloque 18","Bloque 6",2.16899008125122
"Bloque 19","Bloque 6",2.77987430112444
"Bloque 20","Bloque 6",2.22535981441131
"Bloque 21","Bloque 6",2.45497367025243
"Bloque 22","Bloque 6",1.18612380379139
"Bloque 23","Bloque 6",1.54345357462405
"Bloque 24","Bloque 6",1.3711212836002
"Bloque 25","Bloque 6",0.909908067135043
"Bloque 26","Bloque 6",1.01856129378444
"Bloque 27","Bloque 6",1.10792473644862
"Bloque 28","Bloque 6",1.17165617417435
"Bloque 29","Bloque 6",1.81734920073373
"Bloque 30","Bloque 6",1.08113578840182
"Bloque 31","Bloque 6",1.38040660300648
"Bloque 32","Bloque 6",1.00651983261834
"Bloque 33","Bloque 6",1.21230999369982
"Bloque 34","Bloque 6",1.38003584012267
"Bloque 35","Bloque 6",1.32729821368106
"Bloque 0","Bloque 7",0.831372922796228
"Bloque 1","Bloque 7",0.412865884326419
"Bloque 2","Bloque 7",0.32230150278973
"Bloque 3","Bloque 7",0.390947355322032
"Bloque 4","Bloque 7",0.215980011524841
"Bloque 5","Bloque 7",0.349724591361587
"Bloque 6","Bloque 7",0.00863376883072232
"Bloque 7","Bloque 7",0
"Bloque 8","Bloque 7",1.1304345300486
"Bloque 9","Bloque 7",0.806114947576886
"Bloque 10","Bloque 7",0.972623769868471
"Bloque 11","Bloque 7",1.02369702788386
"Bloque 12","Bloque 7",1.28835754023497
"Bloque 13","Bloque 7",0.77871182072151
"Bloque 14","Bloque 7",1.16032636440281
"Bloque 15","Bloque 7",2.41318276162615
"Bloque 16","Bloque 7",2.03486525962998
"Bloque 17","Bloque 7",2.07507507704223
"Bloque 18","Bloque 7",2.17762385008194
"Bloque 19","Bloque 7",2.78850806995516
"Bloque 20","Bloque 7",2.23399358324204
"Bloque 21","Bloque 7",2.46360743908315
"Bloque 22","Bloque 7",1.18193094975661
"Bloque 23","Bloque 7",1.53926072058926
"Bloque 24","Bloque 7",1.36692842956542
"Bloque 25","Bloque 7",0.90571521310026
"Bloque 26","Bloque 7",1.01436843974966
"Bloque 27","Bloque 7",1.10373188241384
"Bloque 28","Bloque 7",1.16746332013957
"Bloque 29","Bloque 7",1.82598296956445
"Bloque 30","Bloque 7",1.08976955723254
"Bloque 31","Bloque 7",1.38904037183721
"Bloque 32","Bloque 7",1.01515360144906
"Bloque 33","Bloque 7",1.22094376253055
"Bloque 34","Bloque 7",1.38866960895339
"Bloque 35","Bloque 7",1.33593198251178
"Bloque 0","Bloque 8",1.81024489916248
"Bloque 1","Bloque 8",0.956016696035633
"Bloque 2","Bloque 8",0.808133027258871
"Bloque 3","Bloque 8",0.896150584259282
"Bloque 4","Bloque 8",0.989478806087901
"Bloque 5","Bloque 8",0.780709938687015
"Bloque 6","Bloque 8",1.13906829887932
"Bloque 7","Bloque 8",1.1304345300486
"Bloque 8","Bloque 8",0
"Bloque 9","Bloque 8",0.423467927371841
"Bloque 10","Bloque 8",0.171867813168727
"Bloque 11","Bloque 8",0.392464515641345
"Bloque 12","Bloque 8",0.6533618148889
"Bloque 13","Bloque 8",0.397249311718301
"Bloque 14","Bloque 8",0.0298918343542094
"Bloque 15","Bloque 8",3.54361729167476
"Bloque 16","Bloque 8",3.16529978967858
"Bloque 17","Bloque 8",3.20550960709083
"Bloque 18","Bloque 8",3.30805838013054
"Bloque 19","Bloque 8",3.91894260000376
"Bloque 20","Bloque 8",3.36442811329064
"Bloque 21","Bloque 8",3.59404196913175
"Bloque 22","Bloque 8",1.10417688870329
"Bloque 23","Bloque 8",1.46822797604807
"Bloque 24","Bloque 8",0.912118569627889
"Bloque 25","Bloque 8",1.79467583322619
"Bloque 26","Bloque 8",1.32124372891443
"Bloque 27","Bloque 8",1.41011096515704
"Bloque 28","Bloque 8",1.03190085736092
"Bloque 29","Bloque 8",2.95641749961305
"Bloque 30","Bloque 8",2.22020408728114
"Bloque 31","Bloque 8",2.51947490188581
"Bloque 32","Bloque 8",2.14558813149766
"Bloque 33","Bloque 8",2.35137829257915
"Bloque 34","Bloque 8",2.51910413900199
"Bloque 35","Bloque 8",2.46636651256038
"Bloque 0","Bloque 9",1.38677697179063
"Bloque 1","Bloque 9",0.532548768663792
"Bloque 2","Bloque 9",0.713126507537275
"Bloque 3","Bloque 9",0.47268265688744
"Bloque 4","Bloque 9",0.590134936052045
"Bloque 5","Bloque 9",0.497214162481143
"Bloque 6","Bloque 9",0.810307801611668
"Bloque 7","Bloque 9",0.806114947576886
"Bloque 8","Bloque 9",0.423467927371841
"Bloque 9","Bloque 9",0
"Bloque 10","Bloque 9",0.265657167191711
"Bloque 11","Bloque 9",0.217582080306975
"Bloque 12","Bloque 9",0.482242592658081
"Bloque 13","Bloque 9",0.0274031268553759
"Bloque 14","Bloque 9",0.453359761726051
"Bloque 15","Bloque 9",3.12014936430291
"Bloque 16","Bloque 9",2.74183186230674
"Bloque 17","Bloque 9",2.78204167971899
"Bloque 18","Bloque 9",2.8845904527587
"Bloque 19","Bloque 9",3.49547467263192
"Bloque 20","Bloque 9",2.9409601859188
"Bloque 21","Bloque 9",3.17057404175991
"Bloque 22","Bloque 9",0.680708961331446
"Bloque 23","Bloque 9",1.04476004867622
"Bloque 24","Bloque 9",0.560813481988534
"Bloque 25","Bloque 9",1.37120790585435
"Bloque 26","Bloque 9",0.897775801542591
"Bloque 27","Bloque 9",0.986643037785202
"Bloque 28","Bloque 9",0.608432929989079
"Bloque 29","Bloque 9",2.53294957224121
"Bloque 30","Bloque 9",1.7967361599093
"Bloque 31","Bloque 9",2.09600697451397
"Bloque 32","Bloque 9",1.72212020412582
"Bloque 33","Bloque 9",1.92791036520731
"Bloque 34","Bloque 9",2.09563621163015
"Bloque 35","Bloque 9",2.04289858518854
"Bloque 0","Bloque 10",1.65243413898234
"Bloque 1","Bloque 10",0.798205935855503
"Bloque 2","Bloque 10",0.713875098475183
"Bloque 3","Bloque 10",0.738339824079151
"Bloque 4","Bloque 10",0.83166804590777
"Bloque 5","Bloque 10",0.622899178506884
"Bloque 6","Bloque 10",0.981257538699194
"Bloque 7","Bloque 10",0.972623769868471
"Bloque 8","Bloque 10",0.171867813168727
"Bloque 9","Bloque 10",0.265657167191711
"Bloque 10","Bloque 10",0
"Bloque 11","Bloque 10",0.234653755461214
"Bloque 12","Bloque 10",0.481494001720173
"Bloque 13","Bloque 10",0.239438551538171
"Bloque 14","Bloque 10",0.18770259453434
"Bloque 15","Bloque 10",3.38580653149463
"Bloque 16","Bloque 10",3.00748902949845
"Bloque 17","Bloque 10",3.0476988469107
"Bloque 18","Bloque 10",3.15024761995041
"Bloque 19","Bloque 10",3.76113183982363
"Bloque 20","Bloque 10",3.20661735311051
"Bloque 21","Bloque 10",3.43623120895162
"Bloque 22","Bloque 10",0.946366128523157
"Bloque 23","Bloque 10",1.31041721586794
"Bloque 24","Bloque 10",0.754307809447759
"Bloque 25","Bloque 10",1.63686507304606
"Bloque 26","Bloque 10",1.1634329687343
"Bloque 27","Bloque 10",1.25230020497691
"Bloque 28","Bloque 10",0.87409009718079
"Bloque 29","Bloque 10",2.79860673943292
"Bloque 30","Bloque 10",2.06239332710101
"Bloque 31","Bloque 10",2.36166414170568
"Bloque 32","Bloque 10",1.98777737131753
"Bloque 33","Bloque 10",2.19356753239902
"Bloque 34","Bloque 10",2.36129337882186
"Bloque 35","Bloque 10",2.30855575238025
"Bloque 0","Bloque 11",1.41778038352113
"Bloque 1","Bloque 11",0.610831143557442
"Bloque 2","Bloque 11",0.93070858784425
"Bloque 3","Bloque 11",0.632749672561829
"Bloque 4","Bloque 11",0.80771701635902
"Bloque 5","Bloque 11",0.714796242788118
"Bloque 6","Bloque 11",1.02788988191864
"Bloque 7","Bloque 11",1.02369702788386
"Bloque 8","Bloque 11",0.392464515641345
"Bloque 9","Bloque 11",0.217582080306975
"Bloque 10","Bloque 11",0.234653755461214
"Bloque 11","Bloque 11",0
"Bloque 12","Bloque 11",0.264660512351106
"Bloque 13","Bloque 11",0.244985207162351
"Bloque 14","Bloque 11",0.422356349995554
"Bloque 15","Bloque 11",3.15115277603341
"Bloque 16","Bloque 11",2.77283527403724
"Bloque 17","Bloque 11",2.81304509144948
"Bloque 18","Bloque 11",2.9155938644892
"Bloque 19","Bloque 11",3.52647808436242
"Bloque 20","Bloque 11",2.97196359764929
"Bloque 21","Bloque 11",3.20157745349041
"Bloque 22","Bloque 11",0.711712373061943
"Bloque 23","Bloque 11",1.07576346040672
"Bloque 24","Bloque 11",0.519654053986545
"Bloque 25","Bloque 11",1.40221131758485
"Bloque 26","Bloque 11",0.928779213273088
"Bloque 27","Bloque 11",1.0176464495157
"Bloque 28","Bloque 11",0.639436341719575
"Bloque 29","Bloque 11",2.56395298397171
"Bloque 30","Bloque 11",1.8277395716398
"Bloque 31","Bloque 11",2.12701038624446
"Bloque 32","Bloque 11",1.75312361585632
"Bloque 33","Bloque 11",1.9589137769378
"Bloque 34","Bloque 11",2.12663962336064
"Bloque 35","Bloque 11",2.07390199691904
"Bloque 0","Bloque 12",1.40184508500403
"Bloque 1","Bloque 12",0.875491655908548
"Bloque 2","Bloque 12",1.19536910019536
"Bloque 3","Bloque 12",0.897410184912935
"Bloque 4","Bloque 12",1.07237752871013
"Bloque 5","Bloque 12",0.979456755139224
"Bloque 6","Bloque 12",1.29255039426975
"Bloque 7","Bloque 12",1.28835754023497
"Bloque 8","Bloque 12",0.6533618148889
"Bloque 9","Bloque 12",0.482242592658081
"Bloque 10","Bloque 12",0.481494001720173
"Bloque 11","Bloque 12",0.264660512351106
"Bloque 12","Bloque 12",0
"Bloque 13","Bloque 12",0.509645719513457
"Bloque 14","Bloque 12",0.647853059778208
"Bloque 15","Bloque 12",3.13521747751631
"Bloque 16","Bloque 12",2.75689997552013
"Bloque 17","Bloque 12",2.79710979293238
"Bloque 18","Bloque 12",2.89965856597209
"Bloque 19","Bloque 12",3.51054278584531
"Bloque 20","Bloque 12",2.95602829913219
"Bloque 21","Bloque 12",3.1856421549733
"Bloque 22","Bloque 12",0.695777074544837
"Bloque 23","Bloque 12",1.05982816188962
"Bloque 24","Bloque 12",0.503718755469439
"Bloque 25","Bloque 12",1.38627601906774
"Bloque 26","Bloque 12",0.912843914755982
"Bloque 27","Bloque 12",1.00171115099859
"Bloque 28","Bloque 12",0.62350104320247
"Bloque 29","Bloque 12",2.5480176854546
"Bloque 30","Bloque 12",1.81180427312269
"Bloque 31","Bloque 12",2.11107508772736
"Bloque 32","Bloque 12",1.73718831733921
"Bloque 33","Bloque 12",1.9429784784207
"Bloque 34","Bloque 12",2.11070432484354
"Bloque 35","Bloque 12",2.05796669840193
"Bloque 0","Bloque 13",1.41299558744417
"Bloque 1","Bloque 13",0.558767384317332
"Bloque 2","Bloque 13",0.685723380681899
"Bloque 3","Bloque 13",0.498901272540981
"Bloque 4","Bloque 13",0.5922294943696
"Bloque 5","Bloque 13",0.469811035625767
"Bloque 6","Bloque 13",0.782904674756292
"Bloque 7","Bloque 13",0.77871182072151
"Bloque 8","Bloque 13",0.397249311718301
"Bloque 9","Bloque 13",0.0274031268553759
"Bloque 10","Bloque 13",0.239438551538171
"Bloque 11","Bloque 13",0.244985207162351
"Bloque 12","Bloque 13",0.509645719513457
"Bloque 13","Bloque 13",0
"Bloque 14","Bloque 13",0.42714114607251
"Bloque 15","Bloque 13",3.14636797995645
"Bloque 16","Bloque 13",2.76805047796028
"Bloque 17","Bloque 13",2.80826029537253
"Bloque 18","Bloque 13",2.91080906841224
"Bloque 19","Bloque 13",3.52169328828546
"Bloque 20","Bloque 13",2.96717880157234
"Bloque 21","Bloque 13",3.19679265741345
"Bloque 22","Bloque 13",0.706927576984986
"Bloque 23","Bloque 13",1.07097866432976
"Bloque 24","Bloque 13",0.58821660884391
"Bloque 25","Bloque 13",1.39742652150789
"Bloque 26","Bloque 13",0.923994417196132
"Bloque 27","Bloque 13",1.01286165343874
"Bloque 28","Bloque 13",0.634651545642619
"Bloque 29","Bloque 13",2.55916818789475
"Bloque 30","Bloque 13",1.82295477556284
"Bloque 31","Bloque 13",2.12222559016751
"Bloque 32","Bloque 13",1.74833881977936
"Bloque 33","Bloque 13",1.95412898086085
"Bloque 34","Bloque 13",2.12185482728369
"Bloque 35","Bloque 13",2.06911720084208
"Bloque 0","Bloque 14",1.84013673351668
"Bloque 1","Bloque 14",0.985908530389843
"Bloque 2","Bloque 14",0.838024861613081
"Bloque 3","Bloque 14",0.926042418613491
"Bloque 4","Bloque 14",1.01937064044211
"Bloque 5","Bloque 14",0.810601773041224
"Bloque 6","Bloque 14",1.16896013323353
"Bloque 7","Bloque 14",1.16032636440281
"Bloque 8","Bloque 14",0.0298918343542094
"Bloque 9","Bloque 14",0.453359761726051
"Bloque 10","Bloque 14",0.18770259453434
"Bloque 11","Bloque 14",0.422356349995554
"Bloque 12","Bloque 14",0.647853059778208
"Bloque 13","Bloque 14",0.42714114607251
"Bloque 14","Bloque 14",0
"Bloque 15","Bloque 14",3.57350912602897
"Bloque 16","Bloque 14",3.19519162403279
"Bloque 17","Bloque 14",3.23540144144504
"Bloque 18","Bloque 14",3.33795021448475
"Bloque 19","Bloque 14",3.94883443435797
"Bloque 20","Bloque 14",3.39431994764485
"Bloque 21","Bloque 14",3.62393380348596
"Bloque 22","Bloque 14",1.1340687230575
"Bloque 23","Bloque 14",1.49811981040228
"Bloque 24","Bloque 14",0.942010403982099
"Bloque 25","Bloque 14",1.8245676675804
"Bloque 26","Bloque 14",1.35113556326864
"Bloque 27","Bloque 14",1.44000279951125
"Bloque 28","Bloque 14",1.06179269171513
"Bloque 29","Bloque 14",2.98630933396726
"Bloque 30","Bloque 14",2.25009592163535
"Bloque 31","Bloque 14",2.54936673624002
"Bloque 32","Bloque 14",2.17547996585187
"Bloque 33","Bloque 14",2.38127012693336
"Bloque 34","Bloque 14",2.5489959733562
"Bloque 35","Bloque 14",2.49625834691459
"Bloque 0","Bloque 15",1.73337239251228
"Bloque 1","Bloque 15",2.58760059563912
"Bloque 2","Bloque 15",2.73548426441589
"Bloque 3","Bloque 15",2.64746670741547
"Bloque 4","Bloque 15",2.55413848558686
"Bloque 5","Bloque 15",2.76290735298774
"Bloque 6","Bloque 15",2.40454899279543
"Bloque 7","Bloque 15",2.41318276162615
"Bloque 8","Bloque 15",3.54361729167476
"Bloque 9","Bloque 15",3.12014936430291
"Bloque 10","Bloque 15",3.38580653149463
"Bloque 11","Bloque 15",3.15115277603341
"Bloque 12","Bloque 15",3.13521747751631
"Bloque 13","Bloque 15",3.14636797995645
"Bloque 14","Bloque 15",3.57350912602897
"Bloque 15","Bloque 15",0
"Bloque 16","Bloque 15",0.533691959304363
"Bloque 17","Bloque 15",0.42987593056458
"Bloque 18","Bloque 15",0.614428589070418
"Bloque 19","Bloque 15",0.387834694061613
"Bloque 20","Bloque 15",0.298081229850518
"Bloque 21","Bloque 15",0.0718832264715981
"Bloque 22","Bloque 15",2.43944040297147
"Bloque 23","Bloque 15",2.07538931562669
"Bloque 24","Bloque 15",2.63149872204687
"Bloque 25","Bloque 15",1.74894145844857
"Bloque 26","Bloque 15",2.22237356276032
"Bloque 27","Bloque 15",2.13350632651771
"Bloque 28","Bloque 15",2.51171643431384
"Bloque 29","Bloque 15",0.941800848231078
"Bloque 30","Bloque 15",1.39798992714896
"Bloque 31","Bloque 15",1.31078275828205
"Bloque 32","Bloque 15",1.39802916017709
"Bloque 33","Bloque 15",1.26546431303861
"Bloque 34","Bloque 15",1.053264817066
"Bloque 35","Bloque 15",1.07725077911437
"Bloque 0","Bloque 16",1.35505489051611
"Bloque 1","Bloque 16",2.20928309364295
"Bloque 2","Bloque 16",2.35716676241971
"Bloque 3","Bloque 16",2.2691492054193
"Bloque 4","Bloque 16",2.17582098359068
"Bloque 5","Bloque 16",2.38458985099157
"Bloque 6","Bloque 16",2.02623149079926
"Bloque 7","Bloque 16",2.03486525962998
"Bloque 8","Bloque 16",3.16529978967858
"Bloque 9","Bloque 16",2.74183186230674
"Bloque 10","Bloque 16",3.00748902949845
"Bloque 11","Bloque 16",2.77283527403724
"Bloque 12","Bloque 16",2.75689997552013
"Bloque 13","Bloque 16",2.76805047796028
"Bloque 14","Bloque 16",3.19519162403279
"Bloque 15","Bloque 16",0.533691959304363
"Bloque 16","Bloque 16",0
"Bloque 17","Bloque 16",0.103816028739783
"Bloque 18","Bloque 16",0.142758590451957
"Bloque 19","Bloque 16",0.75364281032518
"Bloque 20","Bloque 16",0.235610729453845
"Bloque 21","Bloque 16",0.461808732832765
"Bloque 22","Bloque 16",2.0611229009753
"Bloque 23","Bloque 16",1.69707181363052
"Bloque 24","Bloque 16",2.25318122005069
"Bloque 25","Bloque 16",1.37062395645239
"Bloque 26","Bloque 16",1.84405606076415
"Bloque 27","Bloque 16",1.75518882452154
"Bloque 28","Bloque 16",2.13339893231766
"Bloque 29","Bloque 16",0.408108888926715
"Bloque 30","Bloque 16",0.945095702397444
"Bloque 31","Bloque 16",0.777090798977682
"Bloque 32","Bloque 16",1.01971165818092
"Bloque 33","Bloque 16",0.813921497099436
"Bloque 34","Bloque 16",0.646195650676595
