"Bloque1","Bloque2","Distancia"
"Bloque 6","Bloque 5",0.338899423995485
"Bloque 7","Bloque 5",0.888864263612222
"Bloque 8","Bloque 5",0.498455738168471
"Bloque 9","Bloque 5",1.66803388313462
"Bloque 10","Bloque 5",1.70520120395546
"Bloque 11","Bloque 5",1.98729137029169
"Bloque 12","Bloque 5",2.15478151011935
"Bloque 0","Bloque 6",0.595769314311748
"Bloque 1","Bloque 6",1.41245168864802
"Bloque 2","Bloque 6",1.1156094948483
"Bloque 3","Bloque 6",1.05995825049492
"Bloque 4","Bloque 6",1.20113076011064
"Bloque 5","Bloque 6",0.338899423995485
"Bloque 6","Bloque 6",0
"Bloque 7","Bloque 6",0.549964839616737
"Bloque 8","Bloque 6",0.266529790977304
"Bloque 9","Bloque 6",1.51815659765328
"Bloque 10","Bloque 6",1.47327525676429
"Bloque 11","Bloque 6",1.75536542310052
"Bloque 12","Bloque 6",1.92285556292818
"Bloque 0","Bloque 7",1.05541241952226
"Bloque 1","Bloque 7",1.4024301742271
"Bloque 2","Bloque 7",1.10558798042737
"Bloque 3","Bloque 7",1.04993673607399
"Bloque 4","Bloque 7",1.19110924568971
"Bloque 5","Bloque 7",0.888864263612222
"Bloque 6","Bloque 7",0.549964839616737
"Bloque 7","Bloque 7",0
"Bloque 8","Bloque 7",0.593688474450244
"Bloque 9","Bloque 7",2.06812143727002
"Bloque 10","Bloque 7",1.5201455330314
"Bloque 11","Bloque 7",2.03599997061115
"Bloque 12","Bloque 7",1.91283404850726
"Bloque 0","Bloque 8",0.461723945072018
"Bloque 1","Bloque 8",1.14592189767072
"Bloque 2","Bloque 8",0.849079703870995
"Bloque 3","Bloque 8",0.793428459517616
"Bloque 4","Bloque 8",0.934600969133335
"Bloque 5","Bloque 8",0.498455738168471
"Bloque 6","Bloque 8",0.266529790977304
"Bloque 7","Bloque 8",0.593688474450244
"Bloque 8","Bloque 8",0
"Bloque 9","Bloque 8",1.47443296281977
"Bloque 10","Bloque 8",1.20674546578698
"Bloque 11","Bloque 8",1.48883563212322
"Bloque 12","Bloque 8",1.65632577195088
"Bloque 0","Bloque 9",1.01270901774776
"Bloque 1","Bloque 9",1.93802240319607
"Bloque 2","Bloque 9",1.95694232178772
"Bloque 3","Bloque 9",1.8207130641906
"Bloque 4","Bloque 9",1.62889664173504
"Bloque 5","Bloque 9",1.66803388313462
"Bloque 6","Bloque 9",1.51815659765328
"Bloque 7","Bloque 9",2.06812143727002
"Bloque 8","Bloque 9",1.47443296281977
"Bloque 9","Bloque 9",0
"Bloque 10","Bloque 9",0.547975904238618
"Bloque 11","Bloque 9",0.319257487157067
"Bloque 12","Bloque 9",0.486747626984729
"Bloque 0","Bloque 10",0.87750594245254
"Bloque 1","Bloque 10",1.39004649895746
"Bloque 2","Bloque 10",1.4089664175491
"Bloque 3","Bloque 10",1.27273715995198
"Bloque 4","Bloque 10",1.08092073749642
"Bloque 5","Bloque 10",1.70520120395546
"Bloque 6","Bloque 10",1.47327525676429
"Bloque 7","Bloque 10",1.5201455330314
"Bloque 8","Bloque 10",1.20674546578698
"Bloque 9","Bloque 10",0.547975904238618
"Bloque 10","Bloque 10",0
"Bloque 11","Bloque 10",0.515854437579751
"Bloque 12","Bloque 10",0.449580306163895
"Bloque 0","Bloque 11",1.15959610878877
"Bloque 1","Bloque 11",1.90590093653721
"Bloque 2","Bloque 11",1.92482085512885
"Bloque 3","Bloque 11",1.78859159753173
"Bloque 4","Bloque 11",1.59677517507617
"Bloque 5","Bloque 11",1.98729137029169
"Bloque 6","Bloque 11",1.75536542310052
"Bloque 7","Bloque 11",2.03599997061115
"Bloque 8","Bloque 11",1.48883563212322
"Bloque 9","Bloque 11",0.319257487157067
"Bloque 10","Bloque 11",0.515854437579751
"Bloque 11","Bloque 11",0
"Bloque 12","Bloque 11",0.307050039945029
"Bloque 0","Bloque 12",1.32708624861643
"Bloque 1","Bloque 12",1.59885089659218
"Bloque 2","Bloque 12",1.61777081518382
"Bloque 3","Bloque 12",1.4815415575867
"Bloque 4","Bloque 12",1.28972513513114
"Bloque 5","Bloque 12",2.15478151011935
"Bloque 6","Bloque 12",1.92285556292818
"Bloque 7","Bloque 12",1.91283404850726
"Bloque 8","Bloque 12",1.65632577195088
"Bloque 9","Bloque 12",0.486747626984729
"Bloque 10","Bloque 12",0.449580306163895
"Bloque 11","Bloque 12",0.307050039945029
"Bloque 12","Bloque 12",0
