"Bloque1","Bloque2","Distancia"
"Bloque 10","Bloque 1",1.35320335778995
"Bloque 11","Bloque 1",1.20618289423137
"Bloque 12","Bloque 1",0.763271315175916
"Bloque 13","Bloque 1",1.65695638556792
"Bloque 14","Bloque 1",1.22498752951036
"Bloque 15","Bloque 1",0.886695930354079
"Bloque 16","Bloque 1",0.75332237994968
"Bloque 17","Bloque 1",1.06726557697242
"Bloque 18","Bloque 1",1.21043719529867
"Bloque 19","Bloque 1",0.800964434485598
"Bloque 20","Bloque 1",0.576711889543024
"Bloque 21","Bloque 1",0.875730906908115
"Bloque 22","Bloque 1",1.47240246748511
"Bloque 23","Bloque 1",1.36176913602253
"Bloque 24","Bloque 1",1.32681081291826
"Bloque 25","Bloque 1",1.34439012481567
"Bloque 26","Bloque 1",1.06804716251617
"Bloque 27","Bloque 1",1.11509003158162
"Bloque 28","Bloque 1",1.2999271269704
"Bloque 29","Bloque 1",1.1103462073053
"Bloque 30","Bloque 1",1.09329413991389
"Bloque 31","Bloque 1",1.46907547714157
"Bloque 32","Bloque 1",1.25478748773198
"Bloque 33","Bloque 1",0.738503348191337
"Bloque 34","Bloque 1",1.0591801140006
"Bloque 35","Bloque 1",1.29538508378617
"Bloque 0","Bloque 2",1.19146102089546
"Bloque 1","Bloque 2",0.405858648617828
"Bloque 2","Bloque 2",0
"Bloque 3","Bloque 2",0.370025180847625
"Bloque 4","Bloque 2",0.418473276138998
"Bloque 5","Bloque 2",0.444907323192663
"Bloque 6","Bloque 2",0.484515446371477
"Bloque 7","Bloque 2",0.338797751549806
"Bloque 8","Bloque 2",1.52012956917902
"Bloque 9","Bloque 2",1.61371885284315
"Bloque 10","Bloque 2",1.73759487605061
"Bloque 11","Bloque 2",1.59057441249203
"Bloque 12","Bloque 2",1.16263889953439
"Bloque 13","Bloque 2",2.04134790382858
"Bloque 14","Bloque 2",1.60937904777102
"Bloque 15","Bloque 2",1.29255457897191
"Bloque 16","Bloque 2",1.15918102856751
"Bloque 17","Bloque 2",1.47312422559025
"Bloque 18","Bloque 2",1.6162958439165
"Bloque 19","Bloque 2",1.20682308310343
"Bloque 20","Bloque 2",0.923333046834583
"Bloque 21","Bloque 2",1.28158955552594
"Bloque 22","Bloque 2",1.85679398574577
"Bloque 23","Bloque 2",1.74616065428319
"Bloque 24","Bloque 2",1.71120233117892
"Bloque 25","Bloque 2",1.72878164307633
"Bloque 26","Bloque 2",1.45243868077683
"Bloque 27","Bloque 2",1.49948154984228
"Bloque 28","Bloque 2",1.68431864523106
"Bloque 29","Bloque 2",1.51620485592313
"Bloque 30","Bloque 2",1.47768565817455
"Bloque 31","Bloque 2",1.85346699540223
"Bloque 32","Bloque 2",1.63917900599264
"Bloque 33","Bloque 2",1.122894866452
"Bloque 34","Bloque 2",1.44357163226126
"Bloque 35","Bloque 2",1.67977660204683
"Bloque 0","Bloque 3",0.82143584004783
"Bloque 1","Bloque 3",0.206751501530216
"Bloque 2","Bloque 3",0.370025180847625
"Bloque 3","Bloque 3",0
"Bloque 4","Bloque 3",0.761626522588436
"Bloque 5","Bloque 3",0.24580017610505
"Bloque 6","Bloque 3",0.285408299283864
"Bloque 7","Bloque 3",0.0312274292978194
"Bloque 8","Bloque 3",1.1501043883314
"Bloque 9","Bloque 3",1.24369367199553
"Bloque 10","Bloque 3",1.36756969520298
"Bloque 11","Bloque 3",1.22054923164441
"Bloque 12","Bloque 3",0.963531752446778
"Bloque 13","Bloque 3",1.67132272298095
"Bloque 14","Bloque 3",1.3313496548421
"Bloque 15","Bloque 3",1.09344743188429
"Bloque 16","Bloque 3",0.960073881479895
"Bloque 17","Bloque 3",1.27401707850264
"Bloque 18","Bloque 3",1.41718869682889
"Bloque 19","Bloque 3",1.00771593601581
"Bloque 20","Bloque 3",0.72422589974697
"Bloque 21","Bloque 3",1.08248240843833
"Bloque 22","Bloque 3",1.48676880489815
"Bloque 23","Bloque 3",1.37613547343557
"Bloque 24","Bloque 3",1.34117715033129
"Bloque 25","Bloque 3",1.35875646222871
"Bloque 26","Bloque 3",1.0824134999292
"Bloque 27","Bloque 3",1.12945636899465
"Bloque 28","Bloque 3",1.31429346438343
"Bloque 29","Bloque 3",1.31709770883551
"Bloque 30","Bloque 3",1.10766047732693
"Bloque 31","Bloque 3",1.4834418145546
"Bloque 32","Bloque 3",1.26915382514501
"Bloque 33","Bloque 3",0.752869685604372
"Bloque 34","Bloque 3",1.07354645141364
"Bloque 35","Bloque 3",1.30975142119921
"Bloque 0","Bloque 4",1.58306236263627
"Bloque 1","Bloque 4",0.775992860001471
"Bloque 2","Bloque 4",0.418473276138998
"Bloque 3","Bloque 4",0.761626522588436
"Bloque 4","Bloque 4",0
"Bloque 5","Bloque 4",0.543911375000748
"Bloque 6","Bloque 4",0.712673032348684
"Bloque 7","Bloque 4",0.730399093290616
"Bloque 8","Bloque 4",1.91173091091983
"Bloque 9","Bloque 4",2.00532019458396
"Bloque 10","Bloque 4",2.12919621779142
"Bloque 11","Bloque 4",1.98217575423284
"Bloque 12","Bloque 4",1.53926417517739
"Bloque 13","Bloque 4",2.43294924556939
"Bloque 14","Bloque 4",2.00098038951183
"Bloque 15","Bloque 4",0.874081302832909
"Bloque 16","Bloque 4",0.848654328037086
"Bloque 17","Bloque 4",1.05465094945126
"Bloque 18","Bloque 4",1.1978225677775
"Bloque 19","Bloque 4",0.788349806964428
"Bloque 20","Bloque 4",0.504859770695585
"Bloque 21","Bloque 4",0.863116279386945
"Bloque 22","Bloque 4",2.24839532748659
"Bloque 23","Bloque 4",2.137761996024
"Bloque 24","Bloque 4",2.10280367291973
"Bloque 25","Bloque 4",2.12038298481714
"Bloque 26","Bloque 4",1.84404002251764
"Bloque 27","Bloque 4",1.89108289158309
"Bloque 28","Bloque 4",2.07591998697187
"Bloque 29","Bloque 4",1.56652568129155
"Bloque 30","Bloque 4",1.86928699991537
"Bloque 31","Bloque 4",2.24506833714304
"Bloque 32","Bloque 4",2.03078034773345
"Bloque 33","Bloque 4",1.51449620819281
"Bloque 34","Bloque 4",1.83517297400207
"Bloque 35","Bloque 4",2.07137794378764
"Bloque 0","Bloque 5",1.03915098763552
"Bloque 1","Bloque 5",0.232081485000723
"Bloque 2","Bloque 5",0.444907323192663
"Bloque 3","Bloque 5",0.24580017610505
"Bloque 4","Bloque 5",0.543911375000748
"Bloque 5","Bloque 5",0
"Bloque 6","Bloque 5",0.168761657347935
"Bloque 7","Bloque 5",0.250873490982233
"Bloque 8","Bloque 5",1.36781953591909
"Bloque 9","Bloque 5",1.46140881958321
"Bloque 10","Bloque 5",1.58528484279067
"Bloque 11","Bloque 5",1.43826437923209
"Bloque 12","Bloque 5",0.995352800176639
"Bloque 13","Bloque 5",1.88903787056864
"Bloque 14","Bloque 5",1.45706901451109
"Bloque 15","Bloque 5",0.847647255779244
"Bloque 16","Bloque 5",0.714273705374845
"Bloque 17","Bloque 5",1.02821690239759
"Bloque 18","Bloque 5",1.17138852072384
"Bloque 19","Bloque 5",0.761915759910763
"Bloque 20","Bloque 5",0.47842572364192
"Bloque 21","Bloque 5",0.83668223233328
"Bloque 22","Bloque 5",1.70448395248584
"Bloque 23","Bloque 5",1.59385062102325
"Bloque 24","Bloque 5",1.55889229791898
"Bloque 25","Bloque 5",1.5764716098164
"Bloque 26","Bloque 5",1.30012864751689
"Bloque 27","Bloque 5",1.34717151658234
"Bloque 28","Bloque 5",1.53200861197112
"Bloque 29","Bloque 5",1.07129753273046
"Bloque 30","Bloque 5",1.32537562491462
"Bloque 31","Bloque 5",1.70115696214229
"Bloque 32","Bloque 5",1.4868689727327
"Bloque 33","Bloque 5",0.97058483319206
"Bloque 34","Bloque 5",1.29126159900132
"Bloque 35","Bloque 5",1.52746656878689
"Bloque 0","Bloque 6",0.870389330287582
"Bloque 1","Bloque 6",0.0786567977536483
"Bloque 2","Bloque 6",0.484515446371477
"Bloque 3","Bloque 6",0.285408299283864
"Bloque 4","Bloque 6",0.712673032348684
"Bloque 5","Bloque 6",0.168761657347935
"Bloque 6","Bloque 6",0
"Bloque 7","Bloque 6",0.290481614161046
"Bloque 8","Bloque 6",1.19905787857115
"Bloque 9","Bloque 6",1.29264716223528
"Bloque 10","Bloque 6",1.41652318544274
"Bloque 11","Bloque 6",1.26950272188416
"Bloque 12","Bloque 6",0.826591142828703
"Bloque 13","Bloque 6",1.7202762132207
"Bloque 14","Bloque 6",1.28830735716315
"Bloque 15","Bloque 6",0.80803913260043
"Bloque 16","Bloque 6",0.674665582196031
"Bloque 17","Bloque 6",0.988608779218776
"Bloque 18","Bloque 6",1.13178039754502
"Bloque 19","Bloque 6",0.722307636731949
"Bloque 20","Bloque 6",0.513392061890236
"Bloque 21","Bloque 6",0.797074109154467
"Bloque 22","Bloque 6",1.5357222951379
"Bloque 23","Bloque 6",1.42508896367532
"Bloque 24","Bloque 6",1.39013064057105
"Bloque 25","Bloque 6",1.40770995246846
"Bloque 26","Bloque 6",1.13136699016895
"Bloque 27","Bloque 6",1.17840985923441
"Bloque 28","Bloque 6",1.36324695462319
"Bloque 29","Bloque 6",1.03168940955165
"Bloque 30","Bloque 6",1.15661396756668
"Bloque 31","Bloque 6",1.53239530479435
"Bloque 32","Bloque 6",1.31810731538476
"Bloque 33","Bloque 6",0.801823175844125
"Bloque 34","Bloque 6",1.12249994165339
"Bloque 35","Bloque 6",1.35870491143896
"Bloque 0","Bloque 7",0.85266326934565
"Bloque 1","Bloque 7",0.211824816407398
"Bloque 2","Bloque 7",0.338797751549806
"Bloque 3","Bloque 7",0.0312274292978194
"Bloque 4","Bloque 7",0.730399093290616
"Bloque 5","Bloque 7",0.250873490982233
"Bloque 6","Bloque 7",0.290481614161046
"Bloque 7","Bloque 7",0
"Bloque 8","Bloque 7",1.18133181762922
"Bloque 9","Bloque 7",1.27492110129335
"Bloque 10","Bloque 7",1.3987971245008
"Bloque 11","Bloque 7",1.25177666094223
"Bloque 12","Bloque 7",0.96860506732396
"Bloque 13","Bloque 7",1.70255015227877
"Bloque 14","Bloque 7",1.33642296971928
"Bloque 15","Bloque 7",1.09852074676148
"Bloque 16","Bloque 7",0.965147196357077
"Bloque 17","Bloque 7",1.27909039337982
"Bloque 18","Bloque 7",1.42226201170607
"Bloque 19","Bloque 7",1.012789250893
"Bloque 20","Bloque 7",0.729299214624153
"Bloque 21","Bloque 7",1.08755572331551
"Bloque 22","Bloque 7",1.51799623419597
"Bloque 23","Bloque 7",1.40736290273339
"Bloque 24","Bloque 7",1.37240457962911
"Bloque 25","Bloque 7",1.38998389152653
"Bloque 26","Bloque 7",1.11364092922702
"Bloque 27","Bloque 7",1.16068379829247
"Bloque 28","Bloque 7",1.34552089368125
"Bloque 29","Bloque 7",1.3221710237127
"Bloque 30","Bloque 7",1.13888790662475
"Bloque 31","Bloque 7",1.51466924385242
"Bloque 32","Bloque 7",1.30038125444283
"Bloque 33","Bloque 7",0.784097114902192
"Bloque 34","Bloque 7",1.10477388071146
"Bloque 35","Bloque 7",1.34097885049703
"Bloque 0","Bloque 8",0.328668548283567
"Bloque 1","Bloque 8",1.13573805091836
"Bloque 2","Bloque 8",1.52012956917902
"Bloque 3","Bloque 8",1.1501043883314
"Bloque 4","Bloque 8",1.91173091091983
"Bloque 5","Bloque 8",1.36781953591909
"Bloque 6","Bloque 8",1.19905787857115
"Bloque 7","Bloque 8",1.18133181762922
"Bloque 8","Bloque 8",0
"Bloque 9","Bloque 8",0.154729755387367
"Bloque 10","Bloque 8",0.217465306871587
"Bloque 11","Bloque 8",0.151247098625504
"Bloque 12","Bloque 8",0.372466735742446
"Bloque 13","Bloque 8",0.521218334649554
"Bloque 14","Bloque 8",0.609725679912469
"Bloque 15","Bloque 8",1.66033982905775
"Bloque 16","Bloque 8",1.06307658288275
"Bloque 17","Bloque 8",1.65438800008033
"Bloque 18","Bloque 8",1.21751499862767
"Bloque 19","Bloque 8",1.45802177422055
"Bloque 20","Bloque 8",1.71244994046139
"Bloque 21","Bloque 8",1.74638878499796
"Bloque 22","Bloque 8",0.336664416566752
"Bloque 23","Bloque 8",0.435567761210151
"Bloque 24","Bloque 8",0.704763866590764
"Bloque 25","Bloque 8",0.861460453343923
"Bloque 26","Bloque 8",0.332325711061821
"Bloque 27","Bloque 8",0.410428816421691
"Bloque 28","Bloque 8",0.479688316691324
"Bloque 29","Bloque 8",0.595473733905886
"Bloque 30","Bloque 8",0.380970857976012
"Bloque 31","Bloque 8",0.333337426223203
"Bloque 32","Bloque 8",0.119049436813613
"Bloque 33","Bloque 8",0.397234702727025
"Bloque 34","Bloque 8",0.0987899605033602
"Bloque 35","Bloque 8",0.159647032867809
"Bloque 0","Bloque 9",0.422257831947696
"Bloque 1","Bloque 9",1.22932733458249
"Bloque 2","Bloque 9",1.61371885284315
"Bloque 3","Bloque 9",1.24369367199553
"Bloque 4","Bloque 9",2.00532019458396
"Bloque 5","Bloque 9",1.46140881958321
"Bloque 6","Bloque 9",1.29264716223528
"Bloque 7","Bloque 9",1.27492110129335
"Bloque 8","Bloque 9",0.154729755387367
"Bloque 9","Bloque 9",0
"Bloque 10","Bloque 9",0.157112687234015
"Bloque 11","Bloque 9",0.0231444403511211
"Bloque 12","Bloque 9",0.466056019406576
"Bloque 13","Bloque 9",0.427629050985425
"Bloque 14","Bloque 9",0.454995924525102
"Bloque 15","Bloque 9",1.75392911272188
"Bloque 16","Bloque 9",1.15666586654688
"Bloque 17","Bloque 9",1.74797728374445
"Bloque 18","Bloque 9",1.3111042822918
"Bloque 19","Bloque 9",1.55161105788468
"Bloque 20","Bloque 9",1.80603922412552
"Bloque 21","Bloque 9",1.83997806866209
"Bloque 22","Bloque 9",0.416952908272797
"Bloque 23","Bloque 9",0.590297516597518
"Bloque 24","Bloque 9",0.85949362197813
"Bloque 25","Bloque 9",1.01619020873129
"Bloque 26","Bloque 9",0.487055466449187
"Bloque 27","Bloque 9",0.565158571809058
"Bloque 28","Bloque 9",0.63441807207869
"Bloque 29","Bloque 9",0.44074397851852
"Bloque 30","Bloque 9",0.226241102588646
"Bloque 31","Bloque 9",0.239748142559074
"Bloque 32","Bloque 9",0.0558299335759757
"Bloque 33","Bloque 9",0.490823986391154
"Bloque 34","Bloque 9",0.253519715890727
"Bloque 35","Bloque 9",0.205218251286902
"Bloque 0","Bloque 10",0.546133855155154
"Bloque 1","Bloque 10",1.35320335778995
"Bloque 2","Bloque 10",1.73759487605061
"Bloque 3","Bloque 10",1.36756969520298
"Bloque 4","Bloque 10",2.12919621779142
"Bloque 5","Bloque 10",1.58528484279067
"Bloque 6","Bloque 10",1.41652318544274
"Bloque 7","Bloque 10",1.3987971245008
"Bloque 8","Bloque 10",0.217465306871587
"Bloque 9","Bloque 10",0.157112687234015
"Bloque 10","Bloque 10",0
"Bloque 11","Bloque 10",0.153630030472153
"Bloque 12","Bloque 10",0.589932042614033
"Bloque 13","Bloque 10",0.303753027777968
"Bloque 14","Bloque 10",0.612108611759118
"Bloque 15","Bloque 10",1.87780513592934
"Bloque 16","Bloque 10",1.28054188975433
"Bloque 17","Bloque 10",1.87185330695191
"Bloque 18","Bloque 10",1.43498030549926
"Bloque 19","Bloque 10",1.67548708109213
"Bloque 20","Bloque 10",1.92991524733297
"Bloque 21","Bloque 10",1.96385409186955
"Bloque 22","Bloque 10",0.259840221038781
"Bloque 23","Bloque 10",0.433184829363502
"Bloque 24","Bloque 10",0.702380934744115
"Bloque 25","Bloque 10",0.859077521497274
"Bloque 26","Bloque 10",0.329942779215172
"Bloque 27","Bloque 10",0.408045884575043
"Bloque 28","Bloque 10",0.477305384844675
"Bloque 29","Bloque 10",0.597856665752535
"Bloque 30","Bloque 10",0.383353789822661
"Bloque 31","Bloque 10",0.286485760924063
"Bloque 32","Bloque 10",0.10128275365804
"Bloque 33","Bloque 10",0.614700009598612
"Bloque 34","Bloque 10",0.294023243789348
"Bloque 35","Bloque 10",0.0578182740037775
"Bloque 0","Bloque 11",0.399113391596575
"Bloque 1","Bloque 11",1.20618289423137
"Bloque 2","Bloque 11",1.59057441249203
"Bloque 3","Bloque 11",1.22054923164441
"Bloque 4","Bloque 11",1.98217575423284
"Bloque 5","Bloque 11",1.43826437923209
"Bloque 6","Bloque 11",1.26950272188416
"Bloque 7","Bloque 11",1.25177666094223
"Bloque 8","Bloque 11",0.151247098625504
"Bloque 9","Bloque 11",0.0231444403511211
"Bloque 10","Bloque 11",0.153630030472153
"Bloque 11","Bloque 11",0
"Bloque 12","Bloque 11",0.442911579055455
"Bloque 13","Bloque 11",0.450773491336546
"Bloque 14","Bloque 11",0.458478581286965
"Bloque 15","Bloque 11",1.73078467237076
"Bloque 16","Bloque 11",1.13352142619576
"Bloque 17","Bloque 11",1.72483284339333
"Bloque 18","Bloque 11",1.28795984194068
"Bloque 19","Bloque 11",1.52846661753355
"Bloque 20","Bloque 11",1.78289478377439
"Bloque 21","Bloque 11",1.81683362831097
"Bloque 22","Bloque 11",0.413470251510934
"Bloque 23","Bloque 11",0.586814859835655
"Bloque 24","Bloque 11",0.856010965216268
"Bloque 25","Bloque 11",1.01270755196943
"Bloque 26","Bloque 11",0.483572809687325
"Bloque 27","Bloque 11",0.561675915047196
"Bloque 28","Bloque 11",0.630935415316828
"Bloque 29","Bloque 11",0.444226635280382
"Bloque 30","Bloque 11",0.229723759350508
"Bloque 31","Bloque 11",0.262892582910195
"Bloque 32","Bloque 11",0.0523472768141134
"Bloque 33","Bloque 11",0.467679546040033
"Bloque 34","Bloque 11",0.250037059128864
"Bloque 35","Bloque 11",0.20173559452504
"Bloque 0","Bloque 12",0.165574215903213
"Bloque 1","Bloque 12",0.763271315175916
"Bloque 2","Bloque 12",1.16263889953439
"Bloque 3","Bloque 12",0.963531752446778
"Bloque 4","Bloque 12",1.53926417517739
"Bloque 5","Bloque 12",0.995352800176639
"Bloque 6","Bloque 12",0.826591142828703
"Bloque 7","Bloque 12",0.96860506732396
"Bloque 8","Bloque 12",0.372466735742446
"Bloque 9","Bloque 12",0.466056019406576
"Bloque 10","Bloque 12",0.589932042614033
"Bloque 11","Bloque 12",0.442911579055455
"Bloque 12","Bloque 12",0
"Bloque 13","Bloque 12",0.893685070392001
"Bloque 14","Bloque 12",0.461716214334447
"Bloque 15","Bloque 12",1.28787309331531
"Bloque 16","Bloque 12",0.690609847140301
"Bloque 17","Bloque 12",1.28192126433788
"Bloque 18","Bloque 12",0.845048262885228
"Bloque 19","Bloque 12",1.0855550384781
"Bloque 20","Bloque 12",1.33998320471894
"Bloque 21","Bloque 12",1.37392204925551
"Bloque 22","Bloque 12",0.709131152309198
"Bloque 23","Bloque 12",0.677475538727301
"Bloque 24","Bloque 12",0.946671644107914
"Bloque 25","Bloque 12",1.10336823086107
"Bloque 26","Bloque 12",0.574233488578971
"Bloque 27","Bloque 12",0.652336593938842
"Bloque 28","Bloque 12",0.721596094208474
"Bloque 29","Bloque 12",0.353565956388736
"Bloque 30","Bloque 12",0.330022824737978
"Bloque 31","Bloque 12",0.705804161965649
"Bloque 32","Bloque 12",0.49151617255606
"Bloque 33","Bloque 12",0.304403823946433
"Bloque 34","Bloque 12",0.340697738020511
"Bloque 35","Bloque 12",0.532113768610255
"Bloque 0","Bloque 13",0.849886882933121
"Bloque 1","Bloque 13",1.65695638556792
"Bloque 2","Bloque 13",2.04134790382858
"Bloque 3","Bloque 13",1.67132272298095
"Bloque 4","Bloque 13",2.43294924556939
"Bloque 5","Bloque 13",1.88903787056864
"Bloque 6","Bloque 13",1.7202762132207
"Bloque 7","Bloque 13",1.70255015227877
"Bloque 8","Bloque 13",0.521218334649554
"Bloque 9","Bloque 13",0.427629050985425
"Bloque 10","Bloque 13",0.303753027777968
"Bloque 11","Bloque 13",0.450773491336546
"Bloque 12","Bloque 13",0.893685070392001
"Bloque 13","Bloque 13",0
"Bloque 14","Bloque 13",0.618919790302702
"Bloque 15","Bloque 13",2.18155816370731
"Bloque 16","Bloque 13",1.5842949175323
"Bloque 17","Bloque 13",2.17560633472988
"Bloque 18","Bloque 13",1.73873333327723
"Bloque 19","Bloque 13",1.9792401088701
"Bloque 20","Bloque 13",2.23366827511094
"Bloque 21","Bloque 13",2.26760711964751
"Bloque 22","Bloque 13",0.253029042495197
"Bloque 23","Bloque 13",0.426373650819918
"Bloque 24","Bloque 13",0.69556975620053
"Bloque 25","Bloque 13",0.852266342953689
"Bloque 26","Bloque 13",0.58890922305175
"Bloque 27","Bloque 13",0.541866353986297
"Bloque 28","Bloque 13",0.470494206301091
"Bloque 29","Bloque 13",0.866423564277838
"Bloque 30","Bloque 13",0.563662245654023
"Bloque 31","Bloque 13",0.293296939467647
"Bloque 32","Bloque 13",0.402168897835941
"Bloque 33","Bloque 13",0.918453037376579
"Bloque 34","Bloque 13",0.597776271567315
"Bloque 35","Bloque 13",0.361571301781745
"Bloque 0","Bloque 14",0.533392118298531
"Bloque 1","Bloque 14",1.22498752951036
"Bloque 2","Bloque 14",1.60937904777102
"Bloque 3","Bloque 14",1.3313496548421
"Bloque 4","Bloque 14",2.00098038951183
"Bloque 5","Bloque 14",1.45706901451109
"Bloque 6","Bloque 14",1.28830735716315
"Bloque 7","Bloque 14",1.33642296971928
"Bloque 8","Bloque 14",0.609725679912469
"Bloque 9","Bloque 14",0.454995924525102
"Bloque 10","Bloque 14",0.612108611759118
"Bloque 11","Bloque 14",0.458478581286965
"Bloque 12","Bloque 14",0.461716214334447
"Bloque 13","Bloque 14",0.618919790302702
"Bloque 14","Bloque 14",0
"Bloque 15","Bloque 14",1.74958930764975
"Bloque 16","Bloque 14",1.15232606147475
"Bloque 17","Bloque 14",1.74363747867233
"Bloque 18","Bloque 14",1.30676447721968
"Bloque 19","Bloque 14",1.54727125281255
"Bloque 20","Bloque 14",1.80169941905339
"Bloque 21","Bloque 14",1.83563826358996
"Bloque 22","Bloque 14",0.871948832797899
"Bloque 23","Bloque 14",1.04529344112262
"Bloque 24","Bloque 14",1.31448954650323
"Bloque 25","Bloque 14",1.47118613325639
"Bloque 26","Bloque 14",0.94205139097429
"Bloque 27","Bloque 14",1.02015449633416
"Bloque 28","Bloque 14",1.08941399660379
"Bloque 29","Bloque 14",0.434454708220284
"Bloque 30","Bloque 14",0.228754821936456
"Bloque 31","Bloque 14",0.325622850835055
"Bloque 32","Bloque 14",0.510825858101078
"Bloque 33","Bloque 14",0.672221726341751
"Bloque 34","Bloque 14",0.708515640415829
"Bloque 35","Bloque 14",0.660214175812005
"Bloque 0","Bloque 15",1.33167128077419
"Bloque 1","Bloque 15",0.886695930354079
"Bloque 2","Bloque 15",1.29255457897191
"Bloque 3","Bloque 15",1.09344743188429
"Bloque 4","Bloque 15",0.874081302832909
"Bloque 5","Bloque 15",0.847647255779244
"Bloque 6","Bloque 15",0.80803913260043
"Bloque 7","Bloque 15",1.09852074676148
"Bloque 8","Bloque 15",1.66033982905775
"Bloque 9","Bloque 15",1.75392911272188
"Bloque 10","Bloque 15",1.87780513592934
"Bloque 11","Bloque 15",1.73078467237076
"Bloque 12","Bloque 15",1.28787309331531
"Bloque 13","Bloque 15",2.18155816370731
"Bloque 14","Bloque 15",1.74958930764975
"Bloque 15","Bloque 15",0
"Bloque 16","Bloque 15",0.597263246175006
"Bloque 17","Bloque 15",0.180569646618346
"Bloque 18","Bloque 15",0.442824830430079
"Bloque 19","Bloque 15",0.202318054837207
"Bloque 20","Bloque 15",0.369221532137324
"Bloque 21","Bloque 15",0.0860489559402062
"Bloque 22","Bloque 15",1.9970042456245
"Bloque 23","Bloque 15",1.88637091416192
"Bloque 24","Bloque 15",1.85141259105765
"Bloque 25","Bloque 15",1.86899190295506
"Bloque 26","Bloque 15",1.59264894065556
"Bloque 27","Bloque 15",1.63969180972101
"Bloque 28","Bloque 15",1.82452890510979
"Bloque 29","Bloque 15",1.31513459942947
"Bloque 30","Bloque 15",1.61789591805328
"Bloque 31","Bloque 15",1.99367725528096
"Bloque 32","Bloque 15",1.77938926587137
"Bloque 33","Bloque 15",1.26310512633073
"Bloque 34","Bloque 15",1.58378189213999
"Bloque 35","Bloque 15",1.81998686192556
"Bloque 0","Bloque 16",0.73440803459918
"Bloque 1","Bloque 16",0.75332237994968
"Bloque 2","Bloque 16",1.15918102856751
"Bloque 3","Bloque 16",0.960073881479895
"Bloque 4","Bloque 16",0.848654328037086
"Bloque 5","Bloque 16",0.714273705374845
"Bloque 6","Bloque 16",0.674665582196031
"Bloque 7","Bloque 16",0.965147196357077
"Bloque 8","Bloque 16",1.06307658288275
"Bloque 9","Bloque 16",1.15666586654688
"Bloque 10","Bloque 16",1.28054188975433
"Bloque 11","Bloque 16",1.13352142619576
"Bloque 12","Bloque 16",0.690609847140301
"Bloque 13","Bloque 16",1.5842949175323
"Bloque 14","Bloque 16",1.15232606147475
"Bloque 15","Bloque 16",0.597263246175006
"Bloque 16","Bloque 16",0
"Bloque 17","Bloque 16",0.591311417197578
"Bloque 18","Bloque 16",0.45711481534899
"Bloque 19","Bloque 16",0.394945191337799
"Bloque 20","Bloque 16",0.649373357578638
"Bloque 21","Bloque 16",0.683312202115212
"Bloque 22","Bloque 16",1.3997409994495
"Bloque 23","Bloque 16",1.28910766798692
"Bloque 24","Bloque 16",1.25414934488264
"Bloque 25","Bloque 16",1.27172865678006
"Bloque 26","Bloque 16",0.995385694480551
"Bloque 27","Bloque 16",1.042428563546
"Bloque 28","Bloque 16",1.22726565893478
"Bloque 29","Bloque 16",0.717871353254464
"Bloque 30","Bloque 16",1.02063267187828
"Bloque 31","Bloque 16",1.39641400910595
"Bloque 32","Bloque 16",1.18212601969636
"Bloque 33","Bloque 16",0.665841880155722
"Bloque 34","Bloque 16",0.986518645964987
