"Bloque","x","y"
"Bloque 58",0.743573687967018,0.983269162682171
"Bloque 59",0.964224169612888,0.879752015294023
"Bloque 60",0.880019898108279,0.722272033233954
"Bloque 61",0.059218340589387,-0.379486329283147
"Bloque 62",0.469365010573882,-0.762978747022621
"Bloque 63",0.198555126895911,-0.480252856275542
"Bloque 64",0.280631907782447,-0.660097598588654
"Bloque 65",-0.0400904883902731,-0.67765254780499
"Bloque 66",0.335116330027487,-0.927923188877072
"Bloque 67",0.495881790744288,-0.545926124239948
"Bloque 68",0.132056327107009,-0.607542132047788
"Bloque 69",0.388448101199661,-0.685228249177773
"Bloque 70",0.348820258283082,-0.651908531995566
"Bloque 71",0.418293336940387,-0.62859435328909
"Bloque 72",0.619624337999685,-0.897340716725507
"Bloque 73",0.350023357097306,-0.702052209791157
"Bloque 74",0.596384456594574,-0.591850512646971
"Bloque 75",0.322573210876851,-0.823037925354441
"Bloque 76",0.144620943419422,-0.69081467941532
"Bloque 77",0.123573060981967,-0.688004512665985
"Bloque 78",0.31827539220885,-0.428656202167993
"Bloque 79",0.0533667560622096,-0.580425381512116
"Bloque 80",0.303557183793867,-0.929053848364703
"Bloque 81",0.356427514864061,-0.535116572770674
"Bloque 82",0.481397354625319,-0.82805156360806
"Bloque 83",0.153810961754743,-0.432753158860742
"Bloque 84",0.504462470875162,-0.518320367654835
"Bloque 85",0.537538667106709,-0.556916169406628
"Bloque 86",0.612204016069035,-0.715089059319005
"Bloque 87",0.380152486967342,-0.564118806245768
"Bloque 88",0.410140403361847,-1.06685414377153
"Bloque 89",0.660123549256525,-0.685749496887522
"Bloque 90",0.298133087001781,-0.593134264586931
"Bloque 91",-0.755905090299969,0.0633954693133696
"Bloque 92",-0.728029598420381,0.217537886453357
"Bloque 93",-0.804828315127353,0.197269481490689
"Bloque 94",-0.413089387089426,0.137215002053903
"Bloque 95",-0.726414869304645,0.714798300720972
"Bloque 96",-0.978708027821869,0.0429061816062134
"Bloque 97",-0.659686205189354,-0.00918838582832054
"Bloque 98",-0.795200081850503,0.0715252214721172
"Bloque 99",-1.0476287888328,0.347353279653748
"Bloque 100",-0.814997726039352,0.262470815143175
"Bloque 101",-0.986745033170771,0.145224159619903
"Bloque 102",-0.74685362833049,0.293781215821503
"Bloque 103",-0.648250491753591,0.194827994501497
"Bloque 104",-0.656091948760253,0.252508377032476
"Bloque 105",-0.867783665181706,0.105961758832136
"Bloque 106",-0.753772851651534,0.486781231134563
"Bloque 107",-0.848881568782996,0.21798362301744
"Bloque 108",-0.840462316703574,0.310990075284324
"Bloque 109",-0.63345839938541,0.0390379516492639
"Bloque 110",-0.755164082626628,0.24548336588776
"Bloque 111",-0.832016267979502,0.152836629008063
"Bloque 112",-0.648271676512326,0.323433541946923
"Bloque 113",-0.759390354604131,0.130527243536335
"Bloque 114",-0.761247868529962,0.212702511355223
"Bloque 115",-0.594533697492522,0.45844081079823
"Bloque 116",-1.02675393192526,0.436046552945331
"Bloque 117",-0.789957795943574,0.457661364398151
"Bloque 118",-0.757823911635303,0.770304843809712
"Bloque 119",-0.936804393496087,0.221751572550973
"Bloque 120",-0.942793482032485,0.383676089746632
"Bloque 121",0.242281472468791,-0.906662675501727
"Bloque 122",0.167622150847637,-0.944115490661846
"Bloque 123",-0.00133942583757382,-0.941086966659509
"Bloque 124",0.272963486217396,-1.15438856066809
"Bloque 125",0.460561110203892,-1.29785428040314
"Bloque 126",0.0940005554078872,-0.915997565559639
"Bloque 127",-0.0504271531435337,-1.10836703957582
"Bloque 128",0.423162073066243,-1.0888052555671
"Bloque 129",0.352696666058603,-1.16297752498255
"Bloque 130",0.471640993860928,-0.786902846220947
"Bloque 131",0.157359464516615,-1.0195494333279
"Bloque 132",0.369674173678225,-1.15968200261633
"Bloque 133",0.301202147022488,-0.915013243963069
"Bloque 134",0.195602257027812,-0.817742503252933
"Bloque 135",0.306175265475855,-1.2123045629579
"Bloque 136",0.218605621601345,-0.815574755609775
"Bloque 137",0.218291965029601,-0.743483577393882
"Bloque 138",0.290491190576803,-0.793454589302336
"Bloque 139",0.334616329453519,-0.819639527286354
"Bloque 140",0.293092075360546,-0.876838027958621
"Bloque 141",0.14341715740589,-1.06819808592361
"Bloque 142",0.252515811445357,-0.759133284910984
"Bloque 143",0.1827090008675,-1.067452914765
"Bloque 144",0.447566486120152,-1.03601118722976
"Bloque 145",0.508997716275267,-0.707552609833779
"Bloque 146",0.114624714642234,-0.712728250467021
"Bloque 147",0.0217398887569546,-0.958006759369678
"Bloque 148",0.241044424660468,-0.899917606959509
"Bloque 149",0.277264707411528,-0.947340639607927
"Bloque 150",0.0240664860157748,-1.00263920908176
"Bloque 151",0.64900755413494,0.189685467390485
"Bloque 152",0.699584638317061,0.0582325540231633
"Bloque 153",0.597590984041539,-0.130562831949335
"Bloque 154",0.545664302000892,-0.101647234163474
"Bloque 155",0.829193056290143,-0.24511109056966
"Bloque 156",0.877019383752372,-0.0427681530639771
"Bloque 157",0.615120088804136,-0.167687227113169
"Bloque 158",0.509044012190986,-0.0454112115760651
"Bloque 159",0.762177432091799,0.00759887014653841
"Bloque 160",0.543801243665255,0.0183483960568184
"Bloque 161",0.880009427838191,0.00675357097613221
"Bloque 162",0.903513666187876,-0.0337019627100452
"Bloque 163",0.444235686034111,0.252146219553254
"Bloque 164",0.718857490570503,0.27173180327289
"Bloque 165",0.767638039716902,0.051831486753941
"Bloque 166",0.65908529292359,-0.169855154530871
"Bloque 167",0.681251659276697,0.188015683457386
"Bloque 168",0.777314715438733,0.200907942040315
"Bloque 169",0.665126433388182,0.0323081372112613
"Bloque 170",0.792381959426213,-0.0905631224723188
"Bloque 171",0.81945522768187,-0.122673413661564
"Bloque 172",0.627405726013445,0.149962273258657
"Bloque 173",0.507735541580442,0.112737048502493
"Bloque 174",0.526537603572642,0.179229363755736
"Bloque 175",0.766961390852814,0.0234017967239382
"Bloque 176",0.518916468806134,-0.163290589953122
"Bloque 177",0.63790737053371,-0.139282428496583
"Bloque 178",0.55587213078255,-0.102899727327256
"Bloque 179",0.774744407840144,-0.290835891110521
"Bloque 180",0.793902491808941,0.072136877079516
"Bloque 181",-0.680153068444066,0.586912294747253
"Bloque 182",-0.646456473956439,0.774328240736929
"Bloque 183",-0.582565838738781,0.764481287130597
"Bloque 184",-0.843122155615037,0.950353727645307
"Bloque 185",-0.598200955661572,0.708340303587518
"Bloque 186",-1.06877816645314,1.12478520880089
"Bloque 187",-0.641867940504364,1.14198357577649
"Bloque 188",-0.317471563621052,0.839505850566281
"Bloque 189",-0.543750568297482,0.822922625749825
"Bloque 190",-0.753139239849364,0.877041329645498
"Bloque 191",-0.392020409793239,0.892859744221798
"Bloque 192",-0.858238814780952,0.769672104672366
"Bloque 193",-0.758389750109299,0.910554557762005
"Bloque 194",-0.755812626423139,0.87803932406955
"Bloque 195",-0.573936222866299,1.09656265360691
"Bloque 196",-0.635578133698303,0.847711027109577
"Bloque 197",-0.337893656662844,1.1936559588997
"Bloque 198",-0.418256112815379,0.959317120297401
"Bloque 199",-0.491592110317203,0.740792432267424
"Bloque 200",-0.782300825146765,0.770091422688946
"Bloque 201",-0.539892231027426,0.905541511967872
"Bloque 202",-0.757185307432648,0.788304301748533
"Bloque 203",-0.679944584927149,0.753141119126728
"Bloque 204",-1.03300690191763,0.732553252469736
"Bloque 205",-0.730191354812087,0.952073921822175
"Bloque 206",-0.605838082573245,0.795851736274829
"Bloque 207",-0.417794920944404,0.970682742571569
"Bloque 208",-0.409104245082314,0.869792401571397
"Bloque 209",-0.733885799170987,0.874176714977612
"Bloque 210",-0.632521277557868,1.06863517496665
"Bloque 211",-0.984335984173016,0.72113835908083
"Bloque 212",-0.917068842420748,1.01972153892981
"Bloque 213",-0.969366141066911,0.735269264673224
"Bloque 214",-0.970739956324225,0.651813606140197
"Bloque 215",-1.13787440202054,0.790189860826015
"Bloque 216",-1.03258465416822,0.823046490229076
"Bloque 217",-0.848444582664673,0.825175141315884
"Bloque 218",-0.869653446168239,0.906794855382025
"Bloque 219",-1.07038977144162,0.833820832067632
"Bloque 220",-0.685426686321382,0.698670235406815
"Bloque 221",-1.04368954150827,0.800793822838738
"Bloque 222",-0.822232070358837,0.727565041477416
"Bloque 223",-0.945987566027977,0.889606530507953
"Bloque 224",-0.835424565380577,0.721157272820058
"Bloque 225",-1.08160233028793,0.857945451663944
"Bloque 226",-0.853218905613658,0.956102067910491
"Bloque 227",-1.14824457021032,0.993008645161881
"Bloque 228",-1.13547959117785,0.654478001408873
"Bloque 229",-1.09285283361985,1.03432558822189
"Bloque 230",-0.947981208875274,0.861893990612358
"Bloque 231",-0.803898941889632,0.596265837060209
"Bloque 232",-1.10805049010925,0.638558571943403
"Bloque 233",-0.883323161807267,0.567906502434232
"Bloque 234",-0.926281625453675,0.615590368353834
"Bloque 235",-1.03803483578912,0.587029201224844
"Bloque 236",-1.21420845555628,0.857057295095132
"Bloque 237",-1.02931636631943,0.728829857039663
"Bloque 238",-0.794172911868361,0.847037451223988
"Bloque 239",-1.12880622648053,0.726033932652679
"Bloque 240",-1.03997993099418,0.6786852748579
"Bloque 241",0.404716728432679,-0.0319831078377514
"Bloque 242",0.128284558245416,-0.209863496087345
"Bloque 243",-0.0174244448997898,-0.00517243997080869
"Bloque 244",0.123465838662001,-0.167841944643862
"Bloque 245",0.106071185580027,-0.215687060215033
"Bloque 246",-0.100851453274452,-0.075898917774481
"Bloque 247",0.0702153005034762,-0.161404491734617
"Bloque 248",0.24868731109928,0.226297853004734
"Bloque 249",0.152466293094391,0.0860595090491324
"Bloque 250",0.292565746023222,-0.257546478485783
"Bloque 251",0.208213430077843,-0.190716956096937
"Bloque 252",0.178043922469321,0.140563506554342
"Bloque 253",0.109700419047801,-0.0411125958905383
"Bloque 254",-0.0233369460130098,0.0233801177774895
"Bloque 255",0.172650768289716,-0.194231717749302
"Bloque 256",0.217412237628215,-0.0572577016139428
"Bloque 257",-0.024195539592198,-0.261598725476289
"Bloque 258",-0.100781730373457,-0.361994838830325
"Bloque 259",0.0876536519165399,-0.215434180349598
"Bloque 260",-0.0473766453220521,-0.128972603071276
"Bloque 261",0.122284941988637,-0.172108615288033
"Bloque 262",0.143933309914153,-0.125078979678192
"Bloque 263",0.0396432881611083,0.15635354519409
"Bloque 264",0.339564871520932,-0.0155072925213527
"Bloque 265",0.422294654996708,-0.251019232567372
"Bloque 266",0.307174196182,-0.3411030902266
"Bloque 267",0.228254536616142,-0.0367494070876102
"Bloque 268",0.195317446145146,-0.0482561253547071
"Bloque 269",0.236844765285752,0.0327484016608722
"Bloque 270",-0.0174194609671712,0.185170143888719
"Bloque 271",-0.243470059244598,1.01423859186738
"Bloque 272",-0.271181078338413,0.920985504606612
"Bloque 273",-0.0066680645213143,0.919899976570505
"Bloque 274",-0.0422612797928066,0.962762626021676
"Bloque 275",-0.172340148980953,0.911860239546425
"Bloque 276",-0.131372257472769,0.972570150338878
"Bloque 277",-0.164770912355801,0.802527609465459
"Bloque 278",-0.282219743400225,0.991536916279703
"Bloque 279",-0.0251329735821428,1.19451751505134
"Bloque 280",-0.00623120659627224,0.709548497569727
"Bloque 281",-0.121930107015125,1.02295371795519
"Bloque 282",-0.291867211224138,0.864610385429981
"Bloque 283",-0.179927742956651,0.886071335002108
"Bloque 284",-0.178397303949679,0.696525243181736
"Bloque 285",-0.28303595401333,1.01083742600491
"Bloque 286",-0.434354614372305,0.944227052823978
"Bloque 287",-0.289273971114692,0.828841696141786
"Bloque 288",0.117200405793757,0.783804756959802
"Bloque 289",-0.474195393028796,1.12364103494581
"Bloque 290",0.0427099573215396,0.914167336097107
"Bloque 291",-0.351571983562171,0.715115534916468
"Bloque 292",-0.0752026671176534,1.14015876776096
"Bloque 293",-0.0954191737606016,0.930974364123127
"Bloque 294",-0.256556160421425,0.957130798847737
"Bloque 295",-0.447563376597042,0.906842664300449
"Bloque 296",-0.148172699036118,0.674660550913846
"Bloque 297",-0.252136761606425,0.967250177745917
"Bloque 298",0.0709165451847538,1.11556048386912
"Bloque 299",-0.18290198608184,0.902388425375725
"Bloque 300",-0.276941048999681,1.03827846852446
"Bloque 301",0.499487691725521,-0.0218022038275949
"Bloque 302",0.548300853022456,0.218222689653421
"Bloque 303",0.418744590225793,0.121199868732361
"Bloque 304",0.401538049114226,-0.127462363251403
"Bloque 305",0.690963675361373,0.0386586962711442
"Bloque 306",0.426945150147591,-0.130221219124034
"Bloque 307",0.406069417738561,-0.115702627858707
"Bloque 308",0.212606666208179,0.0330734395823767
"Bloque 309",0.879733637299152,-0.184902275784538
"Bloque 310",0.565718635990881,0.0432850718106738
"Bloque 311",0.54620848794292,0.154111479194944
"Bloque 312",0.562067315920153,0.0957802673958972
"Bloque 313",0.485372083025909,-0.0959205733907228
"Bloque 314",0.681521903799635,-0.0589943906634086
"Bloque 315",0.570937109807935,-0.194168226485797
"Bloque 316",0.384973463129233,-0.305576302858394
"Bloque 317",0.501328301528336,-0.0282115273210483
"Bloque 318",0.645623972065054,0.171725699011145
"Bloque 319",0.621403505660712,0.135487781625746
"Bloque 320",0.65882866838236,-0.0661526963713151
"Bloque 321",0.507953159001759,0.0366044855839049
"Bloque 322",0.39661569571278,0.012207643006586
"Bloque 323",0.526171451761604,-0.100799096240469
"Bloque 324",0.536434061983872,0.016124313351914
"Bloque 325",0.385552331156162,-0.103779512341992
"Bloque 326",0.572282743262297,0.00917970666358191
"Bloque 327",0.515664194237907,-0.0881593100087232
"Bloque 328",0.564047073966232,-0.0443359201140453
"Bloque 329",0.512888407979705,-0.219355955552231
"Bloque 330",0.69739848874944,-0.227016988441295
"Bloque 331",0.742082966878386,-0.579106195053013
"Bloque 332",0.715691102750135,-0.979669784182798
"Bloque 333",0.53572605150155,-0.841372857724508
"Bloque 334",0.837737546581069,-0.789071677916585
"Bloque 335",0.940107688847437,-0.453794784054999
"Bloque 336",0.831080223453937,-0.929909375736392
"Bloque 337",0.83776207247774,-1.09948316411044
"Bloque 338",0.864068386400291,-0.558702483094335
"Bloque 339",0.828667042888011,-0.695117992747205
"Bloque 340",0.814938289206521,-0.572011662329149
"Bloque 341",0.65032801485924,-0.787391239392519
"Bloque 342",0.765554516458849,-0.645894385747684
"Bloque 343",0.72384470238977,-1.01275990817683
"Bloque 344",0.691596850702155,-1.01392654016634
"Bloque 345",0.94735911662011,-0.851200552722779
"Bloque 346",0.880069251764193,-0.975403646233247
"Bloque 347",1.02980174103995,-0.53526344296047
"Bloque 348",0.745400612306155,-0.770462115476524
"Bloque 349",0.815109625296504,-1.06937943751544
"Bloque 350",0.812720287754366,-0.676668376801553
"Bloque 351",0.64502808267672,-0.725890751845486
"Bloque 352",0.861959361047637,-0.925659969441356
"Bloque 353",0.793465889728928,-0.837129232221485
"Bloque 354",0.702455416974951,-0.836970637858125
"Bloque 355",0.753717677703907,-0.906366618795884
"Bloque 356",0.585344684831949,-0.737494424279229
"Bloque 357",0.988720986235949,-0.806573090114225
"Bloque 358",0.772734459618658,-0.811619780201679
"Bloque 359",0.59571153298195,-0.715629964791214
"Bloque 360",0.807774769826739,-0.548403366459939
"Bloque 361",-0.859445408026388,0.453100259643923
"Bloque 362",-0.777301895635169,0.450835767928633
"Bloque 363",-0.9491538414106,0.443449604971799
"Bloque 364",-0.942669526346245,0.350436290290852
"Bloque 365",-0.613175912956982,0.514337744650941
"Bloque 366",-0.836600772941364,0.390544980541512
"Bloque 367",-0.713355553080047,0.395068903047116
"Bloque 368",-0.697302260052056,0.418627379968202
"Bloque 369",-0.6513922457952,0.261826339550303
"Bloque 370",-0.696710015331,0.330564881534941
"Bloque 371",-0.678623381957851,0.342045588290374
"Bloque 372",-0.445234113892776,0.352438992140478
"Bloque 373",-0.796086247506678,0.294000700016035
"Bloque 374",-0.827998198373846,0.363369791802942
"Bloque 375",-0.514215273189415,0.573304262047233
"Bloque 376",-0.79000228771419,0.377439829217749
"Bloque 377",-0.914149404543349,0.464664486369072
"Bloque 378",-0.72320768323787,0.273066698254218
"Bloque 379",-0.725138836000956,0.354456053029659
"Bloque 380",-0.529870927317932,0.318938284702336
"Bloque 381",-0.611992375725165,0.261407670776858
"Bloque 382",-0.44731109135954,0.543624486563653
"Bloque 383",-0.866955653089397,0.449300597229007
"Bloque 384",-0.618713072620245,0.392013780079583
"Bloque 385",-0.496293821595423,0.473732771693859
"Bloque 386",-0.504277012878012,0.617167342661708
"Bloque 387",-0.679499719891402,0.439971999185973
"Bloque 388",-0.549690308447124,0.619225014308091
"Bloque 389",-1.01501115215517,0.361808036402179
"Bloque 390",-0.973955260913017,0.251673969555049
"Bloque 391",0.0440426818137597,0.943306132794511
"Bloque 392",-0.0874667929135491,1.00308179599729
"Bloque 393",-0.0357271853181672,1.13014949848731
"Bloque 394",0.0387890666313389,0.593712459496491
"Bloque 395",-0.191094312034806,0.739140044965813
"Bloque 396",0.149544423909373,1.07093724808255
"Bloque 397",0.103917714687667,1.26335164013507
"Bloque 398",0.252127285663729,1.11166866255129
"Bloque 399",0.0680585578596496,1.01199500563974
"Bloque 400",0.0752650875682939,1.16641118139969
"Bloque 401",-0.00444579767247662,1.1303283031415
"Bloque 402",0.109557937599969,0.962324522361056
"Bloque 403",0.032598303159348,0.860592940792567
"Bloque 404",0.138997393562452,0.579805474366052
"Bloque 405",0.200547625204897,0.780143840251079
"Bloque 406",0.0211636325897689,0.953032990454162
"Bloque 407",-0.0368974745571404,0.797377518612023
"Bloque 408",0.12969455627265,1.12447752981812
"Bloque 409",0.104148212545994,0.759484288440801
"Bloque 410",-0.202708851780541,0.677201229998944
"Bloque 411",-0.017719845522295,1.22312097062204
"Bloque 412",0.0356550667778478,1.04132463676066
"Bloque 413",0.0651553789962419,0.837553761919712
"Bloque 414",0.0979719776462287,0.899770127290979
"Bloque 415",0.112422675929739,1.14131135343775
"Bloque 416",0.142717574207106,0.902618795063076
"Bloque 417",0.0102408298848702,1.11840833995712
"Bloque 418",0.054866279121942,1.06726089795405
"Bloque 419",0.159243248204351,0.932049685398161
"Bloque 420",0.190220358606191,0.764954050586382
"Bloque 421",-0.772970373947453,0.300363333641153
"Bloque 422",-0.808193792980941,0.264757691993165
"Bloque 423",-1.06357471140807,0.230065441322572
"Bloque 424",-0.94331447427318,0.0959076611761332
"Bloque 425",-0.883040839225754,0.216535761417095
"Bloque 426",-1.22846766217192,0.320924624097445
"Bloque 427",-0.741254667254089,0.35783474582008
"Bloque 428",-0.852334663165038,0.230360606265811
"Bloque 429",-0.97426900409207,0.21231786383137
"Bloque 430",-0.950256294076591,0.246587098762186
"Bloque 431",-1.10084864339002,0.310143694453585
"Bloque 432",-0.982404653364385,0.32570674255053
"Bloque 433",-0.625494497594089,0.207161443335615
"Bloque 434",-1.02507715260268,0.203530847185962
"Bloque 435",-0.832814747892952,0.131368523806962
"Bloque 436",-1.18018610123687,0.179374875322527
"Bloque 437",-0.90061686257386,0.26335157077081
"Bloque 438",-1.00971868926574,0.187865172040698
"Bloque 439",-1.01026233174665,0.297176721759328
"Bloque 440",-1.05809273650291,0.116300031918275
"Bloque 441",-0.701789675775612,0.178835667089774
"Bloque 442",-0.82367690910536,0.299378689978606
"Bloque 443",-1.14582826306321,0.233996570057763
"Bloque 444",-1.0228698371079,0.121606511423221
"Bloque 445",-1.09560499607215,0.168712243207804
"Bloque 446",-1.18704914758992,0.30051452868433
"Bloque 447",-0.944450433715508,0.0360877882491034
"Bloque 448",-0.946818708295116,0.179633428308906
"Bloque 449",-1.07575302729316,0.459324750999751
"Bloque 450",-0.963234625149152,0.0877635377995638
"Bloque 451",-0.581993993043475,0.69511874409164
"Bloque 452",-0.569717841509965,0.368670946223751
"Bloque 453",-0.697378798127191,0.432430295591845
"Bloque 454",-0.788235033422201,0.533627100452492
"Bloque 455",-0.744876329535892,0.414073933835506
"Bloque 456",-0.622397762419605,0.494017603094649
"Bloque 457",-0.881730532056241,0.445045198688737
"Bloque 458",-0.71477375283818,0.264250691890763
"Bloque 459",-0.694385932583472,0.619910664473351
"Bloque 460",-0.928757023523784,0.46903696977667
"Bloque 461",-0.546673429119893,0.155071762308928
"Bloque 462",-0.640462192905834,0.644608251043686
"Bloque 463",-0.896889970028786,0.249699362014135
"Bloque 464",-0.907792807535991,0.273949941171152
"Bloque 465",-0.688225195324165,0.393806943948541
"Bloque 466",-0.812211903388478,0.375687666356645
"Bloque 467",-0.623818746760631,0.720438235291727
"Bloque 468",-0.744471043262405,0.135136223070288
"Bloque 469",-0.537124427108136,0.528976363320936
"Bloque 470",-0.750216508725497,0.480498279142685
"Bloque 471",-0.731027650889987,0.483853795163814
"Bloque 472",-0.540023315113866,0.497763220473595
"Bloque 473",-0.855766872751428,0.551664297096989
"Bloque 474",-0.535409878557448,0.553801626553434
"Bloque 475",-0.595011966809357,0.498905630639121
"Bloque 476",-0.781700312872072,0.763849812448219
"Bloque 477",-0.607134602059418,0.380724294930012
"Bloque 478",-0.759664441300002,0.592375501224436
"Bloque 479",-0.693527878537007,0.231409318718363
"Bloque 480",-0.634028326467603,0.272773288932752
"Bloque 481",-0.573089340807209,0.122638202752544
"Bloque 482",-0.339078363391654,-0.0283216302154266
"Bloque 483",0.0210530162505191,0.354565856488024
"Bloque 484",-0.377719322024793,0.336226961023736
"Bloque 485",-0.0893210115351364,0.0879171001725928
"Bloque 486",-0.436637005623376,-0.00705253725588224
"Bloque 487",-0.311461849253517,0.00760948726911297
"Bloque 488",-0.497426698572562,0.0314112370898068
"Bloque 489",-0.229425301234508,0.352553146693844
"Bloque 490",-0.439289217945847,-0.0397916456843533
"Bloque 491",-0.474316276855377,0.278173706534041
"Bloque 492",-0.367941048621851,-0.00505130086765941
"Bloque 493",-0.0811856851325078,-0.0323936567262946
"Bloque 494",-0.315842268854984,0.103389543125306
"Bloque 495",-0.291335341399887,0.145433989302577
"Bloque 496",-0.32188105067643,-0.0170710323604826
"Bloque 497",-0.317864367025536,0.222514160482341
"Bloque 498",-0.336422989854755,-0.136053181632026
"Bloque 499",-0.372357866487486,-0.013706619625811
"Bloque 500",-0.541652545324934,0.148405625277063
"Bloque 501",-0.265671410435854,0.104528195185015
"Bloque 502",-0.297551796139639,0.0588929016804147
"Bloque 503",-0.256349985882747,0.125335809200851
"Bloque 504",-0.37613935803775,0.133684066482605
"Bloque 505",-0.358394899214574,0.279112552234826
"Bloque 506",-0.0494940421974936,0.175736666698767
"Bloque 507",-0.261591665451808,0.387848356031399
"Bloque 508",-0.34941659282509,-0.0184194542113803
"Bloque 509",-0.582492999404461,0.195605622488224
"Bloque 510",-0.189471830669621,-0.0647771127283824
"Bloque 511",-0.735072593667988,0.115773879189589
"Bloque 512",-0.658832704913218,0.554320309642797
"Bloque 513",-1.04468700811372,0.465244661005082
"Bloque 514",-0.720769967697953,0.378408320786159
"Bloque 515",-0.937066724627846,0.124621556252592
"Bloque 516",-0.746223696599284,0.341206786420515
"Bloque 517",-0.498992925334241,-0.0147988214610293
"Bloque 518",-0.956921548686074,0.367034023869197
"Bloque 519",-0.828011160619869,0.365475161059015
"Bloque 520",-0.905749803152579,0.584736681914726
"Bloque 521",-0.678118798032195,0.201637511283082
"Bloque 522",-0.953886864428545,0.357276458307424
"Bloque 523",-0.725253746299456,0.326407273371331
"Bloque 524",-0.720951436617242,0.40913251489443
"Bloque 525",-0.737923349430628,0.341764902567585
"Bloque 526",-1.09840606783245,0.429641505008578
"Bloque 527",-0.87450511818139,0.284296409719637
"Bloque 528",-0.779040291393998,0.412534470894022
"Bloque 529",-0.700780714698568,0.409378965613424
"Bloque 530",-0.814627402750071,0.476947251741718
"Bloque 531",-1.00478338060247,0.349988639721933
"Bloque 532",-0.732711833193975,0.221387540153755
"Bloque 533",-0.785902085881535,0.305711026533582
"Bloque 534",-0.713905785445117,0.519581520196909
"Bloque 535",-0.951828380436295,0.458115790888777
"Bloque 536",-0.89447190322958,0.189192291513954
"Bloque 537",-0.733828956099391,0.132913943942181
"Bloque 538",-0.655471623661553,0.467456323977978
"Bloque 539",-1.04415561986319,0.389630930149016
"Bloque 540",-0.928197093977759,0.162383735722201
"Bloque 541",-0.943892138097811,-0.511813442899575
"Bloque 542",-0.925093443299652,-0.399004130705768
"Bloque 543",-0.997999261178505,-0.277654737524955
"Bloque 544",-0.918258772122509,-0.424079874652369
"Bloque 545",-1.22318180775138,-0.280616704463764
"Bloque 546",-0.902119382888078,-0.66539396977038
"Bloque 547",-0.711304116935453,-0.234486726856444
"Bloque 548",-0.819258681423381,-0.380678533126363
"Bloque 549",-0.989051756745819,-0.586735524366146
"Bloque 550",-0.842259002289274,-0.213496007440494
"Bloque 551",-0.796140626078519,-0.378644661069006
"Bloque 552",-0.707635185939437,-0.190956855976091
"Bloque 553",-1.03546688135596,-0.35313380144163
"Bloque 554",-0.753575185300831,-0.317984438153488
"Bloque 555",-1.12618265042427,-0.258499939055409
"Bloque 556",-0.887193731944098,-0.362301900343222
