"Bloque","x","y"
"Bloque 63",-0.872564509469978,0.0909010575678171
"Bloque 64",-0.895055369260597,0.00914512207528714
"Bloque 65",-0.964676286712789,0.158407708967904
"Bloque 66",-0.76350997198435,0.270271062319035
"Bloque 67",-1.07186238785194,-0.274397483146257
"Bloque 68",-1.19882723506166,-4.0619306613969e-05
"Bloque 69",-0.978207855429653,-0.0911703574525494
"Bloque 70",-0.821671308175372,-0.23350723209442
"Bloque 71",-0.921443776202693,-0.14273850945814
"Bloque 72",-0.897268727234662,-0.326094320071788
"Bloque 73",-0.851171346029345,-0.206244151789283
"Bloque 74",-0.961822682226141,0.203258943311558
"Bloque 75",-0.893595977066884,-0.190737743428652
"Bloque 76",-0.767920965477741,-0.306081561230381
"Bloque 77",-0.886381152846054,-0.212536460757966
"Bloque 78",-0.868421549317949,-0.00745632975328236
"Bloque 79",-0.766050312802633,0.0542305133315384
"Bloque 80",-1.16698400951566,-0.101982506831746
"Bloque 81",-0.896338141780778,0.0415050950619146
"Bloque 82",-0.815343149091404,0.0949868133954489
"Bloque 83",-1.0831037133215,0.0372181483417228
"Bloque 84",-0.849342519433077,-0.0545962109153415
"Bloque 85",-0.917022314085323,0.107636689695486
"Bloque 86",-0.816964454899656,-0.0238402226067254
"Bloque 87",-1.01532607141494,-0.0807501996869218
"Bloque 88",-0.965310232665392,-0.0150909287970569
"Bloque 89",-1.06230189263938,0.145831385498425
"Bloque 90",-0.826289067847987,0.393413505715191
"Bloque 91",-0.978974879594411,-0.235833364308606
"Bloque 92",-0.354800321458765,-0.206761857177092
"Bloque 93",-0.303845888155802,-0.211614276091677
"Bloque 94",-0.824174491501746,-0.353276246728218
"Bloque 95",-0.793836646274437,-0.284119272544285
"Bloque 96",-0.734634218854889,-0.249410805670605
"Bloque 97",-0.975188004450802,-0.645886955380778
"Bloque 98",-0.740654227276969,-0.286237198171329
"Bloque 99",-0.867869743842461,-0.48567034946065
"Bloque 100",-0.690820981472472,-0.537924524622002
"Bloque 101",-0.696470895622547,-0.570029962073218
"Bloque 102",-0.649422745063482,-0.406272528929148
"Bloque 103",-0.837862560602021,-0.532285519332294
"Bloque 104",-0.880370705031878,-0.423939337809422
"Bloque 105",-0.749631744550853,-0.0966319329765602
"Bloque 106",-0.809983469567022,-0.170961843015106
"Bloque 107",-0.881869014884309,-0.213552034945117
"Bloque 108",-0.628578988330802,-0.423324202770599
"Bloque 109",-0.989781871620092,-0.387051215490068
"Bloque 110",-0.75944908021236,-0.0913389103643543
"Bloque 111",-0.83732957887889,-0.558856800931603
"Bloque 112",-0.642697774797001,-0.246443189450692
"Bloque 113",-0.688667619993487,-0.439833895939018
"Bloque 114",-0.907609880454614,-0.475153655489137
"Bloque 115",-0.649481900777971,-0.219336905918896
"Bloque 116",-0.626171751933979,-0.494543428880074
"Bloque 117",-0.732716988080373,-0.288243410452049
"Bloque 118",-0.474448905524757,-0.252089851196936
"Bloque 119",-0.829769887866068,-0.393616923932628
"Bloque 120",-0.779785696480204,-0.321529136721406
"Bloque 121",1.1611806819904,-0.418127017935817
"Bloque 122",0.984793559132233,-0.458944365446978
"Bloque 123",1.20944210375194,-0.586790949541522
"Bloque 124",0.690162333920159,-0.488033575889734
"Bloque 125",0.762249102795918,-0.447900042986231
"Bloque 126",1.2278286484495,-0.645752303524827
"Bloque 127",0.880340729876448,-0.671511562659203
"Bloque 128",0.572941912345358,-0.494300980064822
"Bloque 129",0.801883971016899,-0.333580015552919
"Bloque 130",1.0028681946762,-0.557618723283076
"Bloque 131",0.739747265085091,-0.194328365872702
"Bloque 132",1.21538391811487,-0.385158969745463
"Bloque 133",1.02212833027055,-0.29173754131171
"Bloque 134",1.14665671785445,-0.384990074007998
"Bloque 135",1.0800272141645,-0.757720817551494
"Bloque 136",0.984469823006142,-0.416686645845607
"Bloque 137",0.956812140806768,-0.397808973306432
"Bloque 138",0.980050926485402,-0.501445355120171
"Bloque 139",0.953397755035369,-0.560648047794018
"Bloque 140",1.19086776916859,-0.419019280099248
"Bloque 141",0.858377413891711,-0.483023364165384
"Bloque 142",0.978630559608907,-0.403605947416451
"Bloque 143",0.97285255850221,-0.234615369684904
"Bloque 144",0.812614099533486,-0.454433319773158
"Bloque 145",0.763042333819655,-0.394013147948016
"Bloque 146",0.939075829789645,-0.532210624141229
"Bloque 147",0.731276313426349,-0.348503444961865
"Bloque 148",1.04161090525564,-0.39916325552683
"Bloque 149",0.97004335612135,-0.635776459806287
"Bloque 150",0.71629871190502,-0.295694791786655
"Bloque 151",0.296803791504591,0.671600663006929
"Bloque 152",0.489406892274042,0.694057751474924
"Bloque 153",0.507178440275931,0.574870316141423
"Bloque 154",0.457792629395716,0.718815392182789
"Bloque 155",0.554722516004872,0.770508510333879
"Bloque 156",0.555581207582273,0.574371361211146
"Bloque 157",0.477307386813024,0.66995298378947
"Bloque 158",0.453614679979517,0.672949215410625
"Bloque 159",0.685614018834719,0.432863656976162
"Bloque 160",0.591828850530484,1.08560771058204
"Bloque 161",0.0425846746911474,0.684468606982609
"Bloque 162",0.455198908157187,0.658934923761694
"Bloque 163",0.460013368581525,0.697936967543399
"Bloque 164",0.379968305202114,0.650080507053285
"Bloque 165",0.37001508950771,0.589946963785114
"Bloque 166",0.0208240803658803,0.740425703600723
"Bloque 167",0.339755997163829,0.681567371820143
"Bloque 168",0.618596750264199,0.67262800893951
"Bloque 169",0.291425685896462,0.615596904599226
"Bloque 170",0.324274351724866,0.830525594777783
"Bloque 171",0.376021220902794,0.652901138168324
"Bloque 172",0.507289597900358,0.740253649225508
"Bloque 173",0.390647712759193,0.90517094499086
"Bloque 174",0.734415014903306,0.598196919133745
"Bloque 175",0.633063670232133,0.896244850340494
"Bloque 176",0.356545254664951,0.767630099538256
"Bloque 177",0.305807329497038,0.692096820356254
"Bloque 178",0.54877388035211,0.757046760264169
"Bloque 179",0.612109403884589,0.612216529406123
"Bloque 180",0.641867945901926,0.809931006759784
"Bloque 181",0.0529054553026924,0.72319184507423
"Bloque 182",0.19595395216521,0.668773061015791
"Bloque 183",0.271298351052555,0.404854676646212
"Bloque 184",0.0817465967501493,0.785442652111918
"Bloque 185",0.136815613193835,0.795501249740962
"Bloque 186",0.208512478717539,0.816452269091652
"Bloque 187",0.0180695816224011,0.952512456977088
"Bloque 188",0.404474063636235,0.79267139792181
"Bloque 189",0.264573980891486,0.762302201672559
"Bloque 190",0.0978750532818875,0.823544545719279
"Bloque 191",0.119503206011429,0.806541326286279
"Bloque 192",0.205625733767126,0.932158749569366
"Bloque 193",0.137400245144171,1.11999733510405
"Bloque 194",-0.0314234607750354,1.07739929911663
"Bloque 195",0.144896617685649,1.04623886803685
"Bloque 196",0.100649159904117,0.796144745326862
"Bloque 197",0.030790601785436,0.824665416167908
"Bloque 198",0.0586570243843185,0.676238357821524
"Bloque 199",0.094138580668429,0.618678405607005
"Bloque 200",0.178877054404983,0.687020116553324
"Bloque 201",0.206462109919896,0.86324889964828
"Bloque 202",0.364457328427557,0.70135747106656
"Bloque 203",0.102999805700418,1.03641239860255
"Bloque 204",-0.11630733101937,0.772708744236939
"Bloque 205",0.164527960767,0.931656678849258
"Bloque 206",0.32781039107133,0.977104744739828
"Bloque 207",0.157528497003888,0.875458787227564
"Bloque 208",0.0323441619808435,0.715743155621249
"Bloque 209",0.238595550011913,0.528885400084335
"Bloque 210",0.134087708722722,0.589253319531743
"Bloque 211",-0.912976566862784,0.591223752497326
"Bloque 212",-0.762639119018405,0.732439113213467
"Bloque 213",-0.892761784301449,0.668626966257871
"Bloque 214",-0.667886089117206,0.50887853937536
"Bloque 215",-1.00348335798658,0.451209407458048
"Bloque 216",-0.791587451602905,0.627946178140893
"Bloque 217",-0.728087526008362,0.467452209568054
"Bloque 218",-0.758100733458631,0.411100520141678
"Bloque 219",-0.748078951090632,0.525414696629933
"Bloque 220",-1.2518114987857,0.343391384462661
"Bloque 221",-1.12279129143655,0.549592777367084
"Bloque 222",-0.891142998652194,0.507184554290376
"Bloque 223",-0.871323240465482,0.273951328196433
"Bloque 224",-0.895139994574644,0.410902088085376
"Bloque 225",-0.690339360376897,0.418118916889584
"Bloque 226",-0.921615522877269,0.316145436497947
"Bloque 227",-1.04075428606281,0.564857536772179
"Bloque 228",-0.956805243128241,0.592662485548726
"Bloque 229",-0.735498756117523,0.44095877741281
"Bloque 230",-0.779561337899781,0.423528866229611
"Bloque 231",-0.894156781612405,0.507992837749886
"Bloque 232",-0.879303775061057,0.50799834435059
"Bloque 233",-0.855302130455564,0.456420393219964
"Bloque 234",-0.911179020693783,0.703928155276943
"Bloque 235",-0.809752091811104,0.381292250587905
"Bloque 236",-0.867902836521493,0.313846604129635
"Bloque 237",-1.05291115113644,0.226047047372287
"Bloque 238",-0.960117868392734,0.695141897845601
"Bloque 239",-0.656437657665686,0.303021306091656
"Bloque 240",-1.00978731653231,0.273001145652522
"Bloque 241",-0.530005714569104,-0.695171366908605
"Bloque 242",-0.839412232439006,-0.577934145109329
"Bloque 243",-0.438712973266537,-0.653289299779542
"Bloque 244",-0.487924519292992,-0.449551267250385
"Bloque 245",-0.703422166515962,-0.507452193178878
"Bloque 246",-0.243341180188597,-0.585819319433873
"Bloque 247",-0.571871077437232,-0.614299193834494
"Bloque 248",-0.564634940930423,-0.498073999686418
"Bloque 249",-0.370038159495028,-0.662705231698255
"Bloque 250",-0.566323100288895,-0.583925820350756
"Bloque 251",-0.551575352468996,-0.395883605242036
"Bloque 252",-0.598745286153084,-0.274540444324341
"Bloque 253",-0.859371971270342,-0.659821673553225
"Bloque 254",-0.640993820378269,-0.632325268515875
"Bloque 255",-0.612311921675153,-0.762267941527348
"Bloque 256",-0.725576112991531,-0.864106965825361
"Bloque 257",-0.71339467784438,-0.251727435989785
"Bloque 258",-0.481825083272279,-0.698071750789378
"Bloque 259",-0.82464976058596,-0.533840365411606
"Bloque 260",-0.520470749117801,-0.714524368199345
"Bloque 261",-0.614657880987909,-0.443240297540996
"Bloque 262",-0.396487992695741,-0.615181137841269
"Bloque 263",-0.47404820023822,-0.590654661769752
"Bloque 264",-0.726123880746427,-0.955904116760632
"Bloque 265",-0.554339267860009,-0.338099730681806
"Bloque 266",-0.651092766824044,-0.401727768454773
"Bloque 267",-0.307273341095554,-0.446961146846392
"Bloque 268",-0.510701496919686,-0.648207099579197
"Bloque 269",-0.55080737408749,-0.495867245041259
"Bloque 270",-0.702504427337055,-0.496642871394226
"Bloque 271",0.780735175929932,-0.759415707577664
"Bloque 272",0.690607049058733,-0.657687231957545
"Bloque 273",0.903632430966532,-0.151772663044223
"Bloque 274",0.792154502754225,-0.363442781930283
"Bloque 275",1.03683668873643,-0.551024329329981
"Bloque 276",1.0025026083109,-0.510641994668154
"Bloque 277",1.01824184960442,-0.474798188797313
"Bloque 278",1.01907349205572,-0.368406018251232
"Bloque 279",0.825632125294902,-0.0476629628505473
"Bloque 280",0.671096463790552,-0.608005616593765
"Bloque 281",1.02129085773745,-0.349190404939801
"Bloque 282",0.835498410778835,-0.455170563816246
"Bloque 283",1.19603831175038,-0.324675522109985
"Bloque 284",0.660679534550267,-0.497381804465711
"Bloque 285",0.910008550769754,-0.795269875153251
"Bloque 286",0.907344903932297,-0.596961880014866
"Bloque 287",0.789660706733608,-0.412240354423599
"Bloque 288",1.10997959699209,-0.367640444952826
"Bloque 289",0.880265942330974,-0.533954974127145
"Bloque 290",0.923009891106986,-0.522771857313504
"Bloque 291",0.638874591277736,-0.937727699883182
"Bloque 292",1.02220782352784,-0.536264876093118
"Bloque 293",0.674295091148961,-0.329612830925206
"Bloque 294",0.751484080744784,-0.519469261630233
"Bloque 295",1.1252401401952,-0.517722691716279
"Bloque 296",0.989343834790461,-0.691376733570486
"Bloque 297",0.856156371035847,-0.644258058835081
"Bloque 298",0.670924172866594,-0.197229046868991
"Bloque 299",1.11844562192529,-0.645739353888531
"Bloque 300",0.906975205877116,-0.490489790294387
"Bloque 301",0.670298030030396,0.194397876913291
"Bloque 302",0.801722825066435,-0.184822623027434
"Bloque 303",1.01171995371403,0.0522278045937589
"Bloque 304",0.672439079511825,0.147186772938584
"Bloque 305",0.865665234401485,0.0658461230193632
"Bloque 306",0.897991869276354,0.17883668648006
"Bloque 307",1.26665583348026,0.215567513218645
"Bloque 308",0.951739620355934,0.251557881901663
"Bloque 309",1.05489570873972,-0.270311685977292
"Bloque 310",0.792380219776621,0.0740762269412172
"Bloque 311",0.753662236728453,0.223286168654687
"Bloque 312",0.881601630939047,-0.332477834524407
"Bloque 313",0.968682891063867,0.13529368380846
"Bloque 314",0.802032426646541,0.00260980022862861
"Bloque 315",0.918206363663982,0.105967032982108
"Bloque 316",0.580371982874554,0.0573752756401109
"Bloque 317",0.756087474540346,0.0605295239833213
"Bloque 318",0.901122739087238,0.251863697732305
"Bloque 319",0.948887686488098,0.163511811246725
"Bloque 320",0.804964002242199,0.17779087694297
"Bloque 321",0.66352057341791,-0.215438218984121
"Bloque 322",0.714185315071885,0.319481093535282
"Bloque 323",0.920190298412853,0.108109406364813
"Bloque 324",0.908090184261938,0.114638219981166
"Bloque 325",0.8895658235635,0.125016505825548
"Bloque 326",0.921017561843498,-0.247189020533719
"Bloque 327",0.721496934114472,0.0856950675642182
"Bloque 328",0.876904138894493,0.288746510349519
"Bloque 329",0.606588602966936,-0.026874992022244
"Bloque 330",0.698647793458577,0.289714737586408
"Bloque 331",-1.09500392179594,1.00223650828985
"Bloque 332",-0.787264693285405,0.825548586796564
"Bloque 333",-1.0499343170782,0.917960902268154
"Bloque 334",-0.981409272892854,0.752567762392478
"Bloque 335",-1.07989448547721,0.779034100572729
"Bloque 336",-1.0508810495711,0.686933534645793
"Bloque 337",-0.921401524371031,1.06555965343867
"Bloque 338",-0.97052423903321,0.828466906919594
"Bloque 339",-0.737673356952414,0.945788276447068
"Bloque 340",-1.18222974564167,0.833974959642767
"Bloque 341",-0.834913779208866,0.995425137222003
"Bloque 342",-1.09317737969172,0.915458152862524
"Bloque 343",-0.808246149581811,0.804666013147824
"Bloque 344",-0.831245885847275,0.562786931565766
"Bloque 345",-1.1259639094373,1.00501431785323
"Bloque 346",-0.741271548311357,0.934567634967266
"Bloque 347",-1.05555436475429,0.861709132401292
"Bloque 348",-0.972114626676458,0.734149741564656
"Bloque 349",-1.01959008729093,0.891441460218439
"Bloque 350",-1.10707158683094,0.917206468571994
"Bloque 351",-0.782307546187825,0.954176354642438
"Bloque 352",-1.06105885785415,0.647773935869405
"Bloque 353",-0.841901808216313,0.705597822223661
"Bloque 354",-0.767225146369072,0.91829960810887
"Bloque 355",-0.92215953595544,0.935891025310569
"Bloque 356",-1.0176486630952,0.935253524707244
"Bloque 357",-1.1707145029483,1.08518895026101
"Bloque 358",-0.908872699018814,0.713091691684577
"Bloque 359",-0.790548290134836,0.722342146931412
"Bloque 360",-0.859648934826821,1.23178837903393
"Bloque 361",0.344343990411369,0.646919050699428
"Bloque 362",0.0916204535009477,0.338437083479113
"Bloque 363",0.152657596546963,0.894983378799439
"Bloque 364",0.0177580068646883,0.767298169334363
"Bloque 365",0.30884921769754,0.67520104128345
"Bloque 366",0.0714073572782393,0.757573612582729
"Bloque 367",-0.0879539114546444,0.646763652325182
"Bloque 368",0.124427915283815,0.462585687029764
"Bloque 369",0.0707167102976087,0.65952167713677
"Bloque 370",-0.00724955676328706,0.572568330952943
"Bloque 371",0.442956122677417,0.841483968031889
"Bloque 372",0.387691881432129,0.822584611559698
"Bloque 373",-0.00879460257752307,0.405948141325204
"Bloque 374",0.393613348775412,0.591091703346658
"Bloque 375",0.199067407608022,0.527264465382339
"Bloque 376",0.0584232010836986,0.399578549145349
"Bloque 377",0.00409762046411824,0.611240187370635
"Bloque 378",0.35385122003925,0.835398346979964
"Bloque 379",0.182776177478084,0.589591132993779
"Bloque 380",0.237789102967311,0.925568312573475
"Bloque 381",0.379756566862012,0.713269874964235
"Bloque 382",0.160697156070001,0.421828411892185
"Bloque 383",0.0795192170006214,0.813397891777627
"Bloque 384",0.361594681346309,0.448901630157272
"Bloque 385",0.0255639452726647,0.586819037398513
"Bloque 386",0.181220779401886,0.900554630325644
"Bloque 387",0.15952185464567,0.734358475220923
"Bloque 388",-0.159577778381549,0.632527934164419
"Bloque 389",0.0402338980207417,0.626133472608402
"Bloque 390",0.188048908263327,0.70115084167052
"Bloque 391",0.354511633916358,-0.0646307262301595
"Bloque 392",0.309181160571592,-0.204710675065979
"Bloque 393",0.431161353181411,0.0277769798518399
"Bloque 394",0.413357789001326,-0.374872501393352
"Bloque 395",0.197485061390264,-0.130788200654902
"Bloque 396",0.410497643026054,-0.453479944283344
"Bloque 397",0.435167947797718,-0.175741286650428
"Bloque 398",0.330604338178477,-0.151041684215707
"Bloque 399",0.381304252918984,-0.433515249655082
"Bloque 400",0.322620794992286,-0.122125298387797
"Bloque 401",0.143173020987439,0.0798705304954648
"Bloque 402",0.230816487609032,-0.228948956630741
"Bloque 403",0.26028689651314,-0.164606791927744
"Bloque 404",0.4521375714415,-0.156514526161028
"Bloque 405",0.492138732793409,-0.373378424705356
"Bloque 406",0.42005302989312,0.0414679843365531
"Bloque 407",0.44663473515097,-0.259260238829679
"Bloque 408",0.49948241050887,-0.240100012948369
"Bloque 409",0.318788236099211,-0.278681758120197
"Bloque 410",0.408571627275768,-0.203008375449109
"Bloque 411",0.265429799161226,-0.575609985235107
"Bloque 412",0.219812886803786,-0.45859081627732
"Bloque 413",0.522583498929688,-0.133613058685732
"Bloque 414",0.291264354822513,0.0957301519182527
"Bloque 415",0.24107583583282,-0.20769150065848
"Bloque 416",0.247114158233889,-0.0044586755270174
"Bloque 417",0.359676773401127,-0.376652149465529
"Bloque 418",0.360111829322324,-0.209422851235292
"Bloque 419",0.712119191732012,-0.252954700570581
"Bloque 420",0.532718121178319,-0.276488119398653
"Bloque 421",0.961211145106313,-0.543924281109176
"Bloque 422",1.09069151402045,-0.239126230799161
"Bloque 423",0.959337002890699,-0.245472708776194
"Bloque 424",0.884548945456461,-0.0662868596525553
"Bloque 425",1.12486116598734,-0.413872250744232
"Bloque 426",0.8294088006798,-0.349688074724515
"Bloque 427",0.91293524932282,-0.357721649848991
"Bloque 428",0.782711939076114,-0.209456071447235
"Bloque 429",1.20503885159203,-0.171745115195672
"Bloque 430",0.872769156856381,-0.530508382996965
"Bloque 431",1.10178346755207,-0.265113550098622
"Bloque 432",0.89050292475118,-0.273258579674523
"Bloque 433",0.904557785305494,-0.299655945909543
"Bloque 434",1.24011938797961,-0.456759598611391
"Bloque 435",0.9571482034647,-0.41183414783015
"Bloque 436",1.20275241987538,-0.369703743391456
"Bloque 437",0.984109706899955,-0.397148383205434
"Bloque 438",0.984649211684549,-0.662667874412153
"Bloque 439",0.995748976234789,-0.414996021673585
"Bloque 440",0.643202494208694,-0.460030317451636
"Bloque 441",0.758945491376855,-0.465510285390324
"Bloque 442",0.840844592113143,-0.392441974358655
"Bloque 443",1.00101863175042,-0.252590620873658
"Bloque 444",1.23874942387356,-0.698953854180647
"Bloque 445",0.966060290426275,-0.523529146109268
"Bloque 446",1.00817373751415,-0.410176927946489
"Bloque 447",1.18321382118106,-0.30578805701916
"Bloque 448",0.845741745960681,-0.415870279211081
"Bloque 449",1.17988071026846,-0.463824428137446
"Bloque 450",0.853539079460762,-0.517184998110494
"Bloque 451",0.469020359816588,0.980157391016829
"Bloque 452",0.425144934389816,0.949076161119934
"Bloque 453",0.459362335754769,0.947577921837989
"Bloque 454",0.207610565368678,1.05393870371007
"Bloque 455",0.0667974867570214,0.771806881066209
"Bloque 456",0.464750702913089,0.862569860958787
"Bloque 457",0.513076692426699,0.706262119957377
"Bloque 458",0.268360645564246,0.953267038476283
"Bloque 459",0.392933743765829,0.87422362510035
"Bloque 460",0.562172207485462,1.04053226474583
"Bloque 461",0.398912027601607,0.946658719922037
"Bloque 462",0.113514027268313,0.766998050022673
"Bloque 463",0.313264038048085,0.990153666831405
"Bloque 464",0.477545197646361,0.84130724018126
"Bloque 465",0.486270329091425,1.00697022589272
"Bloque 466",0.192620542922817,0.782333769013572
"Bloque 467",0.0818414337552977,0.83392247766131
"Bloque 468",0.482497593277065,0.973099152833087
"Bloque 469",0.616973480656334,1.01048030507469
"Bloque 470",0.51937856409901,0.949603108160658
"Bloque 471",0.283802935095996,0.677333170198491
"Bloque 472",0.147332837459685,1.07592380551699
"Bloque 473",0.417069203443218,1.20071254039835
"Bloque 474",0.383669742908074,0.968769096267034
"Bloque 475",0.465973708927441,0.984814337304507
"Bloque 476",0.398797041805922,0.984826637342783
"Bloque 477",0.347500483245822,0.962388729629005
"Bloque 478",0.545935716852794,0.761774522850012
"Bloque 479",0.353912401732346,0.732713374426128
"Bloque 480",0.27374171181923,0.914297782045241
"Bloque 481",0.679919500882043,0.86476574570897
"Bloque 482",0.735080550803513,0.825165343618097
"Bloque 483",0.831579516004236,0.913192904364997
"Bloque 484",0.669640470659923,0.801684485570459
"Bloque 485",0.943096643692086,0.817649809671479
"Bloque 486",0.86038288509661,1.08350298268209
"Bloque 487",0.661930567128254,1.0696227761134
"Bloque 488",0.716880524935602,0.996243947412765
"Bloque 489",0.71847040841181,0.932124518025988
"Bloque 490",0.988436457975338,0.875978341961297
"Bloque 491",1.11501062349763,1.05100741284183
"Bloque 492",0.838617245811955,1.09158445123866
"Bloque 493",0.618403863304042,0.648101721334202
"Bloque 494",0.883702021190024,0.831981829359439
"Bloque 495",0.819180237653352,0.868423216245449
"Bloque 496",0.680114211799158,0.722066811499763
"Bloque 497",0.778463900609001,0.994665271899519
"Bloque 498",0.569819822100311,1.28510947051988
"Bloque 499",0.885816777359841,0.908464698712117
"Bloque 500",0.80322668046862,0.776264955262086
"Bloque 501",0.760625369881449,1.12789099088315
"Bloque 502",0.845736424508011,1.0257928860383
"Bloque 503",0.800499480658514,0.805120021081992
"Bloque 504",0.952402409710777,0.834126920418745
"Bloque 505",0.725434604366458,1.0036307507967
"Bloque 506",0.708850153291738,0.721353961516393
"Bloque 507",0.907182110693688,0.720143006638956
"Bloque 508",0.864695449831162,0.992247540516114
"Bloque 509",0.624667095599048,1.00436236884932
"Bloque 510",0.770064580242392,0.774630051190078
"Bloque 511",0.201501259987353,0.237822731944415
"Bloque 512",0.210358131042768,0.323617513381565
"Bloque 513",-0.0202122289248534,0.380644916880258
"Bloque 514",0.268242105813558,0.609301475754727
"Bloque 515",0.309462926971521,0.454541319361626
"Bloque 516",0.28392098663836,0.527920958903762
"Bloque 517",0.261026727423883,0.468146004569187
"Bloque 518",-0.217497653445972,0.564228713586154
"Bloque 519",-0.04517787034603,0.305853471059357
"Bloque 520",-0.137623299189313,0.61708371585687
"Bloque 521",0.242655580029675,0.529272149211016
"Bloque 522",0.0692658118168997,0.437244007933198
"Bloque 523",0.0944356505612966,0.56794682084829
"Bloque 524",0.112044822837128,0.487824604026883
"Bloque 525",0.0187015620013986,0.298043947503744
"Bloque 526",0.157176984382939,0.431484082742895
"Bloque 527",0.412532357321041,0.38871148026118
"Bloque 528",0.172500213628205,0.615666481906003
"Bloque 529",0.234834450382934,0.241976510121645
"Bloque 530",0.0260624903493,0.617873034641062
"Bloque 531",0.205399739835291,0.429284319833599
"Bloque 532",-0.0176708219864555,0.459965404209928
"Bloque 533",0.330750139879776,0.649886397036984
"Bloque 534",0.146111012911043,0.646226879593389
"Bloque 535",0.193779021918483,0.338407355064314
"Bloque 536",0.217174075719774,0.457818380125824
"Bloque 537",0.0862490789824371,0.669341926744496
"Bloque 538",0.130356143531429,0.264400097956716
"Bloque 539",0.168013571892443,0.481125770872929
"Bloque 540",0.0842752912972965,0.476793251268096
