"Bloque1","Bloque2","Distancia"
"Bloque 8","Bloque 3",0.405377859218195
"Bloque 9","Bloque 3",0.602051642380016
"Bloque 10","Bloque 3",0.89241257941497
"Bloque 11","Bloque 3",1.44502202621906
"Bloque 12","Bloque 3",0.984161847883468
"Bloque 13","Bloque 3",1.16258703623997
"Bloque 14","Bloque 3",1.17092771983578
"Bloque 15","Bloque 3",0.900821329836251
"Bloque 0","Bloque 4",1.17643194712811
"Bloque 1","Bloque 4",0.403352382575989
"Bloque 2","Bloque 4",0.271605637099989
"Bloque 3","Bloque 4",0.40854533698084
"Bloque 4","Bloque 4",0
"Bloque 5","Bloque 4",0.314331445600396
"Bloque 6","Bloque 4",0.83605718209422
"Bloque 7","Bloque 4",1.54425418328627
"Bloque 8","Bloque 4",0.650859768629568
"Bloque 9","Bloque 4",0.846241090817864
"Bloque 10","Bloque 4",1.21336738286701
"Bloque 11","Bloque 4",1.40619088982511
"Bloque 12","Bloque 4",0.94533071148952
"Bloque 13","Bloque 4",1.12375589984602
"Bloque 14","Bloque 4",1.13209658344183
"Bloque 15","Bloque 4",0.861990193442302
"Bloque 0","Bloque 5",0.862100501527715
"Bloque 1","Bloque 5",0.461258466625105
"Bloque 2","Bloque 5",0.284047762253366
"Bloque 3","Bloque 5",0.0942138913804437
"Bloque 4","Bloque 5",0.314331445600396
"Bloque 5","Bloque 5",0
"Bloque 6","Bloque 5",0.893963266143336
"Bloque 7","Bloque 5",1.22992273768588
"Bloque 8","Bloque 5",0.424452806873361
"Bloque 9","Bloque 5",0.621126590035183
"Bloque 10","Bloque 5",0.911487527070137
"Bloque 11","Bloque 5",1.46409697387423
"Bloque 12","Bloque 5",1.00323679553863
"Bloque 13","Bloque 5",1.18166198389513
"Bloque 14","Bloque 5",1.19000266749095
"Bloque 15","Bloque 5",0.919896277491417
"Bloque 0","Bloque 6",0.513752176147412
"Bloque 1","Bloque 6",0.432704799518231
"Bloque 2","Bloque 6",1.10766281919421
"Bloque 3","Bloque 6",0.874888318488169
"Bloque 4","Bloque 6",0.83605718209422
"Bloque 5","Bloque 6",0.893963266143336
"Bloque 6","Bloque 6",0
"Bloque 7","Bloque 6",0.881574412305574
"Bloque 8","Bloque 6",0.469510459269974
"Bloque 9","Bloque 6",0.272836676108153
"Bloque 10","Bloque 6",0.55068761188631
"Bloque 11","Bloque 6",0.594625574127866
"Bloque 12","Bloque 6",0.355519920324064
"Bloque 13","Bloque 6",0.515934614235006
"Bloque 14","Bloque 6",0.409351018159051
"Bloque 15","Bloque 6",0.183915969073505
"Bloque 0","Bloque 7",0.367822236158162
"Bloque 1","Bloque 7",1.21711122719591
"Bloque 2","Bloque 7",1.51397049993924
"Bloque 3","Bloque 7",1.13570884630543
"Bloque 4","Bloque 7",1.54425418328627
"Bloque 5","Bloque 7",1.22992273768588
"Bloque 6","Bloque 7",0.881574412305574
"Bloque 7","Bloque 7",0
"Bloque 8","Bloque 7",0.893394414656705
"Bloque 9","Bloque 7",0.698013092468408
"Bloque 10","Bloque 7",0.330886800419264
"Bloque 11","Bloque 7",1.47619998643344
"Bloque 12","Bloque 7",1.23709433262964
"Bloque 13","Bloque 7",1.39750902654058
"Bloque 14","Bloque 7",1.29092543046462
"Bloque 15","Bloque 7",1.06549038137908
"Bloque 0","Bloque 8",0.525572178498543
"Bloque 1","Bloque 8",0.323716812539209
"Bloque 2","Bloque 8",0.638152359924235
"Bloque 3","Bloque 8",0.405377859218195
"Bloque 4","Bloque 8",0.650859768629568
"Bloque 5","Bloque 8",0.424452806873361
"Bloque 6","Bloque 8",0.469510459269974
"Bloque 7","Bloque 8",0.893394414656705
"Bloque 8","Bloque 8",0
"Bloque 9","Bloque 8",0.196673783161821
"Bloque 10","Bloque 8",0.562507614237441
"Bloque 11","Bloque 8",1.03964416700087
"Bloque 12","Bloque 8",0.578783988665274
"Bloque 13","Bloque 8",0.757209177021771
"Bloque 14","Bloque 8",0.765549860617589
"Bloque 15","Bloque 8",0.495443470618056
"Bloque 0","Bloque 9",0.330190856310247
"Bloque 1","Bloque 9",0.519098134727505
"Bloque 2","Bloque 9",0.834826143086056
"Bloque 3","Bloque 9",0.602051642380016
"Bloque 4","Bloque 9",0.846241090817864
"Bloque 5","Bloque 9",0.621126590035183
"Bloque 6","Bloque 9",0.272836676108153
"Bloque 7","Bloque 9",0.698013092468408
"Bloque 8","Bloque 9",0.196673783161821
"Bloque 9","Bloque 9",0
"Bloque 10","Bloque 9",0.367126292049145
"Bloque 11","Bloque 9",0.842970383839044
"Bloque 12","Bloque 9",0.539081240161229
"Bloque 13","Bloque 9",0.699495934072171
"Bloque 14","Bloque 9",0.592912337996216
"Bloque 15","Bloque 9",0.36747728891067
"Bloque 0","Bloque 10",0.0944134199045809
"Bloque 1","Bloque 10",0.88622442677665
"Bloque 2","Bloque 10",1.18308369951998
"Bloque 3","Bloque 10",0.89241257941497
"Bloque 4","Bloque 10",1.21336738286701
"Bloque 5","Bloque 10",0.911487527070137
"Bloque 6","Bloque 10",0.55068761188631
"Bloque 7","Bloque 10",0.330886800419264
"Bloque 8","Bloque 10",0.562507614237441
"Bloque 9","Bloque 10",0.367126292049145
"Bloque 10","Bloque 10",0
"Bloque 11","Bloque 10",1.14531318601418
"Bloque 12","Bloque 10",0.906207532210373
"Bloque 13","Bloque 10",1.06662222612132
"Bloque 14","Bloque 10",0.96003863004536
"Bloque 15","Bloque 10",0.734603580959815
"Bloque 0","Bloque 11",1.10837775027528
"Bloque 1","Bloque 11",1.00283850724912
"Bloque 2","Bloque 11",1.6777965269251
"Bloque 3","Bloque 11",1.44502202621906
"Bloque 4","Bloque 11",1.40619088982511
"Bloque 5","Bloque 11",1.46409697387423
"Bloque 6","Bloque 11",0.594625574127866
"Bloque 7","Bloque 11",1.47619998643344
"Bloque 8","Bloque 11",1.03964416700087
"Bloque 9","Bloque 11",0.842970383839044
"Bloque 10","Bloque 11",1.14531318601418
"Bloque 11","Bloque 11",0
"Bloque 12","Bloque 11",0.460860178335592
"Bloque 13","Bloque 11",0.282434989979095
"Bloque 14","Bloque 11",0.274094306383277
"Bloque 15","Bloque 11",0.54420069638281
"Bloque 0","Bloque 12",0.869272096471476
"Bloque 1","Bloque 12",0.54197832891353
"Bloque 2","Bloque 12",1.21693634858951
"Bloque 3","Bloque 12",0.984161847883468
"Bloque 4","Bloque 12",0.94533071148952
"Bloque 5","Bloque 12",1.00323679553863
"Bloque 6","Bloque 12",0.355519920324064
"Bloque 7","Bloque 12",1.23709433262964
"Bloque 8","Bloque 12",0.578783988665274
"Bloque 9","Bloque 12",0.539081240161229
"Bloque 10","Bloque 12",0.906207532210373
"Bloque 11","Bloque 12",0.460860178335592
"Bloque 12","Bloque 12",0
"Bloque 13","Bloque 12",0.178425188356497
"Bloque 14","Bloque 12",0.186765871952315
"Bloque 15","Bloque 12",0.171603951250559
"Bloque 0","Bloque 13",1.02968679038242
"Bloque 1","Bloque 13",0.720403517270027
"Bloque 2","Bloque 13",1.39536153694601
"Bloque 3","Bloque 13",1.16258703623997
"Bloque 4","Bloque 13",1.12375589984602
"Bloque 5","Bloque 13",1.18166198389513
"Bloque 6","Bloque 13",0.515934614235006
"Bloque 7","Bloque 13",1.39750902654058
"Bloque 8","Bloque 13",0.757209177021771
"Bloque 9","Bloque 13",0.699495934072171
"Bloque 10","Bloque 13",1.06662222612132
"Bloque 11","Bloque 13",0.282434989979095
"Bloque 12","Bloque 13",0.178425188356497
"Bloque 13","Bloque 13",0
"Bloque 14","Bloque 13",0.106583596075956
"Bloque 15","Bloque 13",0.332018645161501
"Bloque 0","Bloque 14",0.923103194306463
"Bloque 1","Bloque 14",0.728744200865845
"Bloque 2","Bloque 14",1.40370222054182
"Bloque 3","Bloque 14",1.17092771983578
"Bloque 4","Bloque 14",1.13209658344183
"Bloque 5","Bloque 14",1.19000266749095
"Bloque 6","Bloque 14",0.409351018159051
"Bloque 7","Bloque 14",1.29092543046462
"Bloque 8","Bloque 14",0.765549860617589
"Bloque 9","Bloque 14",0.592912337996216
"Bloque 10","Bloque 14",0.96003863004536
"Bloque 11","Bloque 14",0.274094306383277
"Bloque 12","Bloque 14",0.186765871952315
"Bloque 13","Bloque 14",0.106583596075956
"Bloque 14","Bloque 14",0
"Bloque 15","Bloque 14",0.270106389999533
"Bloque 0","Bloque 15",0.697668145220917
"Bloque 1","Bloque 15",0.458637810866312
"Bloque 2","Bloque 15",1.13359583054229
"Bloque 3","Bloque 15",0.900821329836251
"Bloque 4","Bloque 15",0.861990193442302
"Bloque 5","Bloque 15",0.919896277491417
"Bloque 6","Bloque 15",0.183915969073505
"Bloque 7","Bloque 15",1.06549038137908
"Bloque 8","Bloque 15",0.495443470618056
"Bloque 9","Bloque 15",0.36747728891067
"Bloque 10","Bloque 15",0.734603580959815
"Bloque 11","Bloque 15",0.54420069638281
"Bloque 12","Bloque 15",0.171603951250559
"Bloque 13","Bloque 15",0.332018645161501
"Bloque 14","Bloque 15",0.270106389999533
"Bloque 15","Bloque 15",0
