"Bloque1","Bloque2","Distancia"
"Bloque 9","Bloque 4",1.34525990605481
"Bloque 10","Bloque 4",1.0804286929152
"Bloque 11","Bloque 4",1.04485493615299
"Bloque 12","Bloque 4",1.31850032867496
"Bloque 13","Bloque 4",1.49929747099255
"Bloque 14","Bloque 4",1.65585343124261
"Bloque 15","Bloque 4",1.37643421743841
"Bloque 16","Bloque 4",1.40957626519289
"Bloque 17","Bloque 4",1.22454975052419
"Bloque 18","Bloque 4",1.15305250304462
"Bloque 19","Bloque 4",1.28737697440036
"Bloque 20","Bloque 4",1.08024815733587
"Bloque 21","Bloque 4",0.864465875963848
"Bloque 22","Bloque 4",1.27779039682735
"Bloque 23","Bloque 4",1.33616214153697
"Bloque 24","Bloque 4",0.753696293001995
"Bloque 25","Bloque 4",1.15014340399541
"Bloque 26","Bloque 4",1.6991905094092
"Bloque 27","Bloque 4",0.859549291777506
"Bloque 28","Bloque 4",0.944513757646052
"Bloque 29","Bloque 4",1.8615361832974
"Bloque 30","Bloque 4",1.27896512919713
"Bloque 31","Bloque 4",1.28651687740052
"Bloque 32","Bloque 4",1.17341476465743
"Bloque 33","Bloque 4",0.753586445811608
"Bloque 34","Bloque 4",1.05193307194853
"Bloque 35","Bloque 4",0.958928653759722
"Bloque 0","Bloque 5",0.485386184254803
"Bloque 1","Bloque 5",0.297098212889645
"Bloque 2","Bloque 5",0.312636734741033
"Bloque 3","Bloque 5",0.351575830854869
"Bloque 4","Bloque 5",0.227966311787512
"Bloque 5","Bloque 5",0
"Bloque 6","Bloque 5",0.171758131656019
"Bloque 7","Bloque 5",0.170135736975593
"Bloque 8","Bloque 5",1.12822814452636
"Bloque 9","Bloque 5",1.19896150189651
"Bloque 10","Bloque 5",0.9341302887569
"Bloque 11","Bloque 5",1.2728212479405
"Bloque 12","Bloque 5",1.17220192451666
"Bloque 13","Bloque 5",1.35299906683425
"Bloque 14","Bloque 5",1.6233269326027
"Bloque 15","Bloque 5",1.23013581328011
"Bloque 16","Bloque 5",1.26327786103459
"Bloque 17","Bloque 5",1.07825134636589
"Bloque 18","Bloque 5",1.00675409888632
"Bloque 19","Bloque 5",1.14107857024206
"Bloque 20","Bloque 5",0.933949753177566
"Bloque 21","Bloque 5",0.718167471805548
"Bloque 22","Bloque 5",1.50575670861486
"Bloque 23","Bloque 5",1.56412845332448
"Bloque 24","Bloque 5",0.981662604789508
"Bloque 25","Bloque 5",1.37810971578292
"Bloque 26","Bloque 5",1.92715682119671
"Bloque 27","Bloque 5",1.08751560356502
"Bloque 28","Bloque 5",1.17248006943356
"Bloque 29","Bloque 5",1.7152377791391
"Bloque 30","Bloque 5",1.13266672503882
"Bloque 31","Bloque 5",1.14021847324222
"Bloque 32","Bloque 5",1.05012758027815
"Bloque 33","Bloque 5",0.800252484164486
"Bloque 34","Bloque 5",0.99707930275969
"Bloque 35","Bloque 5",0.812630249601421
"Bloque 0","Bloque 6",0.657144315910822
"Bloque 1","Bloque 6",0.468856344545664
"Bloque 2","Bloque 6",0.484394866397052
"Bloque 3","Bloque 6",0.317007643611516
"Bloque 4","Bloque 6",0.262534499030865
"Bloque 5","Bloque 6",0.171758131656019
"Bloque 6","Bloque 6",0
"Bloque 7","Bloque 6",0.109788867691378
"Bloque 8","Bloque 6",1.16279633176972
"Bloque 9","Bloque 6",1.37071963355253
"Bloque 10","Bloque 6",1.10588842041292
"Bloque 11","Bloque 6",1.30738943518385
"Bloque 12","Bloque 6",1.34396005617268
"Bloque 13","Bloque 6",1.52475719849027
"Bloque 14","Bloque 6",1.68131315874033
"Bloque 15","Bloque 6",1.40189394493612
"Bloque 16","Bloque 6",1.43503599269061
"Bloque 17","Bloque 6",1.25000947802191
"Bloque 18","Bloque 6",1.17851223054234
"Bloque 19","Bloque 6",1.31283670189808
"Bloque 20","Bloque 6",1.10570788483358
"Bloque 21","Bloque 6",0.889925603461566
"Bloque 22","Bloque 6",1.54032489585822
"Bloque 23","Bloque 6",1.59869664056783
"Bloque 24","Bloque 6",1.01623079203286
"Bloque 25","Bloque 6",1.41267790302628
"Bloque 26","Bloque 6",1.96172500844006
"Bloque 27","Bloque 6",1.12208379080837
"Bloque 28","Bloque 6",1.20704825667692
"Bloque 29","Bloque 6",1.88699591079512
"Bloque 30","Bloque 6",1.30442485669484
"Bloque 31","Bloque 6",1.31197660489824
"Bloque 32","Bloque 6",1.19887449215515
"Bloque 33","Bloque 6",0.834820671407839
"Bloque 34","Bloque 6",1.07739279944625
"Bloque 35","Bloque 6",0.98438838125744
"Bloque 0","Bloque 7",0.655521921230396
"Bloque 1","Bloque 7",0.467233949865238
"Bloque 2","Bloque 7",0.482772471716626
"Bloque 3","Bloque 7",0.426796511302894
"Bloque 4","Bloque 7",0.152745631339488
"Bloque 5","Bloque 7",0.170135736975593
"Bloque 6","Bloque 7",0.109788867691378
"Bloque 7","Bloque 7",0
"Bloque 8","Bloque 7",1.09431827144133
"Bloque 9","Bloque 7",1.36909723887211
"Bloque 10","Bloque 7",1.10426602573249
"Bloque 11","Bloque 7",1.19760056749247
"Bloque 12","Bloque 7",1.34233766149225
"Bloque 13","Bloque 7",1.52313480380984
"Bloque 14","Bloque 7",1.67969076405991
"Bloque 15","Bloque 7",1.4002715502557
"Bloque 16","Bloque 7",1.43341359801018
"Bloque 17","Bloque 7",1.24838708334149
"Bloque 18","Bloque 7",1.17688983586191
"Bloque 19","Bloque 7",1.31121430721765
"Bloque 20","Bloque 7",1.10408549015316
"Bloque 21","Bloque 7",0.88830320878114
"Bloque 22","Bloque 7",1.43053602816684
"Bloque 23","Bloque 7",1.48890777287646
"Bloque 24","Bloque 7",0.906441924341483
"Bloque 25","Bloque 7",1.3028890353349
"Bloque 26","Bloque 7",1.85193614074869
"Bloque 27","Bloque 7",1.01229492311699
"Bloque 28","Bloque 7",1.09725938898554
"Bloque 29","Bloque 7",1.8853735161147
"Bloque 30","Bloque 7",1.30280246201442
"Bloque 31","Bloque 7",1.31035421021781
"Bloque 32","Bloque 7",1.19725209747473
"Bloque 33","Bloque 7",0.777423778628899
"Bloque 34","Bloque 7",1.07577040476582
"Bloque 35","Bloque 7",0.982765986577014
"Bloque 0","Bloque 8",1.10010771439793
"Bloque 1","Bloque 8",1.39602619238056
"Bloque 2","Bloque 8",1.13442691118268
"Bloque 3","Bloque 8",1.47980397538123
"Bloque 4","Bloque 8",1.07048093862404
"Bloque 5","Bloque 8",1.12822814452636
"Bloque 6","Bloque 8",1.16279633176972
"Bloque 7","Bloque 8",1.09431827144133
"Bloque 8","Bloque 8",0
"Bloque 9","Bloque 8",0.274778967430773
"Bloque 10","Bloque 8",0.34352771148114
"Bloque 11","Bloque 8",0.418646853416294
"Bloque 12","Bloque 8",0.248019390050918
"Bloque 13","Bloque 8",0.42881653236851
"Bloque 14","Bloque 8",0.585372492618572
"Bloque 15","Bloque 8",1.4284756973219
"Bloque 16","Bloque 8",1.38005318118655
"Bloque 17","Bloque 8",1.59299234612786
"Bloque 18","Bloque 8",1.54140298624758
"Bloque 19","Bloque 8",1.45130183509327
"Bloque 20","Bloque 8",1.52693603796752
"Bloque 21","Bloque 8",1.12368532073029
"Bloque 22","Bloque 8",0.648325701500693
"Bloque 23","Bloque 8",0.820506156993802
"Bloque 24","Bloque 8",0.352626216044946
"Bloque 25","Bloque 8",0.249881571256558
"Bloque 26","Bloque 8",0.798928676670347
"Bloque 27","Bloque 8",0.309746755984169
"Bloque 28","Bloque 8",0.857869964719311
"Bloque 29","Bloque 8",0.791055244673362
"Bloque 30","Bloque 8",0.208484190573084
"Bloque 31","Bloque 8",0.349483550636781
"Bloque 32","Bloque 8",0.102933826033392
"Bloque 33","Bloque 8",0.327975660361879
"Bloque 34","Bloque 8",0.131148841766674
"Bloque 35","Bloque 8",0.506749472944197
"Bloque 0","Bloque 9",1.11040244097147
"Bloque 1","Bloque 9",1.4063209189541
"Bloque 2","Bloque 9",1.14472163775621
"Bloque 3","Bloque 9",1.49009870195477
"Bloque 4","Bloque 9",1.34525990605481
"Bloque 5","Bloque 9",1.19896150189651
"Bloque 6","Bloque 9",1.37071963355253
"Bloque 7","Bloque 9",1.36909723887211
"Bloque 8","Bloque 9",0.274778967430773
"Bloque 9","Bloque 9",0
"Bloque 10","Bloque 9",0.353822438054676
"Bloque 11","Bloque 9",0.693425820847067
"Bloque 12","Bloque 9",0.0993998516429454
"Bloque 13","Bloque 9",0.154037564937737
"Bloque 14","Bloque 9",0.484804061502795
"Bloque 15","Bloque 9",1.43877042389544
"Bloque 16","Bloque 9",1.39034790776008
"Bloque 17","Bloque 9",1.60328707270139
"Bloque 18","Bloque 9",1.55169771282111
"Bloque 19","Bloque 9",1.46159656166681
"Bloque 20","Bloque 9",1.53723076454105
"Bloque 21","Bloque 9",1.13398004730383
"Bloque 22","Bloque 9",0.923104668931466
"Bloque 23","Bloque 9",1.09528512442457
"Bloque 24","Bloque 9",0.627405183475718
"Bloque 25","Bloque 9",0.239586844683022
"Bloque 26","Bloque 9",0.78863395009681
"Bloque 27","Bloque 9",0.584525723414941
"Bloque 28","Bloque 9",1.13264893215008
"Bloque 29","Bloque 9",0.559875257706342
"Bloque 30","Bloque 9",0.204997039530756
"Bloque 31","Bloque 9",0.359778277210318
"Bloque 32","Bloque 9",0.171845141397381
"Bloque 33","Bloque 9",0.591673460243206
"Bloque 34","Bloque 9",0.293326834106286
"Bloque 35","Bloque 9",0.517044199517734
"Bloque 0","Bloque 10",0.75658000291679
"Bloque 1","Bloque 10",1.05249848089942
"Bloque 2","Bloque 10",0.790899199701536
"Bloque 3","Bloque 10",1.13627626390009
"Bloque 4","Bloque 10",1.0804286929152
"Bloque 5","Bloque 10",0.9341302887569
"Bloque 6","Bloque 10",1.10588842041292
"Bloque 7","Bloque 10",1.10426602573249
"Bloque 8","Bloque 10",0.34352771148114
"Bloque 9","Bloque 10",0.353822438054676
"Bloque 10","Bloque 10",0
"Bloque 11","Bloque 10",0.488120814895272
"Bloque 12","Bloque 10",0.254422586411731
"Bloque 13","Bloque 10",0.442544987154614
"Bloque 14","Bloque 10",0.838626499557471
"Bloque 15","Bloque 10",1.08494798584076
"Bloque 16","Bloque 10",1.03652546970541
"Bloque 17","Bloque 10",1.24946463464672
"Bloque 18","Bloque 10",1.19787527476644
"Bloque 19","Bloque 10",1.10777412361213
"Bloque 20","Bloque 10",1.18340832648638
"Bloque 21","Bloque 10",0.78015760924915
"Bloque 22","Bloque 10",0.721056275569639
"Bloque 23","Bloque 10",0.830453911284962
"Bloque 24","Bloque 10",0.362573970336105
"Bloque 25","Bloque 10",0.593409282737698
"Bloque 26","Bloque 10",1.14245638815149
"Bloque 27","Bloque 10",0.319694510275328
"Bloque 28","Bloque 10",0.867817719010471
"Bloque 29","Bloque 10",0.781107490382203
"Bloque 30","Bloque 10",0.198536436281924
"Bloque 31","Bloque 10",0.206088184485318
"Bloque 32","Bloque 10",0.265427147232923
"Bloque 33","Bloque 10",0.326842247103593
"Bloque 34","Bloque 10",0.212378869714465
"Bloque 35","Bloque 10",0.163221761463057
"Bloque 0","Bloque 11",1.24470081781206
"Bloque 1","Bloque 11",1.5406192957947
"Bloque 2","Bloque 11",1.27902001459681
"Bloque 3","Bloque 11",1.62439707879537
"Bloque 4","Bloque 11",1.04485493615299
"Bloque 5","Bloque 11",1.2728212479405
"Bloque 6","Bloque 11",1.30738943518385
"Bloque 7","Bloque 11",1.19760056749247
"Bloque 8","Bloque 11",0.418646853416294
"Bloque 9","Bloque 11",0.693425820847067
"Bloque 10","Bloque 11",0.488120814895272
"Bloque 11","Bloque 11",0
"Bloque 12","Bloque 11",0.666666243467212
"Bloque 13","Bloque 11",0.847463385784804
"Bloque 14","Bloque 11",1.00401934603487
"Bloque 15","Bloque 11",1.57306880073603
"Bloque 16","Bloque 11",1.52464628460068
"Bloque 17","Bloque 11",1.73758544954199
"Bloque 18","Bloque 11",1.68599608966171
"Bloque 19","Bloque 11",1.59589493850741
"Bloque 20","Bloque 11",1.67152914138165
"Bloque 21","Bloque 11",1.26827842414442
"Bloque 22","Bloque 11",0.232935460674367
"Bloque 23","Bloque 11",0.401859303577508
"Bloque 24","Bloque 11",0.29115864315099
"Bloque 25","Bloque 11",0.495290652244039
"Bloque 26","Bloque 11",0.654335573256214
"Bloque 27","Bloque 11",0.185305644375479
"Bloque 28","Bloque 11",0.439223111303017
"Bloque 29","Bloque 11",1.20970209808966
"Bloque 30","Bloque 11",0.627131043989378
"Bloque 31","Bloque 11",0.634682792192772
"Bloque 32","Bloque 11",0.521580679449686
"Bloque 33","Bloque 11",0.472568763776012
"Bloque 34","Bloque 11",0.400098986740781
"Bloque 35","Bloque 11",0.65134257635833
"Bloque 0","Bloque 12",1.01100258932852
"Bloque 1","Bloque 12",1.30692106731116
"Bloque 2","Bloque 12",1.04532178611327
"Bloque 3","Bloque 12",1.39069885031183
"Bloque 4","Bloque 12",1.31850032867496
"Bloque 5","Bloque 12",1.17220192451666
"Bloque 6","Bloque 12",1.34396005617268
"Bloque 7","Bloque 12",1.34233766149225
"Bloque 8","Bloque 12",0.248019390050918
"Bloque 9","Bloque 12",0.0993998516429454
"Bloque 10","Bloque 12",0.254422586411731
"Bloque 11","Bloque 12",0.666666243467212
"Bloque 12","Bloque 12",0
"Bloque 13","Bloque 12",0.188122400742884
"Bloque 14","Bloque 12",0.58420391314574
"Bloque 15","Bloque 12",1.33937057225249
"Bloque 16","Bloque 12",1.29094805611714
"Bloque 17","Bloque 12",1.50388722105845
"Bloque 18","Bloque 12",1.45229786117817
"Bloque 19","Bloque 12",1.36219671002386
"Bloque 20","Bloque 12",1.43783091289811
"Bloque 21","Bloque 12",1.03458019566088
"Bloque 22","Bloque 12",0.896345091551612
"Bloque 23","Bloque 12",1.06852554704472
"Bloque 24","Bloque 12",0.600645606095864
"Bloque 25","Bloque 12",0.338986696325967
"Bloque 26","Bloque 12",0.888033801739755
"Bloque 27","Bloque 12",0.557766146035087
"Bloque 28","Bloque 12",1.10588935477023
"Bloque 29","Bloque 12",0.543035854622444
"Bloque 30","Bloque 12",0.10559718788781
"Bloque 31","Bloque 12",0.260378425567372
"Bloque 32","Bloque 12",0.145085564017526
"Bloque 33","Bloque 12",0.564913882863352
"Bloque 34","Bloque 12",0.266567256726432
"Bloque 35","Bloque 12",0.417644347874788
"Bloque 0","Bloque 13",1.1991249900714
"Bloque 1","Bloque 13",1.49504346805404
"Bloque 2","Bloque 13",1.23344418685615
"Bloque 3","Bloque 13",1.57882125105471
"Bloque 4","Bloque 13",1.49929747099255
"Bloque 5","Bloque 13",1.35299906683425
"Bloque 6","Bloque 13",1.52475719849027
"Bloque 7","Bloque 13",1.52313480380984
"Bloque 8","Bloque 13",0.42881653236851
"Bloque 9","Bloque 13",0.154037564937737
"Bloque 10","Bloque 13",0.442544987154614
"Bloque 11","Bloque 13",0.847463385784804
"Bloque 12","Bloque 13",0.188122400742884
"Bloque 13","Bloque 13",0
"Bloque 14","Bloque 13",0.396081512402857
"Bloque 15","Bloque 13",1.52749297299537
"Bloque 16","Bloque 13",1.47907045686002
"Bloque 17","Bloque 13",1.69200962180133
"Bloque 18","Bloque 13",1.64042026192105
"Bloque 19","Bloque 13",1.55031911076675
"Bloque 20","Bloque 13",1.62595331364099
"Bloque 21","Bloque 13",1.22270259640376
"Bloque 22","Bloque 13",1.0771422338692
"Bloque 23","Bloque 13",1.24932268936231
"Bloque 24","Bloque 13",0.781442748413455
"Bloque 25","Bloque 13",0.352172733540765
"Bloque 26","Bloque 13",0.894380667074964
"Bloque 27","Bloque 13",0.738563288352678
"Bloque 28","Bloque 13",1.28668649708782
"Bloque 29","Bloque 13",0.648597806806281
"Bloque 30","Bloque 13",0.293719588630694
"Bloque 31","Bloque 13",0.448500826310256
"Bloque 32","Bloque 13",0.325882706335118
"Bloque 33","Bloque 13",0.745711025180943
"Bloque 34","Bloque 13",0.447364399044023
"Bloque 35","Bloque 13",0.605766748617672
"Bloque 0","Bloque 14",1.59520650247426
"Bloque 1","Bloque 14",1.8911249804569
"Bloque 2","Bloque 14",1.62952569925901
"Bloque 3","Bloque 14",1.97490276345757
"Bloque 4","Bloque 14",1.65585343124261
"Bloque 5","Bloque 14",1.6233269326027
"Bloque 6","Bloque 14",1.68131315874033
"Bloque 7","Bloque 14",1.67969076405991
"Bloque 8","Bloque 14",0.585372492618572
"Bloque 9","Bloque 14",0.484804061502795
"Bloque 10","Bloque 14",0.838626499557471
"Bloque 11","Bloque 14",1.00401934603487
"Bloque 12","Bloque 14",0.58420391314574
"Bloque 13","Bloque 14",0.396081512402857
"Bloque 14","Bloque 14",0
"Bloque 15","Bloque 14",1.92357448539823
"Bloque 16","Bloque 14",1.87515196926288
"Bloque 17","Bloque 14",2.08809113420419
"Bloque 18","Bloque 14",2.03650177432391
"Bloque 19","Bloque 14",1.9464006231696
"Bloque 20","Bloque 14",2.02203482604385
"Bloque 21","Bloque 14",1.61878410880662
"Bloque 22","Bloque 14",1.23369819411927
"Bloque 23","Bloque 14",1.40587864961237
"Bloque 24","Bloque 14",0.937998708663518
"Bloque 25","Bloque 14",0.508728693790828
"Bloque 26","Bloque 14",1.05093662732503
"Bloque 27","Bloque 14",0.895119248602741
"Bloque 28","Bloque 14",1.44324245733788
"Bloque 29","Bloque 14",1.04467931920914
"Bloque 30","Bloque 14",0.689801101033551
"Bloque 31","Bloque 14",0.844582338713113
"Bloque 32","Bloque 14",0.573199352324549
"Bloque 33","Bloque 14",0.902266985431006
"Bloque 34","Bloque 14",0.626247629843006
"Bloque 35","Bloque 14",1.00184826102053
"Bloque 0","Bloque 15",0.744749629025302
"Bloque 1","Bloque 15",0.93303760039046
"Bloque 2","Bloque 15",0.917499078539072
"Bloque 3","Bloque 15",1.41861575709775
"Bloque 4","Bloque 15",1.37643421743841
"Bloque 5","Bloque 15",1.23013581328011
"Bloque 6","Bloque 15",1.40189394493612
"Bloque 7","Bloque 15",1.4002715502557
"Bloque 8","Bloque 15",1.4284756973219
"Bloque 9","Bloque 15",1.43877042389544
"Bloque 10","Bloque 15",1.08494798584076
"Bloque 11","Bloque 15",1.57306880073603
"Bloque 12","Bloque 15",1.33937057225249
"Bloque 13","Bloque 15",1.52749297299537
"Bloque 14","Bloque 15",1.92357448539823
"Bloque 15","Bloque 15",0
"Bloque 16","Bloque 15",0.0484225161353538
"Bloque 17","Bloque 15",0.164516648805956
"Bloque 18","Bloque 15",0.223381714393788
"Bloque 19","Bloque 15",0.0890572430380433
"Bloque 20","Bloque 15",0.296186060102539
"Bloque 21","Bloque 15",0.511968341474558
"Bloque 22","Bloque 15",1.8060042614104
"Bloque 23","Bloque 15",1.86437600612002
"Bloque 24","Bloque 15",1.28191015758504
"Bloque 25","Bloque 15",1.67835726857846
"Bloque 26","Bloque 15",2.22740437399225
"Bloque 27","Bloque 15",1.38776315636055
"Bloque 28","Bloque 15",1.4727276222291
"Bloque 29","Bloque 15",0.878895166189094
"Bloque 30","Bloque 15",1.23377338436468
"Bloque 31","Bloque 15",1.07899214668512
"Bloque 32","Bloque 15",1.35037513307368
"Bloque 33","Bloque 15",1.10050003696002
"Bloque 34","Bloque 15",1.29732685555523
"Bloque 35","Bloque 15",0.921726224377702
"Bloque 0","Bloque 16",0.777891676779784
"Bloque 1","Bloque 16",0.966179648144942
"Bloque 2","Bloque 16",0.950641126293554
"Bloque 3","Bloque 16",1.45175780485223
"Bloque 4","Bloque 16",1.40957626519289
"Bloque 5","Bloque 16",1.26327786103459
"Bloque 6","Bloque 16",1.43503599269061
"Bloque 7","Bloque 16",1.43341359801018
"Bloque 8","Bloque 16",1.38005318118655
"Bloque 9","Bloque 16",1.39034790776008
"Bloque 10","Bloque 16",1.03652546970541
"Bloque 11","Bloque 16",1.52464628460068
"Bloque 12","Bloque 16",1.29094805611714
"Bloque 13","Bloque 16",1.47907045686002
"Bloque 14","Bloque 16",1.87515196926288
"Bloque 15","Bloque 16",0.0484225161353538
"Bloque 16","Bloque 16",0
"Bloque 17","Bloque 16",0.21293916494131
"Bloque 18","Bloque 16",0.25652376214827
"Bloque 19","Bloque 16",0.122199290792525
"Bloque 20","Bloque 16",0.329328107857022
"Bloque 21","Bloque 16",0.54511038922904
"Bloque 22","Bloque 16",1.75758174527504
"Bloque 23","Bloque 16",1.81595348998466
"Bloque 24","Bloque 16",1.23348764144969
"Bloque 25","Bloque 16",1.6299347524431
"Bloque 26","Bloque 16",2.17898185785689
"Bloque 27","Bloque 16",1.3393406402252
"Bloque 28","Bloque 16",1.42430510609375
"Bloque 29","Bloque 16",0.83047265005374
"Bloque 30","Bloque 16",1.18535086822933
"Bloque 31","Bloque 16",1.03056963054976
"Bloque 32","Bloque 16",1.30195261693833
"Bloque 33","Bloque 16",1.05207752082467
"Bloque 34","Bloque 16",1.24890433941987
