"Bloque","Aplicacion","tProcesamiento","dInicio","dFin"
"Bloque 36","Aplicacion 1",1.97568272750238,0,10
"Bloque 37","Aplicacion 1",2.12815677713672,3,5
"Bloque 38","Aplicacion 1",0.441226605457372,3,5
"Bloque 39","Aplicacion 1",0.405920158713578,0,8
"Bloque 40","Aplicacion 1",0.702300414070487,0,6
"Bloque 41","Aplicacion 1",1.94129945922056,3,7
"Bloque 42","Aplicacion 1",0.810175035542654,1,3
"Bloque 43","Aplicacion 1",3.68038004326194,5,15
"Bloque 44","Aplicacion 1",1.66434823051095,0,6
"Bloque 45","Aplicacion 1",2.68218377071777,1,3
"Bloque 46","Aplicacion 1",0.704997457191348,5,9
"Bloque 47","Aplicacion 1",1.7333834791556,5,15
"Bloque 48","Aplicacion 1",0.794682288465678,3,13
"Bloque 49","Aplicacion 1",3.22906633599021,3,11
"Bloque 50","Aplicacion 1",2.39721595111648,3,11
"Bloque 51","Aplicacion 1",1.68342503067106,0,6
"Bloque 52","Aplicacion 1",2.36090559016326,0,6
"Bloque 53","Aplicacion 1",0.557939298816277,1,9
"Bloque 54","Aplicacion 1",3.69528860885063,4,6
"Bloque 55","Aplicacion 1",3.12432605873207,4,14
"Bloque 56","Aplicacion 1",3.29553977276543,3,7
"Bloque 57","Aplicacion 1",0.10637758278914,3,11
"Bloque 58","Aplicacion 1",1.22629233598709,5,13
"Bloque 59","Aplicacion 1",0.484850796125829,3,11
"Bloque 60","Aplicacion 1",1.3910791920498,1,7
"Bloque 61","Aplicacion 1",1.58374048396945,1,9
"Bloque 62","Aplicacion 1",3.76283928553918,0,10
"Bloque 63","Aplicacion 1",3.05195521890852,4,12
"Bloque 64","Aplicacion 1",1.79546329621226,5,15
"Bloque 65","Aplicacion 1",0.572116858902606,0,6
"Bloque 66","Aplicacion 1",1.09839341193438,0,10
"Bloque 67","Aplicacion 1",3.99848964563329,4,14
"Bloque 68","Aplicacion 1",3.84729287798861,3,11
"Bloque 69","Aplicacion 1",0.259682995854782,1,11
"Bloque 70","Aplicacion 1",1.88330731354654,4,6
"Bloque 71","Aplicacion 1",2.81195534235141,4,6
"Bloque 72","Aplicacion 1",3.39072398047308,3,7
"Bloque 73","Aplicacion 1",0.40087960987471,2,4
"Bloque 74","Aplicacion 1",1.51360362590007,5,15
"Bloque 75","Aplicacion 1",0.276406698035645,5,15
"Bloque 76","Aplicacion 1",3.5478735244588,4,8
"Bloque 77","Aplicacion 1",0.492333507910371,0,8
"Bloque 78","Aplicacion 1",0.710206650756299,5,15
"Bloque 79","Aplicacion 1",0.779887966997921,4,6
"Bloque 80","Aplicacion 1",1.4858410326764,5,11
"Bloque 81","Aplicacion 1",0.578226031542537,4,12
"Bloque 82","Aplicacion 1",1.47854147661687,2,4
"Bloque 83","Aplicacion 1",1.6103181976825,5,15
"Bloque 84","Aplicacion 1",1.82860760688782,4,14
"Bloque 85","Aplicacion 1",3.33098661105493,3,5
"Bloque 86","Aplicacion 1",2.05837676438848,0,6
"Bloque 87","Aplicacion 1",0.6412299124524,0,6
"Bloque 88","Aplicacion 1",0.138938340158743,0,2
"Bloque 89","Aplicacion 1",1.03174141644638,4,12
"Bloque 90","Aplicacion 1",1.05092258453369,0,2
"Bloque 91","Aplicacion 1",0.564583242312074,2,8
"Bloque 92","Aplicacion 1",1.75524915400892,1,9
"Bloque 93","Aplicacion 1",0.179294065758586,5,11
"Bloque 94","Aplicacion 1",0.546907975007483,5,15
"Bloque 95","Aplicacion 1",3.12077971536079,5,11
"Bloque 96","Aplicacion 1",0.29279413279146,5,11
"Bloque 97","Aplicacion 1",2.46079459879064,4,10
"Bloque 98","Aplicacion 1",3.52513375270525,3,11
"Bloque 99","Aplicacion 1",0.486377535946667,4,14
"Bloque 100","Aplicacion 1",3.81489364157775,4,12
"Bloque 101","Aplicacion 1",0.552687557736449,3,13
"Bloque 102","Aplicacion 1",0.662904077582061,0,8
"Bloque 103","Aplicacion 1",0.888773486763239,2,12
"Bloque 104","Aplicacion 1",2.57910138021568,3,11
"Bloque 105","Aplicacion 1",0.419099574163556,4,10
"Bloque 106","Aplicacion 1",0.871624263157736,2,4
"Bloque 107","Aplicacion 1",0.805933612570758,2,10
"Bloque 108","Aplicacion 1",0.346142939224712,4,8
"Bloque 109","Aplicacion 1",0.184686344257884,0,2
"Bloque 110","Aplicacion 1",2.6251870697061,3,11
"Bloque 111","Aplicacion 1",1.82391158845276,4,14
"Bloque 112","Aplicacion 1",1.40351859740913,3,13
"Bloque 113","Aplicacion 1",1.00653694905341,3,11
"Bloque 114","Aplicacion 1",1.78709465507418,4,12
"Bloque 115","Aplicacion 1",0.315436791069806,4,12
"Bloque 116","Aplicacion 1",0.0205668143928051,1,7
"Bloque 117","Aplicacion 1",0.0817437520250678,0,8
"Bloque 118","Aplicacion 1",0.75392058585133,1,7
"Bloque 119","Aplicacion 1",1.40464288517833,1,3
"Bloque 120","Aplicacion 1",3.68061069759885,2,10
"Bloque 121","Aplicacion 1",2.17549084077934,5,13
"Bloque 122","Aplicacion 1",3.4889115347282,5,15
"Bloque 123","Aplicacion 1",1.11293236389756,1,11
"Bloque 124","Aplicacion 1",0.366953529976308,1,7
"Bloque 125","Aplicacion 1",0.406879405735692,4,12
"Bloque 126","Aplicacion 1",0.108472224835331,3,13
"Bloque 127","Aplicacion 1",0.760917333194115,3,9
"Bloque 128","Aplicacion 1",0.439498425088823,4,6
"Bloque 129","Aplicacion 1",2.04251078493025,0,8
"Bloque 130","Aplicacion 1",0.226181978127367,5,13
"Bloque 131","Aplicacion 1",3.68658018919984,2,10
"Bloque 132","Aplicacion 1",1.16600656658411,4,10
"Bloque 133","Aplicacion 1",1.23368166852742,0,10
"Bloque 134","Aplicacion 1",0.559658275358379,2,12
"Bloque 135","Aplicacion 1",2.67536678140965,3,7
"Bloque 136","Aplicacion 1",2.59225677347524,2,8
"Bloque 137","Aplicacion 1",0.931666133925319,2,10
"Bloque 138","Aplicacion 1",3.43101676578978,2,10
"Bloque 139","Aplicacion 1",0.070114185847342,0,10
"Bloque 140","Aplicacion 1",1.39439512528479,2,4
"Bloque 141","Aplicacion 1",2.54044306415478,0,6
"Bloque 142","Aplicacion 1",3.33386999282399,3,9
"Bloque 143","Aplicacion 1",0.595280569046736,1,11
"Bloque 144","Aplicacion 1",1.6738986775279,1,11
"Bloque 145","Aplicacion 1",2.43301450292096,3,7
"Bloque 146","Aplicacion 1",2.58219725850383,0,4
"Bloque 147","Aplicacion 1",3.25391554557609,1,3
"Bloque 148","Aplicacion 1",0.444791047677551,2,4
"Bloque 149","Aplicacion 1",0.897991986200213,2,10
"Bloque 150","Aplicacion 1",2.1099011145478,4,14
"Bloque 151","Aplicacion 1",3.942199706796,1,3
"Bloque 152","Aplicacion 1",1.03566471326452,0,6
"Bloque 153","Aplicacion 1",0.170669481474376,0,10
"Bloque 154","Aplicacion 1",0.04671979714185,4,12
"Bloque 155","Aplicacion 1",1.53179186247289,4,6
"Bloque 156","Aplicacion 1",1.13956408606322,0,2
"Bloque 157","Aplicacion 1",0.06375986087348,2,12
"Bloque 158","Aplicacion 1",2.31793071280435,4,12
"Bloque 159","Aplicacion 1",3.03548743340531,1,11
"Bloque 160","Aplicacion 1",0.867481224067093,0,6
"Bloque 161","Aplicacion 1",0.134720735624433,4,12
"Bloque 162","Aplicacion 1",0.199469452165067,0,6
"Bloque 163","Aplicacion 1",2.80457051868895,4,6
"Bloque 164","Aplicacion 1",1.67559581249952,5,7
"Bloque 165","Aplicacion 1",3.21324953089813,0,10
"Bloque 166","Aplicacion 1",0.254804281890392,1,7
"Bloque 167","Aplicacion 1",2.35572450894276,5,7
"Bloque 168","Aplicacion 1",1.35900316871703,3,5
"Bloque 169","Aplicacion 1",0.146515246522991,0,10
"Bloque 170","Aplicacion 1",2.17807922090748,0,4
"Bloque 171","Aplicacion 1",1.388116950728,1,11
"Bloque 172","Aplicacion 1",0.609249101370226,4,8
"Bloque 173","Aplicacion 1",0.424603654107988,5,9
"Bloque 174","Aplicacion 1",0.0102496817708015,2,12
"Bloque 175","Aplicacion 1",0.975448073074222,2,8
"Bloque 176","Aplicacion 1",3.58295446548024,2,8
"Bloque 177","Aplicacion 1",0.540524057196725,4,12
"Bloque 178","Aplicacion 1",0.425576786883175,4,6
"Bloque 179","Aplicacion 1",0.0780005505308509,4,8
"Bloque 180","Aplicacion 1",2.27696164808843,0,6
"Bloque 181","Aplicacion 1",2.85675358574251,3,11
"Bloque 182","Aplicacion 1",0.21804320260618,2,8
"Bloque 183","Aplicacion 1",3.02133550892929,2,6
"Bloque 184","Aplicacion 1",3.79692623268226,4,8
"Bloque 185","Aplicacion 1",1.2411765249299,3,5
"Bloque 186","Aplicacion 1",0.77138153873384,4,14
"Bloque 187","Aplicacion 1",3.74514441813687,2,12
"Bloque 188","Aplicacion 1",0.664561448386811,4,8
"Bloque 189","Aplicacion 1",2.14084110749537,0,8
"Bloque 190","Aplicacion 1",3.12272393542687,3,7
"Bloque 191","Aplicacion 1",1.04709595218301,5,9
"Bloque 192","Aplicacion 1",0.291984433899271,1,7
"Bloque 193","Aplicacion 1",3.43231623384515,4,12
"Bloque 194","Aplicacion 1",1.06409487575293,2,12
"Bloque 195","Aplicacion 1",2.4194253681914,4,12
"Bloque 196","Aplicacion 1",0.818853570893407,3,5
"Bloque 197","Aplicacion 1",0.935840146243572,4,10
"Bloque 198","Aplicacion 1",3.15709849397996,4,10
"Bloque 199","Aplicacion 1",3.29978128217709,0,6
"Bloque 200","Aplicacion 1",2.63111921182139,0,4
"Bloque 201","Aplicacion 1",3.18468610073784,0,8
"Bloque 202","Aplicacion 1",0.0423309126868844,4,10
"Bloque 203","Aplicacion 1",0.735023797423367,3,9
"Bloque 204","Aplicacion 1",2.27464269299815,2,4
"Bloque 205","Aplicacion 1",0.159353153593838,2,12
"Bloque 206","Aplicacion 1",2.8895153737382,5,13
"Bloque 207","Aplicacion 1",2.7233933123515,2,6
"Bloque 208","Aplicacion 1",3.63708262618044,3,11
"Bloque 209","Aplicacion 1",3.42616205166439,0,4
"Bloque 210","Aplicacion 1",1.09179976135492,4,10
"Bloque 211","Aplicacion 1",0.983303927630186,1,5
"Bloque 212","Aplicacion 1",0.637988512590527,0,4
"Bloque 213","Aplicacion 1",0.660007654689252,5,11
"Bloque 214","Aplicacion 1",0.516258418782206,5,7
"Bloque 215","Aplicacion 1",3.25753636311153,1,3
"Bloque 216","Aplicacion 1",2.48619778724749,2,4
"Bloque 217","Aplicacion 1",1.52366958279163,4,14
"Bloque 218","Aplicacion 1",0.0741559558841687,1,3
"Bloque 219","Aplicacion 1",1.47745313234627,1,3
"Bloque 220","Aplicacion 1",0.152104877203511,1,5
"Bloque 221","Aplicacion 1",3.53932259965101,0,4
"Bloque 222","Aplicacion 1",0.270842316179836,3,13
"Bloque 223","Aplicacion 1",1.34109669011086,4,12
"Bloque 224","Aplicacion 1",1.7444932570681,0,6
"Bloque 225","Aplicacion 1",0.79549868106842,3,7
"Bloque 226","Aplicacion 1",2.08745748735765,4,6
"Bloque 227","Aplicacion 1",1.09133711047471,0,6
"Bloque 228","Aplicacion 1",1.76114508491009,4,10
"Bloque 229","Aplicacion 1",0.0735313344746828,4,12
"Bloque 230","Aplicacion 1",0.883153351447475,2,8
"Bloque 231","Aplicacion 1",0.777277740836143,4,12
"Bloque 232","Aplicacion 1",3.70441799003044,4,8
"Bloque 233","Aplicacion 1",0.557459131918881,3,11
"Bloque 234","Aplicacion 1",3.78974469888369,3,11
"Bloque 235","Aplicacion 1",0.787797062074966,4,12
"Bloque 236","Aplicacion 1",3.49777557271395,3,11
"Bloque 237","Aplicacion 1",2.27321016106168,4,6
"Bloque 238","Aplicacion 1",2.98957258860925,3,7
"Bloque 239","Aplicacion 1",1.99440167839176,0,8
"Bloque 240","Aplicacion 1",2.95665008264938,0,6
"Bloque 241","Aplicacion 1",2.91261202587684,2,6
"Bloque 242","Aplicacion 1",3.55600673693577,2,12
"Bloque 243","Aplicacion 1",0.00251260352146713,1,3
"Bloque 244","Aplicacion 1",2.46162701740767,5,15
"Bloque 245","Aplicacion 1",3.15216664138595,0,8
"Bloque 246","Aplicacion 1",3.31147161996766,2,10
"Bloque 247","Aplicacion 1",0.179542664080897,3,11
"Bloque 248","Aplicacion 1",0.830451589208056,4,10
"Bloque 249","Aplicacion 1",0.425159051083028,1,3
"Bloque 250","Aplicacion 1",2.74793269668102,0,6
"Bloque 251","Aplicacion 1",3.15839571419517,4,8
"Bloque 252","Aplicacion 1",3.19990267481068,2,8
"Bloque 253","Aplicacion 1",3.12972067433754,3,11
"Bloque 254","Aplicacion 1",2.07225969645539,4,8
"Bloque 255","Aplicacion 1",0.159747713431716,5,15
"Bloque 256","Aplicacion 1",1.13030055779964,4,12
"Bloque 257","Aplicacion 1",1.00571465499785,1,3
"Bloque 258","Aplicacion 1",0.13659247829409,5,13
"Bloque 259","Aplicacion 1",1.76837552879006,1,11
"Bloque 260","Aplicacion 1",0.978485628776252,4,10
"Bloque 261","Aplicacion 1",2.72401496793488,3,13
"Bloque 262","Aplicacion 1",1.26592235136777,4,10
"Bloque 263","Aplicacion 1",2.21877518060962,5,13
"Bloque 264","Aplicacion 1",2.46512764345268,1,3
"Bloque 265","Aplicacion 1",0.802371149882674,5,7
"Bloque 266","Aplicacion 1",0.97005994413048,2,10
"Bloque 267","Aplicacion 1",0.33654852155596,2,12
"Bloque 268","Aplicacion 1",1.11601348258555,3,9
"Bloque 269","Aplicacion 1",0.486058581744097,3,5
"Bloque 270","Aplicacion 1",1.55591973550618,0,2
"Bloque 271","Aplicacion 1",0.650591328367591,2,12
"Bloque 272","Aplicacion 1",3.57414813961247,4,12
"Bloque 273","Aplicacion 1",0.852819610573351,2,10
"Bloque 274","Aplicacion 1",1.6428083203733,3,7
"Bloque 275","Aplicacion 1",0.612698936462402,0,10
"Bloque 276","Aplicacion 1",3.85889204877773,4,6
"Bloque 277","Aplicacion 1",0.263572848215699,3,9
"Bloque 278","Aplicacion 1",1.75262801982462,4,6
"Bloque 279","Aplicacion 1",2.24878660838464,4,14
"Bloque 280","Aplicacion 1",1.79998782556504,4,12
"Bloque 281","Aplicacion 1",0.150172761827707,1,3
"Bloque 282","Aplicacion 1",0.245305389165878,5,7
"Bloque 283","Aplicacion 1",3.02612722616056,3,7
"Bloque 284","Aplicacion 1",2.2062864179478,1,9
"Bloque 285","Aplicacion 1",0.0284827777785193,0,10
"Bloque 286","Aplicacion 1",0.313205935731121,5,11
"Bloque 287","Aplicacion 1",3.36411233011046,2,10
"Bloque 288","Aplicacion 1",0.245366698876023,1,7
"Bloque 289","Aplicacion 1",3.4775986714975,3,9
"Bloque 290","Aplicacion 1",1.84822206851095,3,5
"Bloque 291","Aplicacion 1",0.800607232935727,0,4
"Bloque 292","Aplicacion 1",2.84213772478858,1,7
"Bloque 293","Aplicacion 1",0.345392615099528,0,4
"Bloque 294","Aplicacion 1",3.94573970289142,1,7
"Bloque 295","Aplicacion 1",0.547128805408305,5,15
"Bloque 296","Aplicacion 1",0.46478721499443,3,13
"Bloque 297","Aplicacion 1",0.950416739098728,5,13
"Bloque 298","Aplicacion 1",0.303998445129003,2,8
"Bloque 299","Aplicacion 1",1.79586008824408,5,15
"Bloque 300","Aplicacion 1",0.0995193487033248,0,4
"Bloque 301","Aplicacion 1",3.20584560956219,1,11
"Bloque 302","Aplicacion 1",2.44706516030589,2,8
"Bloque 303","Aplicacion 1",2.06910998276194,2,8
"Bloque 304","Aplicacion 1",0.202631413541511,0,2
"Bloque 305","Aplicacion 1",1.44457491431385,3,5
"Bloque 306","Aplicacion 1",0.652456845051835,3,5
"Bloque 307","Aplicacion 1",1.0555478233844,5,11
"Bloque 308","Aplicacion 1",1.40814660824835,5,15
"Bloque 309","Aplicacion 1",1.85273447595537,5,11
"Bloque 310","Aplicacion 1",0.515694678388536,1,3
"Bloque 311","Aplicacion 1",2.1298470328317,0,2
"Bloque 312","Aplicacion 1",2.07051264482895,3,13
"Bloque 313","Aplicacion 1",0.211415684781969,4,8
"Bloque 314","Aplicacion 1",2.8084833460615,2,6
"Bloque 315","Aplicacion 1",2.1771951651887,5,11
"Bloque 316","Aplicacion 1",2.98011564601063,4,6
"Bloque 317","Aplicacion 1",0.44093177510067,3,13
"Bloque 318","Aplicacion 1",1.04288187708556,5,15
"Bloque 319","Aplicacion 1",0.700333168949437,0,2
"Bloque 320","Aplicacion 1",2.43500204521576,0,4
"Bloque 321","Aplicacion 1",0.2307290539947,0,8
"Bloque 322","Aplicacion 1",1.46781047042459,0,4
"Bloque 323","Aplicacion 1",1.1420127959922,1,3
"Bloque 324","Aplicacion 1",1.5527940928936,3,7
"Bloque 325","Aplicacion 1",0.0256686970591545,2,4
"Bloque 326","Aplicacion 1",0.23623542162032,5,7
"Bloque 327","Aplicacion 1",2.3910831286327,4,14
"Bloque 328","Aplicacion 1",1.5366553619504,3,9
"Bloque 329","Aplicacion 1",0.757153704746824,3,13
"Bloque 330","Aplicacion 1",0.0809879579783297,4,10
"Bloque 331","Aplicacion 1",0.83061395380646,2,12
"Bloque 332","Aplicacion 1",0.523342260223039,3,9
"Bloque 333","Aplicacion 1",2.76859470519582,2,8
"Bloque 334","Aplicacion 1",2.873658306034,3,13
"Bloque 335","Aplicacion 1",1.29726739898324,4,8
"Bloque 336","Aplicacion 1",2.16549306671033,3,5
"Bloque 337","Aplicacion 1",1.43404606487602,5,15
"Bloque 338","Aplicacion 1",1.96522975701252,4,14
"Bloque 339","Aplicacion 1",3.84710249479273,3,5
"Bloque 340","Aplicacion 1",3.84524755205372,0,6
"Bloque 341","Aplicacion 1",1.55705870203674,5,9
"Bloque 342","Aplicacion 1",0.739892672781298,3,5
"Bloque 343","Aplicacion 1",1.69823286160827,2,8
"Bloque 344","Aplicacion 1",2.58926685924986,4,6
"Bloque 345","Aplicacion 1",1.48661738764495,0,8
"Bloque 346","Aplicacion 1",1.93006938546896,5,13
"Bloque 347","Aplicacion 1",3.49002204078594,2,10
"Bloque 348","Aplicacion 1",2.00836997951726,3,7
"Bloque 349","Aplicacion 1",0.392990154400468,4,14
"Bloque 350","Aplicacion 1",0.211509988438418,5,15
"Bloque 351","Aplicacion 1",1.17617408071081,1,5
"Bloque 352","Aplicacion 1",1.48127968385816,4,10
"Bloque 353","Aplicacion 1",1.64764364492148,2,4
"Bloque 354","Aplicacion 1",1.62185043655336,5,11
"Bloque 355","Aplicacion 1",0.0273658972233534,0,6
"Bloque 356","Aplicacion 1",1.20616318732986,4,6
"Bloque 357","Aplicacion 1",2.34276532966057,2,4
"Bloque 358","Aplicacion 1",0.919775803537559,4,10
"Bloque 359","Aplicacion 1",1.72551028076559,5,7
"Bloque 360","Aplicacion 1",1.35778146195344,1,5
"Bloque 361","Aplicacion 1",1.16262689396627,2,4
"Bloque 362","Aplicacion 1",0.0333961461973675,3,9
"Bloque 363","Aplicacion 1",2.25487523426615,3,7
"Bloque 364","Aplicacion 1",0.857594968688918,0,6
"Bloque 365","Aplicacion 1",0.777514145062259,4,8
"Bloque 366","Aplicacion 1",0.42295804755372,0,4
"Bloque 367","Aplicacion 1",0.267074266985303,2,6
"Bloque 368","Aplicacion 1",0.731072704307735,3,7
"Bloque 369","Aplicacion 1",0.243183006905019,0,8
"Bloque 370","Aplicacion 1",1.83375479709357,3,13
"Bloque 371","Aplicacion 1",0.0137813815847039,1,7
"Bloque 372","Aplicacion 1",0.733404079556643,1,7
"Bloque 373","Aplicacion 1",1.65809290725738,3,5
"Bloque 374","Aplicacion 1",1.86891766432673,5,9
"Bloque 375","Aplicacion 1",0.330073757469654,0,2
"Bloque 376","Aplicacion 1",0.844977014884353,5,11
"Bloque 377","Aplicacion 1",0.546985818259418,5,13
"Bloque 378","Aplicacion 1",1.97846796575347,4,10
"Bloque 379","Aplicacion 1",1.29037721486739,4,14
"Bloque 380","Aplicacion 1",3.59447601235978,1,5
"Bloque 381","Aplicacion 1",1.79220596980304,4,8
"Bloque 382","Aplicacion 1",1.04986394699663,5,11
"Bloque 383","Aplicacion 1",1.91040632016957,3,5
"Bloque 384","Aplicacion 1",0.300803184695542,3,11
"Bloque 385","Aplicacion 1",1.16392892897404,2,6
"Bloque 386","Aplicacion 1",0.39248804114759,4,12
"Bloque 387","Aplicacion 1",0.247565525673544,3,11
"Bloque 388","Aplicacion 1",2.78777434143582,1,9
"Bloque 389","Aplicacion 1",0.739421672932804,5,7
"Bloque 390","Aplicacion 1",1.61171743124723,1,5
"Bloque 391","Aplicacion 1",3.38022121328274,5,13
"Bloque 392","Aplicacion 1",2.10774400815195,1,9
"Bloque 393","Aplicacion 1",0.12098340857774,5,13
"Bloque 394","Aplicacion 1",3.69480330485264,0,2
"Bloque 395","Aplicacion 1",0.309743821620941,1,7
"Bloque 396","Aplicacion 1",0.24672042671591,5,15
"Bloque 397","Aplicacion 1",2.32438846789399,0,10
"Bloque 398","Aplicacion 1",0.369335567764938,1,9
"Bloque 399","Aplicacion 1",0.328526320308447,1,9
"Bloque 400","Aplicacion 1",0.864424962174116,2,10
"Bloque 401","Aplicacion 1",2.31207257787503,4,12
"Bloque 402","Aplicacion 1",3.41826239030222,1,5
"Bloque 403","Aplicacion 1",1.09696495775133,3,13
"Bloque 404","Aplicacion 1",3.40073685671547,3,13
"Bloque 405","Aplicacion 1",3.45449006880978,3,11
"Bloque 406","Aplicacion 1",1.26041431144473,3,7
"Bloque 407","Aplicacion 1",0.391129657253623,3,5
"Bloque 408","Aplicacion 1",1.28292498830706,2,6
"Bloque 409","Aplicacion 1",0.71809618640691,1,3
"Bloque 410","Aplicacion 1",2.81118635560731,4,10
"Bloque 411","Aplicacion 1",2.38709319992661,3,7
"Bloque 412","Aplicacion 1",0.222719336301088,4,12
"Bloque 413","Aplicacion 1",0.549534207955583,5,11
"Bloque 414","Aplicacion 1",0.108559343032539,2,10
"Bloque 415","Aplicacion 1",2.83423743496994,4,12
"Bloque 416","Aplicacion 1",0.630760381743312,5,11
"Bloque 417","Aplicacion 1",2.42316818113783,3,11
"Bloque 418","Aplicacion 1",1.18805814981461,5,15
"Bloque 419","Aplicacion 1",0.303215966540821,4,14
"Bloque 420","Aplicacion 1",1.56512389127165,0,4
"Bloque 421","Aplicacion 1",2.67363361779014,3,5
"Bloque 422","Aplicacion 1",2.68660861279229,0,6
"Bloque 423","Aplicacion 1",0.644210041163205,4,10
"Bloque 424","Aplicacion 1",2.45327521049176,0,6
"Bloque 425","Aplicacion 1",1.21819519424989,3,9
"Bloque 426","Aplicacion 1",0.625674738548696,4,8
"Bloque 427","Aplicacion 1",0.695389804700891,1,3
"Bloque 428","Aplicacion 1",1.91142603382468,5,11
"Bloque 429","Aplicacion 1",2.36897233489314,5,9
"Bloque 430","Aplicacion 1",1.8544482037425,3,7
"Bloque 431","Aplicacion 1",1.09907668102533,5,7
"Bloque 432","Aplicacion 1",0.57863469067961,0,10
"Bloque 433","Aplicacion 1",1.45794384852052,1,3
"Bloque 434","Aplicacion 1",0.569933065798187,3,13
"Bloque 435","Aplicacion 1",0.0487179471179843,1,3
"Bloque 436","Aplicacion 1",1.36671529319137,5,15
"Bloque 437","Aplicacion 1",2.44359454855475,1,3
"Bloque 438","Aplicacion 1",2.50399063813845,2,12
"Bloque 439","Aplicacion 1",1.55291343964636,0,10
"Bloque 440","Aplicacion 1",3.44167527023116,5,15
"Bloque 441","Aplicacion 1",3.6930165196524,1,9
"Bloque 442","Aplicacion 1",0.716318023577332,5,7
"Bloque 443","Aplicacion 1",0.590994863584638,5,11
"Bloque 444","Aplicacion 1",1.61653385907412,3,5
"Bloque 445","Aplicacion 1",2.37019787195483,1,11
"Bloque 446","Aplicacion 1",0.878982737287879,4,8
"Bloque 447","Aplicacion 1",2.70693207632164,3,7
"Bloque 448","Aplicacion 1",3.75589057530621,5,15
"Bloque 449","Aplicacion 1",0.610554062761366,5,13
"Bloque 450","Aplicacion 1",0.125951519616498,0,4
"Bloque 1","Aplicacion 2",1.61899221483971,14,24
"Bloque 2","Aplicacion 2",0.446175427734852,17,19
"Bloque 3","Aplicacion 2",0.150374244060367,18,26
"Bloque 4","Aplicacion 2",0.736498941358999,15,19
"Bloque 5","Aplicacion 2",1.0687169034034,16,22
"Bloque 6","Aplicacion 2",1.54973821727799,16,18
"Bloque 7","Aplicacion 2",1.25086689259904,13,21
"Bloque 8","Aplicacion 2",0.177307147393003,11,13
"Bloque 9","Aplicacion 2",0.900898432685062,17,27
"Bloque 10","Aplicacion 2",0.715545840840787,16,18
"Bloque 11","Aplicacion 2",0.825034429626027,12,18
"Bloque 12","Aplicacion 2",0.777448281180114,11,21
"Bloque 13","Aplicacion 2",0.296276168975216,16,24
"Bloque 14","Aplicacion 2",0.375667994469404,17,21
"Bloque 15","Aplicacion 2",1.3712685593621,10,14
"Bloque 16","Aplicacion 2",0.0636846578018233,18,20
"Bloque 17","Aplicacion 2",0.881970529723912,16,24
"Bloque 18","Aplicacion 2",1.93297140935745,14,24
"Bloque 19","Aplicacion 2",1.18764855116899,15,21
"Bloque 20","Aplicacion 2",1.99178341308188,15,19
"Bloque 21","Aplicacion 2",1.13577321143821,15,23
"Bloque 22","Aplicacion 2",0.923813821095973,12,16
"Bloque 23","Aplicacion 2",0.840642989426851,15,23
"Bloque 24","Aplicacion 2",2.13062078023638,20,24
"Bloque 25","Aplicacion 2",2.89018761985622,14,18
"Bloque 26","Aplicacion 2",2.66517497677974,15,25
"Bloque 27","Aplicacion 2",0.878719066362828,11,21
"Bloque 28","Aplicacion 2",3.45318883643172,13,21
"Bloque 29","Aplicacion 2",2.54357352186612,14,22
