"Bloque","x","y"
"Bloque 77",-0.935107881257667,0.153686684030251
"Bloque 78",-0.839321954683036,0.689611122195826
"Bloque 79",-0.968434251066883,0.44034442987864
"Bloque 80",-0.774103195160506,0.443120473044127
"Bloque 81",-0.737142961984778,0.562925372812262
"Bloque 82",-0.869014160111181,0.421569325035097
"Bloque 83",-0.893812991564673,0.307303167674239
"Bloque 84",-0.936621137384825,0.19446475188181
"Bloque 85",-0.823203333709944,0.519797332165918
"Bloque 86",-1.13788454344001,0.420859507244294
"Bloque 87",-1.0107549368831,0.586120647397159
"Bloque 88",-0.772572361786279,0.435266309902908
"Bloque 89",-0.771735685199699,0.341108135274569
"Bloque 90",-0.87539221157586,0.348990251854617
"Bloque 91",0.130048585178535,-0.156819482926274
"Bloque 92",0.0492385387062234,-0.277806610907174
"Bloque 93",0.105291100758385,-0.0397482036961467
"Bloque 94",0.298521213926969,-0.426759648416408
"Bloque 95",-0.00229507971597288,-0.466700804552181
"Bloque 96",0.0120576736879161,-0.307654265757947
"Bloque 97",0.132998716701479,-0.361080726698162
"Bloque 98",-0.0905374274134742,-0.429904013770902
"Bloque 99",0.509002549553465,-0.154373604895732
"Bloque 100",0.0446596898285617,-0.457623698655697
"Bloque 101",0.208032709617837,-0.23021785562877
"Bloque 102",0.112733275635926,-0.513978133269418
"Bloque 103",-0.045249797511607,-0.191114684320424
"Bloque 104",-0.0622724204595979,-0.336941927531734
"Bloque 105",0.085509421139869,-0.152341491081344
"Bloque 106",0.175401590427231,-0.504050428043058
"Bloque 107",0.382135075789333,-0.71211156645913
"Bloque 108",-0.135654633136174,-0.591846133929731
"Bloque 109",-0.222520442676303,-0.100843671582126
"Bloque 110",0.415960696104333,-0.516832814506625
"Bloque 111",0.115218415603025,-0.396837197363201
"Bloque 112",-0.167542767624795,-0.472889486401361
"Bloque 113",0.0235035075954399,-0.19954786040846
"Bloque 114",-0.146632721997492,-0.390102605458793
"Bloque 115",-0.0613842603076058,-0.237596192260277
"Bloque 116",0.223394089846457,-0.524810745617326
"Bloque 117",0.165351183964509,-0.410625182540142
"Bloque 118",-0.0664566069630594,-0.474959217701316
"Bloque 119",0.0369962543665672,-0.103580119227896
"Bloque 120",-0.239488731666403,-0.506560060921662
"Bloque 121",-0.853030876064863,-0.292225522575314
"Bloque 122",-0.546959302008847,-0.244470232571952
"Bloque 123",-0.531562128188267,-0.520145101469296
"Bloque 124",-0.522662927763398,-0.286759376827278
"Bloque 125",-0.229673479707977,-0.707498870040741
"Bloque 126",-0.315112127654695,-0.158811121835354
"Bloque 127",-0.388582037827571,-0.347385556515504
"Bloque 128",-0.438938041541231,-0.182001500235103
"Bloque 129",-0.293559333199007,-0.581757163472351
"Bloque 130",-0.337601751555329,-0.294851841303564
"Bloque 131",-0.409476486079514,-0.397741840667099
"Bloque 132",-0.601168006774987,-0.383560179299409
"Bloque 133",-0.424261754210969,-0.278329958789107
"Bloque 134",-0.534992467006348,-0.323316773291474
"Bloque 135",-0.65478759395171,-0.412462367777227
"Bloque 136",-0.666056648540995,-0.193720905477455
"Bloque 137",-0.661829967389518,-0.457711148424817
"Bloque 138",-0.456868697553638,-0.601027354128288
"Bloque 139",-0.643090214778993,-0.151532667491725
"Bloque 140",-0.36289340848066,-0.358118359262535
"Bloque 141",-0.599612915168684,-0.207163160677022
"Bloque 142",-0.504821885181426,-0.423997212579054
"Bloque 143",-0.460312410696718,-0.468341999850479
"Bloque 144",-0.332822974524466,-0.493319247132343
"Bloque 145",-0.498438895413999,-0.17320855726689
"Bloque 146",-0.510344106019068,-0.29920062911538
"Bloque 147",-0.829974485790659,-0.480099745576175
"Bloque 148",-0.616435169780954,-0.59454684290094
"Bloque 149",-0.68867708347149,-0.301258983569147
"Bloque 150",-0.512186192495421,-0.317718773922892
"Bloque 151",0.0252251990668973,-0.374025918254239
"Bloque 152",-0.297411204515611,-0.537290363205465
"Bloque 153",-0.037186892745537,-0.744523806233029
"Bloque 154",-0.0581719831332593,-0.699603216198089
"Bloque 155",0.0438463877843927,-0.52114015685145
"Bloque 156",0.119104372914871,-0.433763405040621
"Bloque 157",-0.275106551491907,-0.314690408050233
"Bloque 158",-0.0102760856475598,-0.732324299256309
"Bloque 159",0.0257337379059948,-0.519943488172693
"Bloque 160",-0.13354755312342,-0.489848915736212
"Bloque 161",0.137115090071133,-0.48490802175199
"Bloque 162",0.067571763271584,-0.745062666952277
"Bloque 163",0.0227192025780993,-0.547987260813384
"Bloque 164",-0.0192157098059333,-0.508754822907251
"Bloque 165",-0.503516494239375,-0.442907617120312
"Bloque 166",0.122620541715507,-0.552969434251582
"Bloque 167",-0.253716461130724,-0.540353633170179
"Bloque 168",-0.121646640837302,-0.68055727685676
"Bloque 169",0.108221954741164,-0.63677488358942
"Bloque 170",0.0714200033110003,-0.292682509897674
"Bloque 171",-0.170758819800863,-0.710761913991812
"Bloque 172",0.0507205920834847,-0.538323342839521
"Bloque 173",-0.113418801572456,-0.58074141976986
"Bloque 174",-0.022638650279731,-0.59646078414508
"Bloque 175",0.0791655171046923,-0.971694778954807
"Bloque 176",-0.000735956698177588,-0.470357721550963
"Bloque 177",0.229353659606935,-0.734480114565986
"Bloque 178",0.0603917002104575,-0.960519318067319
"Bloque 179",-0.144633127100078,-0.656948441594296
"Bloque 180",-0.222663653768821,-0.522211716450886
"Bloque 181",-0.495132125429381,-0.154236653887915
"Bloque 182",-0.598998574345309,-0.420050675458412
"Bloque 183",-0.722750402692731,-0.31144081690355
"Bloque 184",-0.750828277412695,-0.218308474242413
"Bloque 185",-0.64327415536137,-0.487956340958561
"Bloque 186",-0.832293577982509,-0.610909417376637
"Bloque 187",-0.691262675912134,-0.227059127464898
"Bloque 188",-0.547854022747086,-0.534035758451414
"Bloque 189",-0.654181993342916,-0.574601096067166
"Bloque 190",-0.871939895825089,-0.606605772387201
"Bloque 191",-0.456287719373753,-0.465084342732603
"Bloque 192",-0.567978876802638,-0.415139647432178
"Bloque 193",-0.746512621529458,-0.459347434944786
"Bloque 194",-0.598253619515799,-0.436639356901098
"Bloque 195",-0.765564607292473,-0.424730320755969
"Bloque 196",-0.669866465024213,-0.461099718955811
"Bloque 197",-0.417225841011465,-0.395572647752551
"Bloque 198",-0.835055493584777,-0.467847182705983
"Bloque 199",-0.717626023741228,-0.462601052198665
"Bloque 200",-0.610882700602923,-0.289407949207206
"Bloque 201",-0.798856104161886,-0.370932891406615
"Bloque 202",-0.461166027706599,-0.216205389823807
"Bloque 203",-1.05898992950542,-0.351619726755742
"Bloque 204",-0.265589824120335,-0.288132621851278
"Bloque 205",-0.571940310340172,-0.444697960542643
"Bloque 206",-0.719698859470033,-0.416689326075118
"Bloque 207",-0.763100227535752,-0.354103082070649
"Bloque 208",-0.723322815646122,-0.538982487760893
"Bloque 209",-0.496592894132785,-0.44943563207342
"Bloque 210",-0.706324740070673,-0.567369449016877
"Bloque 211",1.01339640925358,0.816559428490614
"Bloque 212",0.746849518935443,0.573965627005303
"Bloque 213",0.88518429646316,0.843463433044025
"Bloque 214",1.02626848258635,0.581618485070478
"Bloque 215",0.947004955135307,0.950259007798873
"Bloque 216",0.968370189795169,0.919349552969725
"Bloque 217",1.27086213384716,0.797742668765485
"Bloque 218",1.05816349826478,0.853211190415387
"Bloque 219",0.998090853211667,0.976077795467945
"Bloque 220",1.00982624333359,0.843231527013064
"Bloque 221",0.86016320005756,0.670100339007724
"Bloque 222",0.968541395660075,1.03037308281397
"Bloque 223",0.90396065057055,0.924112547196371
"Bloque 224",0.578357479275866,0.753462331879098
"Bloque 225",0.849415813316705,0.991887322665594
"Bloque 226",0.872074662659419,0.70889300025853
"Bloque 227",0.759562310690005,0.877748936873646
"Bloque 228",1.03842271256974,0.604376265266603
"Bloque 229",1.05287160405278,0.840573117926073
"Bloque 230",0.859385657694733,0.748591082246077
"Bloque 231",0.617193843364514,0.627061153822057
"Bloque 232",0.89420344103833,0.82103372072771
"Bloque 233",1.22393778068764,0.736076298275068
"Bloque 234",0.73519603079404,0.8070321490693
"Bloque 235",0.849265371699556,0.848549166974259
"Bloque 236",0.681365445224853,0.868285255174627
"Bloque 237",0.606637939403677,0.81618910523614
"Bloque 238",1.03589574364427,0.844243709623081
"Bloque 239",0.796348355082228,0.818968448379409
"Bloque 240",0.825338187237761,1.01435124613932
"Bloque 241",0.00946559236499987,-0.56581099694956
"Bloque 242",-0.0370828469226315,-0.870331969403243
"Bloque 243",0.139856375376229,-0.701763517891285
"Bloque 244",-0.12631276289099,-0.977423247325438
"Bloque 245",-0.0823967486511636,-0.697527784226714
"Bloque 246",0.238083661994773,-0.864113174008792
"Bloque 247",0.234946587248596,-0.615402523966218
"Bloque 248",-0.177697027660817,-0.994815285547832
"Bloque 249",0.191936443574162,-0.837158101764817
"Bloque 250",0.153160447953398,-1.03589703558162
"Bloque 251",0.178804856780428,-0.794910718704337
"Bloque 252",-0.0716458318831257,-0.589993705694534
"Bloque 253",0.288223039479596,-0.60391967322028
"Bloque 254",0.222057304906193,-0.696319692210837
"Bloque 255",0.143433122416763,-0.444008321849891
"Bloque 256",-0.000482962161141645,-0.902149459000987
"Bloque 257",-0.232206241298949,-0.851347108440952
"Bloque 258",0.0393328569773391,-0.842258624011573
"Bloque 259",-0.101291123484711,-0.71769850647766
"Bloque 260",0.141349346084928,-0.591049925069064
"Bloque 261",-0.126389808633261,-0.799944680524473
"Bloque 262",0.325224992870168,-0.811658275916946
"Bloque 263",-0.0452939101750234,-0.437816860007468
"Bloque 264",0.018965916425459,-0.536505325256265
"Bloque 265",0.185374278518034,-0.720446295177189
"Bloque 266",0.376041614059863,-0.810178158160406
"Bloque 267",-0.116872979963379,-0.765807619158093
"Bloque 268",0.0125966526739129,-0.812642847695673
"Bloque 269",0.0798854647866391,-0.708187321005986
"Bloque 270",0.0868013194314174,-0.783350660980814
"Bloque 271",-0.559133343015355,0.0894326924683144
"Bloque 272",-0.265221151645674,0.222514433491903
"Bloque 273",-0.393395104067149,0.278982533589431
"Bloque 274",-0.561399628744897,0.206723691317677
"Bloque 275",-0.597894608330595,0.228935189018648
"Bloque 276",-0.609803111502575,0.355962398716946
"Bloque 277",-0.302811924272296,-0.211129980779192
"Bloque 278",-0.400812344203477,0.0823381439505202
"Bloque 279",-0.53407817768127,0.23505607272007
"Bloque 280",-0.787143759340984,-0.0480304547832731
"Bloque 281",-0.524744992166653,0.0404030133348862
"Bloque 282",-0.40643388936401,0.0266760194882876
"Bloque 283",-0.783527800795928,0.147511085814394
"Bloque 284",-0.615911088771667,0.172875429994469
"Bloque 285",-0.489045741121525,0.14527904217561
"Bloque 286",-0.529008136619004,0.0946927517598426
"Bloque 287",-0.256747390640343,0.257378419786985
"Bloque 288",-0.527261824994018,0.145427376677713
"Bloque 289",-0.427668496136204,0.00960163863451113
"Bloque 290",-0.74707593975561,0.137008488026936
"Bloque 291",-0.327306722094086,0.147942182647142
"Bloque 292",-0.473096243719258,0.227932716704779
"Bloque 293",-0.449899330202401,0.236327142652205
"Bloque 294",-0.35549320778488,0.0643962097058677
"Bloque 295",-0.513827433337944,0.111369710985101
"Bloque 296",-0.270346895014847,-0.190157165322975
"Bloque 297",-0.123932161546689,0.0565974429352303
"Bloque 298",-0.303640574097994,0.409622602368211
"Bloque 299",-0.655095557164735,0.0976080156915277
"Bloque 300",-0.541735157722181,0.404148134736786
"Bloque 301",0.279450906174083,-0.539773276196729
"Bloque 302",0.343901840684446,-0.572103592810325
"Bloque 303",0.228237379434495,-0.618170829068702
"Bloque 304",0.324005567502557,-0.666611811071739
"Bloque 305",0.233857838457923,-0.627945360073163
"Bloque 306",0.233326268119794,-0.745236652573202
"Bloque 307",0.310501359471984,-0.451509984871132
"Bloque 308",0.528917802172697,-0.686679111545355
"Bloque 309",0.380883366558719,-0.38341043028817
"Bloque 310",0.499631334915605,-0.662812228649486
"Bloque 311",0.565065552427031,-0.25671198586654
"Bloque 312",0.424849933064649,-0.363725010045516
"Bloque 313",0.426965410825459,-0.323447730736765
"Bloque 314",0.183730420178237,-0.669680991414721
"Bloque 315",0.205954107505461,-0.352258585561848
"Bloque 316",0.25377955189087,-0.600715741827067
"Bloque 317",0.405508608573543,-0.724275780140295
"Bloque 318",0.453787196351328,-0.631046145909555
"Bloque 319",0.39542345371131,-0.748292964164075
"Bloque 320",0.439972556994866,-0.314067382927744
"Bloque 321",0.231393859953153,-0.493996593493151
"Bloque 322",0.114125061746135,-0.56282701470377
"Bloque 323",0.139800208829251,-0.330170977647168
"Bloque 324",0.241051641693546,-0.733096570225755
"Bloque 325",0.283469087647906,-0.514044016585066
"Bloque 326",0.309768822006772,-0.68760470331269
"Bloque 327",0.523617439597326,-0.576299391428279
"Bloque 328",0.501932570533738,-0.541260933205363
"Bloque 329",0.411257360522839,-0.496566789131068
"Bloque 330",0.174930029780739,-0.288135751884133
"Bloque 331",-0.438344982650808,0.169716318661751
"Bloque 332",-0.104729458772554,0.374996830264533
"Bloque 333",-0.157530519668699,0.174032991150584
"Bloque 334",-0.517387028017521,-0.109994611400982
"Bloque 335",-0.247247302105138,0.0157485282618842
"Bloque 336",-0.175762786321148,0.246247992409561
"Bloque 337",-0.328306973190914,0.177002272881139
"Bloque 338",-0.169009974364111,-0.0623744480096847
"Bloque 339",-0.146402114793385,0.243467610703573
"Bloque 340",-0.336798151662866,0.124629788081665
"Bloque 341",-0.247067897879265,0.349368917986603
"Bloque 342",-0.19989852986313,0.285921828213307
"Bloque 343",-0.494326537187649,0.160751381795525
"Bloque 344",-0.325378344958936,0.255909200977493
"Bloque 345",0.0284536511400546,0.300334532932794
"Bloque 346",-0.317376099959094,0.254442818787255
"Bloque 347",-0.0479717585326906,0.210749838509026
"Bloque 348",-0.354052709900388,-0.00362211854604449
"Bloque 349",-0.258558940370681,0.31993419821459
"Bloque 350",-0.25750211086799,0.112011285387171
"Bloque 351",-0.19945444342254,0.267443220026022
"Bloque 352",-0.205401253846408,0.246337351987837
"Bloque 353",-0.411197864284191,0.304799851013828
"Bloque 354",-0.382461626746258,0.163462541103356
"Bloque 355",-0.267717460072118,0.51023799017472
"Bloque 356",-0.228667634287769,0.121729982287239
"Bloque 357",-0.381099472085245,0.376538940055697
"Bloque 358",-0.110980593705926,0.252472424599761
"Bloque 359",-0.178743374545926,0.342881157477423
"Bloque 360",-0.04572818545521,-0.0334305453975483
"Bloque 361",-0.0633464028151701,0.46744606461028
"Bloque 362",-0.0930277638405347,0.427787888236322
"Bloque 363",0.324789226920217,0.478147372448772
"Bloque 364",0.102793233520838,0.602690191579775
"Bloque 365",-0.23183386624658,0.479826979167016
"Bloque 366",0.12889470809858,0.295190423977148
"Bloque 367",-0.196563297887529,0.603607106078281
"Bloque 368",-0.0161165251763659,0.563223382266127
"Bloque 369",0.0039437705171056,0.39962593363466
"Bloque 370",0.0339100536579994,0.39100118613107
"Bloque 371",0.105338375370989,0.749655242531018
"Bloque 372",-0.176321716609164,0.348082648523939
"Bloque 373",0.0772104623707761,0.361375561043208
"Bloque 374",0.237263193412085,0.574560022459695
"Bloque 375",-0.104107380772015,0.309832079404937
"Bloque 376",0.121500861674482,0.496542165362216
"Bloque 377",0.180553064709203,0.616967348297177
"Bloque 378",-0.0132041905775844,0.499858127557207
"Bloque 379",-0.00253588257048322,0.427435361542853
"Bloque 380",-0.0258528354315015,0.579823486148216
"Bloque 381",-0.198505566487092,0.474817402761967
"Bloque 382",-0.126961873848956,0.272609038055982
"Bloque 383",0.161217620151846,0.376267181160329
"Bloque 384",-0.128297407036634,0.154923969890019
"Bloque 385",0.136978647481135,0.533887077034634
"Bloque 386",0.031834747804092,0.382701594661921
"Bloque 387",0.184908296396471,0.511491703931925
"Bloque 388",0.132600417660165,0.435960967323906
"Bloque 389",-0.0999791630552142,0.537765478434041
"Bloque 390",0.0319304114530492,0.402607634075297
"Bloque 391",-0.603456077474994,-0.347610413918316
"Bloque 392",-0.982210475362423,-0.300324717100648
"Bloque 393",-0.663730048125743,-0.42528915728243
"Bloque 394",-0.798338435788276,-0.617803021475847
"Bloque 395",-0.91028631357624,-0.293060330742347
"Bloque 396",-0.659182649801351,-0.349432073070763
"Bloque 397",-0.829990582050812,-0.129748292944055
"Bloque 398",-0.806560344904383,-0.684076975309494
"Bloque 399",-0.899485733442457,-0.246516689850027
"Bloque 400",-0.514011931980095,-0.626123969513499
"Bloque 401",-0.669728566515361,0.0147291274034783
"Bloque 402",-0.877299025595004,-0.191894901557498
"Bloque 403",-0.721327973934127,-0.439550422137305
"Bloque 404",-0.852331296300131,-0.748476745102773
"Bloque 405",-0.556691117513028,-0.534670678874599
"Bloque 406",-0.656897074408977,-0.523137328003199
"Bloque 407",-0.859831670913617,-0.201797034311676
"Bloque 408",-0.574270720430208,-0.421972338870485
"Bloque 409",-1.03262125792692,-0.262031543453751
"Bloque 410",-0.781561765728705,-0.204286447552356
"Bloque 411",-0.902144324815177,-0.578923558637887
"Bloque 412",-0.686627624464848,-0.280672797171386
"Bloque 413",-0.929650643231809,-0.333875928478464
"Bloque 414",-0.726144509084372,-0.538343411190378
"Bloque 415",-0.886588156970038,-0.548806554646653
"Bloque 416",-0.920196168985305,-0.313263169924919
"Bloque 417",-0.742806184797762,-0.257621406596203
"Bloque 418",-0.602109896020214,-0.169642102835723
"Bloque 419",-0.831214810208412,-0.349138394584653
"Bloque 420",-0.791219353164382,-0.425331898573796
"Bloque 421",0.828227395674141,-0.376573246636714
"Bloque 422",0.871040071196819,-0.720535011125019
"Bloque 423",0.711335809999784,-0.71072833311039
"Bloque 424",0.95047329247132,-0.67306082062063
"Bloque 425",0.645528849335568,-0.739657443508694
"Bloque 426",0.806347086875936,-0.696537521895963
"Bloque 427",0.554364699463615,-0.48443389335635
"Bloque 428",0.906573906756243,-0.678039484509431
"Bloque 429",0.938734423866663,-0.492737052320045
"Bloque 430",0.666065969121094,-0.640990313585652
"Bloque 431",0.366614383670722,-0.583346062668768
"Bloque 432",0.899197683153787,-0.551570871062154
"Bloque 433",0.652113779748578,-0.680808096989785
"Bloque 434",0.832284015134732,-0.469558089715779
"Bloque 435",0.766286942833816,-0.684083358724763
"Bloque 436",0.873877835055159,-0.522224051455892
"Bloque 437",0.70081965379545,-0.660681223176579
"Bloque 438",0.781770405598238,-0.886879435614456
"Bloque 439",0.842286185828757,-0.600936362661413
"Bloque 440",0.743683715188613,-0.349052128324942
"Bloque 441",0.835940139905816,-0.55500958525896
"Bloque 442",0.939979523293077,-0.380523821657264
"Bloque 443",0.943921027155879,-0.444566749270575
"Bloque 444",0.931268601009695,-0.487835144311898
"Bloque 445",0.670450918494383,-0.735922309624741
"Bloque 446",0.989454385035518,-0.667841038097836
"Bloque 447",0.740684878828577,-0.500078635098252
"Bloque 448",0.786265772158836,-0.545889632125815
"Bloque 449",0.678667415495942,-0.725303991246339
"Bloque 450",0.509001662723816,-0.436722259811628
"Bloque 451",-0.826250124700396,-0.563127986092977
"Bloque 452",-0.703036507420518,-0.615516030262372
"Bloque 453",-0.567312458186749,-0.452123896155218
"Bloque 454",-0.486154391466866,-0.588176497509767
"Bloque 455",-0.741290519077188,-0.539960454262627
"Bloque 456",-0.423400422268534,-0.436869283837593
"Bloque 457",-0.515835683284361,-0.477055588897935
"Bloque 458",-0.655699784559418,-0.462166293023503
"Bloque 459",-0.68826683074773,-0.639591720324674
"Bloque 460",-0.591925489104402,-0.569438311718782
"Bloque 461",-0.827308348582614,-0.525025600162517
"Bloque 462",-0.600362382139202,-0.569867727393642
"Bloque 463",-0.738713335774802,-0.651322452691572
"Bloque 464",-0.676987576263899,-0.420712777686468
"Bloque 465",-0.573140073426281,-0.705432188999857
"Bloque 466",-0.625570273645259,-0.549559599469367
"Bloque 467",-1.00651879571464,-0.212219994661602
"Bloque 468",-0.442535587686393,-0.606883700389801
"Bloque 469",-0.792262224422919,-0.454779597191426
"Bloque 470",-0.483627230758855,-0.342634581698621
"Bloque 471",-0.622019795628699,-0.530940316714671
"Bloque 472",-0.590156047511507,-0.429017631180618
"Bloque 473",-0.694413686580241,-0.445051635117277
"Bloque 474",-0.841768160767513,-0.187082063148957
"Bloque 475",-0.812347725116202,-0.390701792360055
"Bloque 476",-0.483779639166338,-0.778848759502652
"Bloque 477",-0.595557392744515,-0.34711200479093
"Bloque 478",-0.82186255428465,-0.54351398015322
"Bloque 479",-0.447454033532831,-0.558710465307167
"Bloque 480",-0.46526744070661,-0.470924783752256
"Bloque 481",-1.00058481089888,0.113672054935258
"Bloque 482",-0.967135736428118,-0.221432323101663
"Bloque 483",-0.994647299149904,-0.104360478480687
"Bloque 484",-0.704296096466075,-0.398177964277152
"Bloque 485",-1.18859822824965,-0.0873411727659077
"Bloque 486",-0.901380132716857,-0.392979266064453
"Bloque 487",-1.07479634010889,-0.266084865894216
"Bloque 488",-0.801274100783767,-0.47714323507061
"Bloque 489",-1.00009826567905,-0.0667360281317079
"Bloque 490",-0.854727471466631,-0.174380139284234
"Bloque 491",-0.837845659940813,0.0484335682804098
"Bloque 492",-1.27372402416597,-0.485384869442022
"Bloque 493",-1.01655329668841,-0.241977044484652
"Bloque 494",-0.82358137273079,-0.241729339524652
"Bloque 495",-0.87080265271232,-0.0452154993076716
"Bloque 496",-0.858873852602062,-0.369345826765496
"Bloque 497",-0.82953408831652,-0.479010748476439
"Bloque 498",-0.88811041985611,-0.201047465520532
"Bloque 499",-0.864269800807252,-0.276069486417734
"Bloque 500",-1.02780616847604,-0.329210863993353
"Bloque 501",-0.853182606438866,-0.102417698818109
"Bloque 502",-0.737038706553297,-0.0108673090579079
"Bloque 503",-0.933409754417242,-0.238881619284649
"Bloque 504",-0.92729112975801,-0.352316736210031
"Bloque 505",-0.864892045750592,-0.535201830734564
"Bloque 506",-1.0437415743611,-0.341048920775539
"Bloque 507",-0.76786125188321,-0.211187493057916
"Bloque 508",-0.939020750750811,-0.339002126772616
"Bloque 509",-0.680939992441334,-0.186847900045939
"Bloque 510",-1.02575423441625,-0.207548005359966
"Bloque 511",-0.702000438372697,0.0503640886806095
"Bloque 512",-0.581212427999031,-0.0412163713139541
"Bloque 513",-0.797418083839417,-0.0598679869369746
"Bloque 514",-0.873696036288551,-0.120657966795848
"Bloque 515",-0.768826393721333,-0.181277696666756
"Bloque 516",-1.03942410253615,-0.0128423135871279
"Bloque 517",-1.02574253643521,0.165016684591535
"Bloque 518",-0.881594844439828,-0.208063758174421
"Bloque 519",-0.73312508332733,0.0442741169075066
"Bloque 520",-0.642126338286328,0.0430256436425718
"Bloque 521",-1.01533414633644,0.1288268911088
"Bloque 522",-0.699327030805434,0.217320371154222
"Bloque 523",-1.11396056302865,0.125596174666518
"Bloque 524",-0.806745572674241,-0.0710937024829009
"Bloque 525",-1.03897252234951,-0.011628077712565
"Bloque 526",-1.06136370385938,-0.0829768287716688
"Bloque 527",-0.35567482193314,0.0874640703636719
"Bloque 528",-0.865780286064359,-0.0297746404733595
"Bloque 529",-1.05721499885444,-0.134035691615049
"Bloque 530",-0.788558701186032,-0.101660281777396
"Bloque 531",-0.751397499166938,0.288811259324855
"Bloque 532",-0.752916215363109,0.00258116411351939
"Bloque 533",-0.521950213571471,-0.0647330596729245
"Bloque 534",-0.849477742283167,0.161869280822335
"Bloque 535",-0.964656409913392,0.282315963693481
"Bloque 536",-0.900389936621705,-0.0638828165332525
"Bloque 537",-0.590468314714272,-0.0210458474201354
"Bloque 538",-0.346328436067387,0.0167671539933446
"Bloque 539",-0.689600962232905,0.00171604155555158
"Bloque 540",-0.822739499449052,-0.219205201679534
"Bloque 541",-0.913493938870066,-0.0187937093397526
"Bloque 542",-1.06849993081558,-0.263081905483688
"Bloque 543",-1.00760353367011,-0.402597018422226
"Bloque 544",-0.922336534394016,-0.124171003520492
"Bloque 545",-1.0722355327368,-0.417915050995018
"Bloque 546",-0.876927930294021,-0.338759819280162
"Bloque 547",-0.528513806193276,-0.189367939644743
"Bloque 548",-1.30288130011649,-0.190992872990017
