"Bloque1","Bloque2","Distancia"
"Bloque 13","Bloque 7",0.185882260712989
"Bloque 14","Bloque 7",0.408600424084168
"Bloque 15","Bloque 7",0.399328000661257
"Bloque 0","Bloque 8",0.542114570869074
"Bloque 1","Bloque 8",1.42519109413211
"Bloque 2","Bloque 8",1.04127143449801
"Bloque 3","Bloque 8",0.91928963199534
"Bloque 4","Bloque 8",1.29131993379944
"Bloque 5","Bloque 8",1.10666143567895
"Bloque 6","Bloque 8",0.125420761882951
"Bloque 7","Bloque 8",0.0813654830012026
"Bloque 8","Bloque 8",0
"Bloque 9","Bloque 8",0.161389792917119
"Bloque 10","Bloque 8",0.116198242543903
"Bloque 11","Bloque 8",0.114425823903855
"Bloque 12","Bloque 8",0.704210166661049
"Bloque 13","Bloque 8",0.104516777711786
"Bloque 14","Bloque 8",0.354703432046262
"Bloque 15","Bloque 8",0.48069348366246
"Bloque 0","Bloque 9",0.380724777951955
"Bloque 1","Bloque 9",1.26380130121499
"Bloque 2","Bloque 9",0.879881641580893
"Bloque 3","Bloque 9",0.757899839078221
"Bloque 4","Bloque 9",1.12993014088232
"Bloque 5","Bloque 9",0.94527164276183
"Bloque 6","Bloque 9",0.28681055480007
"Bloque 7","Bloque 9",0.107492800879213
"Bloque 8","Bloque 9",0.161389792917119
"Bloque 9","Bloque 9",0
"Bloque 10","Bloque 9",0.179820676908394
"Bloque 11","Bloque 9",0.16078527731833
"Bloque 12","Bloque 9",0.690021177753655
"Bloque 13","Bloque 9",0.127466413036336
"Bloque 14","Bloque 9",0.516093224963381
"Bloque 15","Bloque 9",0.466504494755066
"Bloque 0","Bloque 10",0.560545454860349
"Bloque 1","Bloque 10",1.44362197812338
"Bloque 2","Bloque 10",1.05970231848929
"Bloque 3","Bloque 10",0.937720515986615
"Bloque 4","Bloque 10",1.30975081779072
"Bloque 5","Bloque 10",1.12509231967022
"Bloque 6","Bloque 10",0.106989877891676
"Bloque 7","Bloque 10",0.0723278760291817
"Bloque 8","Bloque 10",0.116198242543903
"Bloque 9","Bloque 10",0.179820676908394
"Bloque 10","Bloque 10",0
"Bloque 11","Bloque 10",0.230624066447758
"Bloque 12","Bloque 10",0.588011924117146
"Bloque 13","Bloque 10",0.220715020255689
"Bloque 14","Bloque 10",0.336272548054986
"Bloque 15","Bloque 10",0.377502933390605
"Bloque 0","Bloque 11",0.541510055270285
"Bloque 1","Bloque 11",1.42458657853332
"Bloque 2","Bloque 11",1.04066691889922
"Bloque 3","Bloque 11",0.918685116396551
"Bloque 4","Bloque 11",1.29071541820065
"Bloque 5","Bloque 11",1.10605692008016
"Bloque 6","Bloque 11",0.18263199471459
"Bloque 7","Bloque 11",0.195791306905058
"Bloque 8","Bloque 11",0.114425823903855
"Bloque 9","Bloque 11",0.16078527731833
"Bloque 10","Bloque 11",0.230624066447758
"Bloque 11","Bloque 11",0
"Bloque 12","Bloque 11",0.818635990564904
"Bloque 13","Bloque 11",0.0333188642819947
"Bloque 14","Bloque 11",0.355307947645051
"Bloque 15","Bloque 11",0.595119307566315
"Bloque 0","Bloque 12",0.956063413998051
"Bloque 1","Bloque 12",1.28316376394569
"Bloque 2","Bloque 12",0.899244104311588
"Bloque 3","Bloque 12",0.777262301808916
"Bloque 4","Bloque 12",1.14929260361302
"Bloque 5","Bloque 12",0.964634105492525
"Bloque 6","Bloque 12",0.636003995850314
"Bloque 7","Bloque 12",0.622844683659846
"Bloque 8","Bloque 12",0.704210166661049
"Bloque 9","Bloque 12",0.690021177753655
"Bloque 10","Bloque 12",0.588011924117146
"Bloque 11","Bloque 12",0.818635990564904
"Bloque 12","Bloque 12",0
"Bloque 13","Bloque 12",0.808726944372835
"Bloque 14","Bloque 12",0.69634659080971
"Bloque 15","Bloque 12",0.223516682998589
"Bloque 0","Bloque 13",0.508191190988291
"Bloque 1","Bloque 13",1.39126771425133
"Bloque 2","Bloque 13",1.00734805461723
"Bloque 3","Bloque 13",0.885366252114556
"Bloque 4","Bloque 13",1.25739655391866
"Bloque 5","Bloque 13",1.07273805579817
"Bloque 6","Bloque 13",0.172722948522521
"Bloque 7","Bloque 13",0.185882260712989
"Bloque 8","Bloque 13",0.104516777711786
"Bloque 9","Bloque 13",0.127466413036336
"Bloque 10","Bloque 13",0.220715020255689
"Bloque 11","Bloque 13",0.0333188642819947
"Bloque 12","Bloque 13",0.808726944372835
"Bloque 13","Bloque 13",0
"Bloque 14","Bloque 13",0.388626811927045
"Bloque 15","Bloque 13",0.585210261374246
"Bloque 0","Bloque 14",0.896818002915336
"Bloque 1","Bloque 14",1.77989452617837
"Bloque 2","Bloque 14",1.39597486654427
"Bloque 3","Bloque 14",1.2739930640416
"Bloque 4","Bloque 14",1.6460233658457
"Bloque 5","Bloque 14",1.46136486772521
"Bloque 6","Bloque 14",0.229282670163311
"Bloque 7","Bloque 14",0.408600424084168
"Bloque 8","Bloque 14",0.354703432046262
"Bloque 9","Bloque 14",0.516093224963381
"Bloque 10","Bloque 14",0.336272548054986
"Bloque 11","Bloque 14",0.355307947645051
"Bloque 12","Bloque 14",0.69634659080971
"Bloque 13","Bloque 14",0.388626811927045
"Bloque 14","Bloque 14",0
"Bloque 15","Bloque 14",0.713775481445592
"Bloque 0","Bloque 15",0.732546730999462
"Bloque 1","Bloque 15",1.06611904473278
"Bloque 2","Bloque 15",0.682199385098682
"Bloque 3","Bloque 15",0.56021758259601
"Bloque 4","Bloque 15",0.932247884400113
"Bloque 5","Bloque 15",0.747589386279619
"Bloque 6","Bloque 15",0.484492811282281
"Bloque 7","Bloque 15",0.399328000661257
"Bloque 8","Bloque 15",0.48069348366246
"Bloque 9","Bloque 15",0.466504494755066
"Bloque 10","Bloque 15",0.377502933390605
"Bloque 11","Bloque 15",0.595119307566315
"Bloque 12","Bloque 15",0.223516682998589
"Bloque 13","Bloque 15",0.585210261374246
"Bloque 14","Bloque 15",0.713775481445592
"Bloque 15","Bloque 15",0
