"Bloque1","Bloque2","Distancia"
"Bloque 17","Bloque 2",0.953069768759573
"Bloque 18","Bloque 2",0.868819684688742
"Bloque 19","Bloque 2",1.10270927674592
"Bloque 20","Bloque 2",0.873373344644878
"Bloque 21","Bloque 2",0.833048615167482
"Bloque 22","Bloque 2",0.782030441194037
"Bloque 23","Bloque 2",0.835839652094119
"Bloque 24","Bloque 2",0.945072039972175
"Bloque 25","Bloque 2",0.727718689854215
"Bloque 26","Bloque 2",0.857953706104215
"Bloque 27","Bloque 2",0.725468037934327
"Bloque 28","Bloque 2",0.823123964703211
"Bloque 29","Bloque 2",1.00300164924961
"Bloque 30","Bloque 2",0.597254644815498
"Bloque 31","Bloque 2",0.683761773988371
"Bloque 32","Bloque 2",1.03340843712073
"Bloque 33","Bloque 2",0.942650188273605
"Bloque 34","Bloque 2",0.701940494150585
"Bloque 35","Bloque 2",0.935971958592385
"Bloque 36","Bloque 2",0.219357736651245
"Bloque 37","Bloque 2",0.321924353089823
"Bloque 38","Bloque 2",0.422255209609564
"Bloque 39","Bloque 2",0.812190981432818
"Bloque 40","Bloque 2",0.632549968253308
"Bloque 41","Bloque 2",0.351795429462197
"Bloque 42","Bloque 2",0.628842824161752
"Bloque 0","Bloque 3",0.663406080156203
"Bloque 1","Bloque 3",0.61583072546666
"Bloque 2","Bloque 3",0.250302529284498
"Bloque 3","Bloque 3",0
"Bloque 4","Bloque 3",0.60788425595842
"Bloque 5","Bloque 3",0.30084115477883
"Bloque 6","Bloque 3",0.169425604061522
"Bloque 7","Bloque 3",0.391000730215251
"Bloque 8","Bloque 3",1.25051796119982
"Bloque 9","Bloque 3",1.30848469903901
"Bloque 10","Bloque 3",1.0951935981023
"Bloque 11","Bloque 3",1.53544141395836
"Bloque 12","Bloque 3",1.7474780335533
"Bloque 13","Bloque 3",1.68507621631514
"Bloque 14","Bloque 3",1.92943378277695
"Bloque 15","Bloque 3",1.08922624537075
"Bloque 16","Bloque 3",0.964840151159833
"Bloque 17","Bloque 3",1.04401274307404
"Bloque 18","Bloque 3",0.959762659003205
"Bloque 19","Bloque 3",1.19365225106039
"Bloque 20","Bloque 3",0.964316318959342
"Bloque 21","Bloque 3",0.923991589481945
"Bloque 22","Bloque 3",0.691087466879574
"Bloque 23","Bloque 3",0.744896677779656
"Bloque 24","Bloque 3",0.854129065657711
"Bloque 25","Bloque 3",0.636775715539751
"Bloque 26","Bloque 3",0.767010731789752
"Bloque 27","Bloque 3",0.634525063619863
"Bloque 28","Bloque 3",0.732180990388747
"Bloque 29","Bloque 3",1.09394462356408
"Bloque 30","Bloque 3",0.688197619129961
"Bloque 31","Bloque 3",0.934064303272868
"Bloque 32","Bloque 3",1.12435141143519
"Bloque 33","Bloque 3",1.1929527175581
"Bloque 34","Bloque 3",0.945714954873828
"Bloque 35","Bloque 3",1.02691493290685
"Bloque 36","Bloque 3",0.310300710965709
"Bloque 37","Bloque 3",0.412867327404287
"Bloque 38","Bloque 3",0.513198183924027
"Bloque 39","Bloque 3",0.903133955747282
"Bloque 40","Bloque 3",0.723492942567772
"Bloque 41","Bloque 3",0.288303206010976
"Bloque 42","Bloque 3",0.719785798476215
"Bloque 0","Bloque 4",0.361789220920939
"Bloque 1","Bloque 4",0.503590805961628
"Bloque 2","Bloque 4",0.516941281643957
"Bloque 3","Bloque 4",0.60788425595842
"Bloque 4","Bloque 4",0
"Bloque 5","Bloque 4",0.30704310117959
"Bloque 6","Bloque 4",0.656743186881149
"Bloque 7","Bloque 4",0.21688352574317
"Bloque 8","Bloque 4",0.642633705241402
"Bloque 9","Bloque 4",0.84491077104792
"Bloque 10","Bloque 4",0.48730934214388
"Bloque 11","Bloque 4",0.927557157999943
"Bloque 12","Bloque 4",1.13959377759488
"Bloque 13","Bloque 4",1.07719196035672
"Bloque 14","Bloque 4",1.32154952681853
"Bloque 15","Bloque 4",0.856211474389748
"Bloque 16","Bloque 4",0.556505696217261
"Bloque 17","Bloque 4",0.436128487115617
"Bloque 18","Bloque 4",0.492508228619155
"Bloque 19","Bloque 4",0.585767995101967
"Bloque 20","Bloque 4",0.514332237859257
"Bloque 21","Bloque 4",0.548661918960936
"Bloque 22","Bloque 4",1.29897172283799
"Bloque 23","Bloque 4",1.35278093373808
"Bloque 24","Bloque 4",1.46201332161613
"Bloque 25","Bloque 4",1.24465997149817
"Bloque 26","Bloque 4",1.37489498774817
"Bloque 27","Bloque 4",1.24240931957828
"Bloque 28","Bloque 4",1.34006524634717
"Bloque 29","Bloque 4",0.868678404368375
"Bloque 30","Bloque 4",0.567048080114302
"Bloque 31","Bloque 4",0.821824383767836
"Bloque 32","Bloque 4",0.716318557961966
"Bloque 33","Bloque 4",1.08071279805307
"Bloque 34","Bloque 4",0.833475035368796
"Bloque 35","Bloque 4",0.896930026229057
"Bloque 36","Bloque 4",0.297583544992711
"Bloque 37","Bloque 4",0.195016928554133
"Bloque 38","Bloque 4",0.284710784374195
"Bloque 39","Bloque 4",0.491037984223182
"Bloque 40","Bloque 4",0.115608686609351
"Bloque 41","Bloque 4",0.319581049947444
"Bloque 42","Bloque 4",0.155982551484156
"Bloque 0","Bloque 5",0.362564925377373
"Bloque 1","Bloque 5",0.349541224639297
"Bloque 2","Bloque 5",0.209898180464366
"Bloque 3","Bloque 5",0.30084115477883
"Bloque 4","Bloque 5",0.30704310117959
"Bloque 5","Bloque 5",0
"Bloque 6","Bloque 5",0.349700085701558
"Bloque 7","Bloque 5",0.0901595754364209
"Bloque 8","Bloque 5",0.949676806420992
"Bloque 9","Bloque 5",1.00764354426018
"Bloque 10","Bloque 5",0.79435244332347
"Bloque 11","Bloque 5",1.23460025917953
"Bloque 12","Bloque 5",1.44663687877447
"Bloque 13","Bloque 5",1.38423506153631
"Bloque 14","Bloque 5",1.62859262799812
"Bloque 15","Bloque 5",0.788385090591916
"Bloque 16","Bloque 5",0.663998996381003
"Bloque 17","Bloque 5",0.743171588295207
"Bloque 18","Bloque 5",0.658921504224376
"Bloque 19","Bloque 5",0.892811096281558
"Bloque 20","Bloque 5",0.663475164180512
"Bloque 21","Bloque 5",0.623150434703116
"Bloque 22","Bloque 5",0.991928621658403
"Bloque 23","Bloque 5",1.04573783255849
"Bloque 24","Bloque 5",1.15497022043654
"Bloque 25","Bloque 5",0.937616870318581
"Bloque 26","Bloque 5",1.06785188656858
"Bloque 27","Bloque 5",0.935366218398693
"Bloque 28","Bloque 5",1.03302214516758
"Bloque 29","Bloque 5",0.793103468785247
"Bloque 30","Bloque 5",0.412998498791972
"Bloque 31","Bloque 5",0.667774802445505
"Bloque 32","Bloque 5",0.823510256656361
"Bloque 33","Bloque 5",0.92666321673074
"Bloque 34","Bloque 5",0.679425454046465
"Bloque 35","Bloque 5",0.742880444906726
"Bloque 36","Bloque 5",0.136272986415913
"Bloque 37","Bloque 5",0.112026172625457
"Bloque 38","Bloque 5",0.212357029145197
"Bloque 39","Bloque 5",0.602292800968452
"Bloque 40","Bloque 5",0.422651787788942
"Bloque 41","Bloque 5",0.367782401005062
"Bloque 42","Bloque 5",0.418944643697385
"Bloque 0","Bloque 6",0.712265011078931
"Bloque 1","Bloque 6",0.446405121405138
"Bloque 2","Bloque 6",0.139801905237192
"Bloque 3","Bloque 6",0.169425604061522
"Bloque 4","Bloque 6",0.656743186881149
"Bloque 5","Bloque 6",0.349700085701558
"Bloque 6","Bloque 6",0
"Bloque 7","Bloque 6",0.439859661137979
"Bloque 8","Bloque 6",1.29937689212255
"Bloque 9","Bloque 6",1.35734362996174
"Bloque 10","Bloque 6",1.14405252902503
"Bloque 11","Bloque 6",1.58430034488109
"Bloque 12","Bloque 6",1.79633696447603
"Bloque 13","Bloque 6",1.73393514723787
"Bloque 14","Bloque 6",1.97829271369968
"Bloque 15","Bloque 6",1.13808517629347
"Bloque 16","Bloque 6",1.01369908208256
"Bloque 17","Bloque 6",1.09287167399677
"Bloque 18","Bloque 6",1.00862158992593
"Bloque 19","Bloque 6",1.24251118198312
"Bloque 20","Bloque 6",1.01317524988207
"Bloque 21","Bloque 6",0.972850520404674
"Bloque 22","Bloque 6",0.642228535956845
"Bloque 23","Bloque 6",0.696037746856927
"Bloque 24","Bloque 6",0.805270134734982
"Bloque 25","Bloque 6",0.587916784617022
"Bloque 26","Bloque 6",0.718151800867023
"Bloque 27","Bloque 6",0.585666132697134
"Bloque 28","Bloque 6",0.683322059466019
"Bloque 29","Bloque 6",1.14280355448681
"Bloque 30","Bloque 6",0.73705655005269
"Bloque 31","Bloque 6",0.817558447267645
"Bloque 32","Bloque 6",1.17321034235792
"Bloque 33","Bloque 6",1.02352711349658
"Bloque 34","Bloque 6",0.841742399387777
"Bloque 35","Bloque 6",1.07577386382958
"Bloque 36","Bloque 6",0.359159641888438
"Bloque 37","Bloque 6",0.461726258327015
"Bloque 38","Bloque 6",0.562057114846756
"Bloque 39","Bloque 6",0.95199288667001
"Bloque 40","Bloque 6",0.7723518734905
"Bloque 41","Bloque 6",0.337162136933705
"Bloque 42","Bloque 6",0.768644729398944
"Bloque 0","Bloque 7",0.272405349940952
"Bloque 1","Bloque 7",0.358962058544291
"Bloque 2","Bloque 7",0.300057755900787
"Bloque 3","Bloque 7",0.391000730215251
"Bloque 4","Bloque 7",0.21688352574317
"Bloque 5","Bloque 7",0.0901595754364209
"Bloque 6","Bloque 7",0.439859661137979
"Bloque 7","Bloque 7",0
"Bloque 8","Bloque 7",0.859517230984571
"Bloque 9","Bloque 7",0.917483968823756
"Bloque 10","Bloque 7",0.704192867887049
"Bloque 11","Bloque 7",1.14444068374311
"Bloque 12","Bloque 7",1.35647730333805
"Bloque 13","Bloque 7",1.29407548609989
"Bloque 14","Bloque 7",1.5384330525617
"Bloque 15","Bloque 7",0.711582726972411
"Bloque 16","Bloque 7",0.573839420944582
"Bloque 17","Bloque 7",0.653012012858786
"Bloque 18","Bloque 7",0.568761928787955
"Bloque 19","Bloque 7",0.802651520845137
"Bloque 20","Bloque 7",0.573315588744091
"Bloque 21","Bloque 7",0.532990859266695
"Bloque 22","Bloque 7",1.08208819709482
"Bloque 23","Bloque 7",1.13589740799491
"Bloque 24","Bloque 7",1.24512979587296
"Bloque 25","Bloque 7",1.027776445755
"Bloque 26","Bloque 7",1.158011462005
"Bloque 27","Bloque 7",1.02552579383511
"Bloque 28","Bloque 7",1.123181720604
"Bloque 29","Bloque 7",0.724049656951038
"Bloque 30","Bloque 7",0.422419332696965
"Bloque 31","Bloque 7",0.677195636350499
"Bloque 32","Bloque 7",0.73335068121994
"Bloque 33","Bloque 7",0.936084050635733
"Bloque 34","Bloque 7",0.688846287951459
"Bloque 35","Bloque 7",0.75230127881172
"Bloque 36","Bloque 7",0.12685215251092
"Bloque 37","Bloque 7",0.0218665971890361
"Bloque 38","Bloque 7",0.140082036956857
"Bloque 39","Bloque 7",0.512133225532031
"Bloque 40","Bloque 7",0.332492212352521
"Bloque 41","Bloque 7",0.358361567100068
"Bloque 42","Bloque 7",0.328785068260965
"Bloque 0","Bloque 8",0.58711188104362
"Bloque 1","Bloque 8",0.876522212155019
"Bloque 2","Bloque 8",1.15957498688536
"Bloque 3","Bloque 8",1.25051796119982
"Bloque 4","Bloque 8",0.642633705241402
"Bloque 5","Bloque 8",0.949676806420992
"Bloque 6","Bloque 8",1.29937689212255
"Bloque 7","Bloque 8",0.859517230984571
"Bloque 8","Bloque 8",0
"Bloque 9","Bloque 8",0.466339962522543
"Bloque 10","Bloque 8",0.155324363097522
"Bloque 11","Bloque 8",0.284923452758541
"Bloque 12","Bloque 8",0.49696007235348
"Bloque 13","Bloque 8",0.434558255115322
"Bloque 14","Bloque 8",0.678915821577131
"Bloque 15","Bloque 8",0.477640665864371
"Bloque 16","Bloque 8",0.285677810039989
"Bloque 17","Bloque 8",0.206505218125785
"Bloque 18","Bloque 8",0.290755302196617
"Bloque 19","Bloque 8",0.176960376036009
"Bloque 20","Bloque 8",0.28620164224048
"Bloque 21","Bloque 8",0.326526371717877
"Bloque 22","Bloque 8",1.9416054280794
"Bloque 23","Bloque 8",1.99541463897948
"Bloque 24","Bloque 8",2.10464702685753
"Bloque 25","Bloque 8",1.88729367673957
"Bloque 26","Bloque 8",2.01752869298957
"Bloque 27","Bloque 8",1.88504302481969
"Bloque 28","Bloque 8",1.98269895158857
"Bloque 29","Bloque 8",0.490107595842998
"Bloque 30","Bloque 8",0.562320342069861
"Bloque 31","Bloque 8",0.481818444854906
"Bloque 32","Bloque 8",0.337747749436589
"Bloque 33","Bloque 8",0.702141989527694
"Bloque 34","Bloque 8",0.457634492734774
"Bloque 35","Bloque 8",0.51835921770368
"Bloque 36","Bloque 8",0.940217250234113
"Bloque 37","Bloque 8",0.837650633795535
"Bloque 38","Bloque 8",0.737319777275795
"Bloque 39","Bloque 8",0.347384005452541
"Bloque 40","Bloque 8",0.527025018632051
"Bloque 41","Bloque 8",0.962214755188846
"Bloque 42","Bloque 8",0.534553360009533
"Bloque 0","Bloque 9",0.645078618882804
"Bloque 1","Bloque 9",0.934488949994203
"Bloque 2","Bloque 9",1.21754172472454
"Bloque 3","Bloque 9",1.30848469903901
"Bloque 4","Bloque 9",0.84491077104792
"Bloque 5","Bloque 9",1.00764354426018
"Bloque 6","Bloque 9",1.35734362996174
"Bloque 7","Bloque 9",0.917483968823756
"Bloque 8","Bloque 9",0.466339962522543
"Bloque 9","Bloque 9",0
"Bloque 10","Bloque 9",0.567603880482525
"Bloque 11","Bloque 9",0.73903028926951
"Bloque 12","Bloque 9",0.787613147476475
"Bloque 13","Bloque 9",0.70099408346288
"Bloque 14","Bloque 9",0.620949083737947
"Bloque 15","Bloque 9",0.219258453668261
"Bloque 16","Bloque 9",0.343644547879174
"Bloque 17","Bloque 9",0.641532493659845
"Bloque 18","Bloque 9",0.352402542428765
"Bloque 19","Bloque 9",0.289379586486534
"Bloque 20","Bloque 9",0.344168380079665
"Bloque 21","Bloque 9",0.384493109557061
"Bloque 22","Bloque 9",1.99957216591858
"Bloque 23","Bloque 9",2.05338137681866
"Bloque 24","Bloque 9",2.16261376469672
"Bloque 25","Bloque 9",1.94526041457876
"Bloque 26","Bloque 9",2.07549543082876
"Bloque 27","Bloque 9",1.94300976265887
"Bloque 28","Bloque 9",2.04066568942775
"Bloque 29","Bloque 9",0.21454007547493
"Bloque 30","Bloque 9",0.620287079909045
"Bloque 31","Bloque 9",0.539785182694091
"Bloque 32","Bloque 9",0.184133287603816
"Bloque 33","Bloque 9",0.399151951283622
"Bloque 34","Bloque 9",0.515601230573958
"Bloque 35","Bloque 9",0.281569766132158
"Bloque 36","Bloque 9",0.998183988073298
"Bloque 37","Bloque 9",0.89561737163472
"Bloque 38","Bloque 9",0.795286515114979
"Bloque 39","Bloque 9",0.405350743291725
"Bloque 40","Bloque 9",0.785824070943424
"Bloque 41","Bloque 9",1.05864359073065
"Bloque 42","Bloque 9",1.00089332253208
"Bloque 0","Bloque 10",0.431787517946098
"Bloque 1","Bloque 10",0.721197849057497
"Bloque 2","Bloque 10",1.00425062378784
"Bloque 3","Bloque 10",1.0951935981023
"Bloque 4","Bloque 10",0.48730934214388
"Bloque 5","Bloque 10",0.79435244332347
"Bloque 6","Bloque 10",1.14405252902503
"Bloque 7","Bloque 10",0.704192867887049
"Bloque 8","Bloque 10",0.155324363097522
"Bloque 9","Bloque 10",0.567603880482525
"Bloque 10","Bloque 10",0
"Bloque 11","Bloque 10",0.440247815856064
"Bloque 12","Bloque 10",0.652284435451002
"Bloque 13","Bloque 10",0.589882618212844
"Bloque 14","Bloque 10",0.834240184674653
"Bloque 15","Bloque 10",0.578904583824352
"Bloque 16","Bloque 10",0.279198805651866
"Bloque 17","Bloque 10",0.0739286131773207
"Bloque 18","Bloque 10",0.215201338053759
"Bloque 19","Bloque 10",0.278224293995991
"Bloque 20","Bloque 10",0.237025347293861
"Bloque 21","Bloque 10",0.271355028395541
"Bloque 22","Bloque 10",1.78628106498187
"Bloque 23","Bloque 10",1.84009027588196
"Bloque 24","Bloque 10",1.94932266376001
"Bloque 25","Bloque 10",1.73196931364205
"Bloque 26","Bloque 10",1.86220432989205
"Bloque 27","Bloque 10",1.72971866172216
"Bloque 28","Bloque 10",1.82737458849105
"Bloque 29","Bloque 10",0.591371513802979
"Bloque 30","Bloque 10",0.406995978972339
"Bloque 31","Bloque 10",0.544517493202441
"Bloque 32","Bloque 10",0.439011667396571
"Bloque 33","Bloque 10",0.803405907487675
"Bloque 34","Bloque 10",0.5561681448034
"Bloque 35","Bloque 10",0.619623135663661
"Bloque 36","Bloque 10",0.784892887136591
"Bloque 37","Bloque 10",0.682326270698013
"Bloque 38","Bloque 10",0.581995414178273
"Bloque 39","Bloque 10",0.213731093657786
"Bloque 40","Bloque 10",0.371700655534528
"Bloque 41","Bloque 10",0.806890392091324
"Bloque 42","Bloque 10",0.433289442049552
"Bloque 0","Bloque 11",0.872035333802161
"Bloque 1","Bloque 11",1.16144566491356
"Bloque 2","Bloque 11",1.4444984396439
"Bloque 3","Bloque 11",1.53544141395836
"Bloque 4","Bloque 11",0.927557157999943
"Bloque 5","Bloque 11",1.23460025917953
"Bloque 6","Bloque 11",1.58430034488109
"Bloque 7","Bloque 11",1.14444068374311
"Bloque 8","Bloque 11",0.284923452758541
"Bloque 9","Bloque 11",0.73903028926951
"Bloque 10","Bloque 11",0.440247815856064
"Bloque 11","Bloque 11",0
"Bloque 12","Bloque 11",0.212036619594938
"Bloque 13","Bloque 11",0.14963480235678
"Bloque 14","Bloque 11",0.554680262980271
"Bloque 15","Bloque 11",0.750330992611338
"Bloque 16","Bloque 11",0.570601262798531
"Bloque 17","Bloque 11",0.491428670884327
"Bloque 18","Bloque 11",0.575678754955158
"Bloque 19","Bloque 11",0.449650702782976
"Bloque 20","Bloque 11",0.571125094999022
"Bloque 21","Bloque 11",0.611449824476418
"Bloque 22","Bloque 11",2.22652888083794
"Bloque 23","Bloque 11",2.28033809173802
"Bloque 24","Bloque 11",2.38957047961607
"Bloque 25","Bloque 11",2.17221712949811
"Bloque 26","Bloque 11",2.30245214574812
"Bloque 27","Bloque 11",2.16996647757823
"Bloque 28","Bloque 11",2.26762240434711
"Bloque 29","Bloque 11",0.762797922589965
"Bloque 30","Bloque 11",0.847243794828402
"Bloque 31","Bloque 11",0.766741897613448
"Bloque 32","Bloque 11",0.610438076183556
"Bloque 33","Bloque 11",0.97483231627466
"Bloque 34","Bloque 11",0.742557945493315
"Bloque 35","Bloque 11",0.791049544450647
"Bloque 36","Bloque 11",1.22514070299265
"Bloque 37","Bloque 11",1.12257408655408
"Bloque 38","Bloque 11",1.02224323003434
"Bloque 39","Bloque 11",0.632307458211082
"Bloque 40","Bloque 11",0.811948471390592
"Bloque 41","Bloque 11",1.24713820794739
"Bloque 42","Bloque 11",0.815655615482148
"Bloque 0","Bloque 12",1.0840719533971
"Bloque 1","Bloque 12",1.3734822845085
"Bloque 2","Bloque 12",1.65653505923884
"Bloque 3","Bloque 12",1.7474780335533
"Bloque 4","Bloque 12",1.13959377759488
"Bloque 5","Bloque 12",1.44663687877447
"Bloque 6","Bloque 12",1.79633696447603
"Bloque 7","Bloque 12",1.35647730333805
"Bloque 8","Bloque 12",0.49696007235348
"Bloque 9","Bloque 12",0.787613147476475
"Bloque 10","Bloque 12",0.652284435451002
"Bloque 11","Bloque 12",0.212036619594938
"Bloque 12","Bloque 12",0
"Bloque 13","Bloque 12",0.0866190640135956
"Bloque 14","Bloque 12",0.603263121187236
"Bloque 15","Bloque 12",0.798913850818303
"Bloque 16","Bloque 12",0.782637882393469
"Bloque 17","Bloque 12",0.703465290479265
"Bloque 18","Bloque 12",0.787715374550097
"Bloque 19","Bloque 12",0.553825782492914
"Bloque 20","Bloque 12",0.78316171459396
"Bloque 21","Bloque 12",0.823486444071356
"Bloque 22","Bloque 12",2.43856550043288
"Bloque 23","Bloque 12",2.49237471133296
"Bloque 24","Bloque 12",2.60160709921101
"Bloque 25","Bloque 12",2.38425374909305
"Bloque 26","Bloque 12",2.51448876534305
"Bloque 27","Bloque 12",2.38200309717316
"Bloque 28","Bloque 12",2.47965902394205
"Bloque 29","Bloque 12",0.81138078079693
"Bloque 30","Bloque 12",1.05928041442334
"Bloque 31","Bloque 12",0.978778517208386
"Bloque 32","Bloque 12",0.659020934390522
"Bloque 33","Bloque 12",1.02341517448163
"Bloque 34","Bloque 12",0.954594565088253
"Bloque 35","Bloque 12",0.839632402657612
"Bloque 36","Bloque 12",1.43717732258759
"Bloque 37","Bloque 12",1.33461070614902
"Bloque 38","Bloque 12",1.23427984962927
"Bloque 39","Bloque 12",0.84434407780602
"Bloque 40","Bloque 12",1.02398509098553
"Bloque 41","Bloque 12",1.45917482754233
"Bloque 42","Bloque 12",1.02769223507709
"Bloque 0","Bloque 13",1.02167013615894
"Bloque 1","Bloque 13",1.31108046727034
"Bloque 2","Bloque 13",1.59413324200068
"Bloque 3","Bloque 13",1.68507621631514
"Bloque 4","Bloque 13",1.07719196035672
"Bloque 5","Bloque 13",1.38423506153631
"Bloque 6","Bloque 13",1.73393514723787
"Bloque 7","Bloque 13",1.29407548609989
"Bloque 8","Bloque 13",0.434558255115322
"Bloque 9","Bloque 13",0.70099408346288
"Bloque 10","Bloque 13",0.589882618212844
"Bloque 11","Bloque 13",0.14963480235678
"Bloque 12","Bloque 13",0.0866190640135956
"Bloque 13","Bloque 13",0
"Bloque 14","Bloque 13",0.516644057173641
"Bloque 15","Bloque 13",0.712294786804708
"Bloque 16","Bloque 13",0.720236065155311
"Bloque 17","Bloque 13",0.641063473241107
"Bloque 18","Bloque 13",0.725313557311939
"Bloque 19","Bloque 13",0.491423965254757
"Bloque 20","Bloque 13",0.720759897355802
"Bloque 21","Bloque 13",0.761084626833199
"Bloque 22","Bloque 13",2.37616368319472
"Bloque 23","Bloque 13",2.4299728940948
"Bloque 24","Bloque 13",2.53920528197285
"Bloque 25","Bloque 13",2.3218519318549
"Bloque 26","Bloque 13",2.4520869481049
"Bloque 27","Bloque 13",2.31960127993501
"Bloque 28","Bloque 13",2.41725720670389
"Bloque 29","Bloque 13",0.724761716783334
"Bloque 30","Bloque 13",0.996878597185183
"Bloque 31","Bloque 13",0.916376699970228
"Bloque 32","Bloque 13",0.572401870376926
"Bloque 33","Bloque 13",0.93679611046803
"Bloque 34","Bloque 13",0.892192747850096
"Bloque 35","Bloque 13",0.753013338644017
"Bloque 36","Bloque 13",1.37477550534944
"Bloque 37","Bloque 13",1.27220888891086
"Bloque 38","Bloque 13",1.17187803239112
"Bloque 39","Bloque 13",0.781942260567862
"Bloque 40","Bloque 13",0.961583273747372
"Bloque 41","Bloque 13",1.39677301030417
"Bloque 42","Bloque 13",0.965290417838929
"Bloque 0","Bloque 14",1.26602770262075
"Bloque 1","Bloque 14",1.55543803373215
"Bloque 2","Bloque 14",1.83849080846249
"Bloque 3","Bloque 14",1.92943378277695
"Bloque 4","Bloque 14",1.32154952681853
"Bloque 5","Bloque 14",1.62859262799812
"Bloque 6","Bloque 14",1.97829271369968
"Bloque 7","Bloque 14",1.5384330525617
