"Bloque1","Bloque2","Distancia"
"Bloque 12","Bloque 12",0
"Bloque 13","Bloque 12",0.367754621919827
"Bloque 14","Bloque 12",0.247417996619246
"Bloque 15","Bloque 12",0.0986044453201619
"Bloque 0","Bloque 13",0.885368655466554
"Bloque 1","Bloque 13",0.319440249770345
"Bloque 2","Bloque 13",0.228105451458538
"Bloque 3","Bloque 13",0.0573568517162719
"Bloque 4","Bloque 13",0.668563097669163
"Bloque 5","Bloque 13",0.367100833868961
"Bloque 6","Bloque 13",0.641185887612513
"Bloque 7","Bloque 13",1.30455088779134
"Bloque 8","Bloque 13",0.526113554393113
"Bloque 9","Bloque 13",1.06980489170895
"Bloque 10","Bloque 13",0.449513953362231
"Bloque 11","Bloque 13",0.205495373090719
"Bloque 12","Bloque 13",0.367754621919827
"Bloque 13","Bloque 13",0
"Bloque 14","Bloque 13",0.514364566080095
"Bloque 15","Bloque 13",0.466359067239989
"Bloque 0","Bloque 14",1.00251261547438
"Bloque 1","Bloque 14",0.19492431630975
"Bloque 2","Bloque 14",0.621747808924087
"Bloque 3","Bloque 14",0.457007714363823
"Bloque 4","Bloque 14",0.55141913766134
"Bloque 5","Bloque 14",0.345009435599499
"Bloque 6","Bloque 14",0.126821321532418
"Bloque 7","Bloque 14",0.790186321711249
"Bloque 8","Bloque 14",0.192007574223466
"Bloque 9","Bloque 14",0.555440325628851
"Bloque 10","Bloque 14",0.380280608105574
"Bloque 11","Bloque 14",0.370182177169117
"Bloque 12","Bloque 14",0.247417996619246
"Bloque 13","Bloque 14",0.514364566080095
"Bloque 14","Bloque 14",0
"Bloque 15","Bloque 14",0.341778834898524
"Bloque 0","Bloque 15",0.660733780575852
"Bloque 1","Bloque 15",0.385203343192091
"Bloque 2","Bloque 15",0.573742310083981
"Bloque 3","Bloque 15",0.409002215523717
"Bloque 4","Bloque 15",0.893197972559865
"Bloque 5","Bloque 15",0.0992582333710278
"Bloque 6","Bloque 15",0.424519892874186
"Bloque 7","Bloque 15",0.838191820551355
"Bloque 8","Bloque 15",0.149771260675059
"Bloque 9","Bloque 15",0.603445824468957
"Bloque 10","Bloque 15",0.0385017732070496
"Bloque 11","Bloque 15",0.322176678329011
"Bloque 12","Bloque 15",0.0986044453201619
"Bloque 13","Bloque 15",0.466359067239989
"Bloque 14","Bloque 15",0.341778834898524
"Bloque 15","Bloque 15",0
